material1,material2,pred_temp,weights
Am3+,Nb1-,[6.32065659],[0.25 0.75]
Cl2+,Re1-,[6.31942678],[0.33333333 0.66666667]
Rb1+,B1-,[6.3181414],[0.5 0.5]
W4+,Tc1-,[6.3175657],[0.2 0.8]
Mn6+,Ge4-,[6.31471764],[0.4 0.6]
Li1+,Ge4-,[6.31465912],[0.8 0.2]
Am2+,Mo1-,[6.31455571],[0.33333333 0.66666667]
Ra2+,Se2-,[6.31431268],[0.5 0.5]
Na1+,Tc3-,[6.31388188],[0.75 0.25]
Os8+,C2-,[6.31381844],[0.2 0.8]
Pd4+,Mo2-,[6.31375819],[0.33333333 0.66666667]
Ge1+,N1-,[6.31338439],[0.5 0.5]
B1+,Co1-,[6.31289782],[0.5 0.5]
Co1+,B1-,[6.31289782],[0.5 0.5]
Ir5+,Cl1-,[6.31254076],[0.16666667 0.83333333]
Zn2+,H1-,[6.31246576],[0.33333333 0.66666667]
Pa4+,S1-,[6.31215247],[0.2 0.8]
In1+,N1-,[6.31167544],[0.5 0.5]
Cr3+,Si4-,[6.30859173],[0.57142857 0.42857143]
Ir1+,N2-,[6.3082933],[0.66666667 0.33333333]
N2+,Ir1-,[6.3082933],[0.33333333 0.66666667]
Pa5+,B1-,[6.3071925],[0.16666667 0.83333333]
Ir6+,Mo1-,[6.30523334],[0.14285714 0.85714286]
Hg4+,Se2-,[6.30448079],[0.33333333 0.66666667]
Rh3+,Tc1-,[6.30410243],[0.25 0.75]
Os6+,B1-,[6.30391144],[0.14285714 0.85714286]
Y3+,H1-,[6.30381031],[0.25 0.75]
Sc1+,Ir3-,[6.30219312],[0.75 0.25]
Zr2+,O2-,[6.30135184],[0.5 0.5]
Po6+,Co1-,[6.30062861],[0.14285714 0.85714286]
Cr3+,N2-,[6.29990659],[0.4 0.6]
Np4+,B3-,[6.29882787],[0.42857143 0.57142857]
Ge4+,O2-,[6.29830473],[0.33333333 0.66666667]
O2+,Ge4-,[6.29830473],[0.66666667 0.33333333]
Os4+,O1-,[6.29676105],[0.2 0.8]
Np6+,O2-,[6.29640864],[0.25 0.75]
Cr1+,C2-,[6.29530703],[0.66666667 0.33333333]
Ta5+,C2-,[6.29476799],[0.28571429 0.71428571]
Rh6+,Tc3-,[6.29439788],[0.33333333 0.66666667]
Hg4+,N3-,[6.2943267],[0.42857143 0.57142857]
Pu4+,Br1-,[6.29388761],[0.25 0.75]
Pu7+,Br1-,[6.29388761],[0.25 0.75]
Pu6+,Br1-,[6.29388761],[0.25 0.75]
Pu5+,Br1-,[6.29388761],[0.25 0.75]
Pu3+,Br1-,[6.29388761],[0.25 0.75]
Os8+,O2-,[6.28925416],[0.2 0.8]
At5+,Po2-,[6.28845836],[0.28571429 0.71428571]
I5+,Mo2-,[6.28657914],[0.28571429 0.71428571]
Zr3+,N1-,[6.28554069],[0.25 0.75]
Bk3+,C1-,[6.28505352],[0.25 0.75]
Pr4+,Mo1-,[6.28463282],[0.2 0.8]
La2+,Os1-,[6.28438947],[0.33333333 0.66666667]
Li1+,Sb3-,[6.28284217],[0.75 0.25]
O1+,Co1-,[6.28041615],[0.5 0.5]
Co1+,O1-,[6.28041615],[0.5 0.5]
Rn4+,Nb1-,[6.28011461],[0.2 0.8]
Sc2+,B1-,[6.2787713],[0.33333333 0.66666667]
V1+,H1-,[6.27615817],[0.5 0.5]
N4+,Tc1-,[6.27550534],[0.2 0.8]
Os7+,B1-,[6.27516921],[0.125 0.875]
Cd2+,Si4-,[6.27375209],[0.66666667 0.33333333]
Cr2+,Si3-,[6.27269836],[0.6 0.4]
Re6+,O2-,[6.27209926],[0.25 0.75]
K1+,Mo2-,[6.27187588],[0.66666667 0.33333333]
Ce4+,N2-,[6.27066081],[0.33333333 0.66666667]
Re6+,C3-,[6.26874028],[0.33333333 0.66666667]
Hg1+,P3-,[6.26867092],[0.75 0.25]
Ru7+,Nb1-,[6.26834218],[0.125 0.875]
V4+,N3-,[6.26830227],[0.42857143 0.57142857]
Ni1+,C3-,[6.2677695],[0.75 0.25]
Ce2+,C1-,[6.26775327],[0.33333333 0.66666667]
Os5+,C2-,[6.26676453],[0.28571429 0.71428571]
N5+,Tc1-,[6.26623734],[0.16666667 0.83333333]
Sm2+,S1-,[6.26579686],[0.33333333 0.66666667]
La3+,Re1-,[6.26449349],[0.25 0.75]
W6+,Nb1-,[6.26342695],[0.14285714 0.85714286]
Kr2+,Ru2-,[6.26296342],[0.5 0.5]
Fe4+,Se2-,[6.26165613],[0.33333333 0.66666667]
Cl6+,Sb3-,[6.26127091],[0.33333333 0.66666667]
At3+,At1-,[6.26098102],[0.25 0.75]
Tl1+,O2-,[6.26075541],[0.66666667 0.33333333]
Mn5+,N3-,[6.26011783],[0.375 0.625]
Fe1+,C4-,[6.25993298],[0.8 0.2]
Mg2+,Nb1-,[6.25855683],[0.33333333 0.66666667]
N2+,Au1-,[6.25798858],[0.33333333 0.66666667]
Au1+,N2-,[6.25798858],[0.66666667 0.33333333]
Pt4+,Br1-,[6.25782602],[0.2 0.8]
Ta3+,Br1-,[6.25776798],[0.25 0.75]
Ru1+,N2-,[6.25751053],[0.66666667 0.33333333]
Mg2+,Si3-,[6.25670128],[0.6 0.4]
Ru6+,Nb1-,[6.2559755],[0.14285714 0.85714286]
Yb2+,S2-,[6.25550694],[0.5 0.5]
Hf3+,H1-,[6.25401137],[0.25 0.75]
U3+,B3-,[6.2524962],[0.5 0.5]
Bi3+,Bi3-,[6.25240584],[0.5 0.5]
Re6+,C2-,[6.2518454],[0.25 0.75]
Am2+,O2-,[6.25015447],[0.5 0.5]
La2+,H1-,[6.24895653],[0.33333333 0.66666667]
Tc5+,Si1-,[6.24837019],[0.16666667 0.83333333]
Tb3+,C1-,[6.24758989],[0.25 0.75]
Sc3+,Nb1-,[6.24731736],[0.25 0.75]
Al3+,C3-,[6.24579922],[0.5 0.5]
Xe8+,Po2-,[6.24554298],[0.2 0.8]
Os5+,C4-,[6.24459487],[0.44444444 0.55555556]
Ge1+,C1-,[6.24333222],[0.5 0.5]
Ir2+,O2-,[6.24291631],[0.5 0.5]
Ta3+,C1-,[6.24284424],[0.25 0.75]
Re4+,Tc3-,[6.24274512],[0.42857143 0.57142857]
Ru5+,Nb1-,[6.2422876],[0.16666667 0.83333333]
Pt6+,B1-,[6.24173844],[0.14285714 0.85714286]
La3+,Os2-,[6.24096236],[0.4 0.6]
Ce3+,Mo2-,[6.24045266],[0.4 0.6]
Zr4+,Si4-,[6.23927782],[0.5 0.5]
Yb2+,Mo1-,[6.23849451],[0.33333333 0.66666667]
Pr3+,B3-,[6.23741782],[0.5 0.5]
W6+,C2-,[6.23675156],[0.25 0.75]
Ce2+,C3-,[6.23648025],[0.6 0.4]
P2+,N3-,[6.235554],[0.6 0.4]
N3+,P2-,[6.235554],[0.4 0.6]
Pr4+,Nb1-,[6.23545906],[0.2 0.8]
Ni1+,N1-,[6.23519975],[0.5 0.5]
Na1+,Ge4-,[6.23393438],[0.8 0.2]
Pt4+,B3-,[6.23379358],[0.42857143 0.57142857]
V1+,Ge4-,[6.23305142],[0.8 0.2]
K1+,Se2-,[6.23192275],[0.66666667 0.33333333]
N5+,W2-,[6.23139279],[0.28571429 0.71428571]
Ni1+,Os2-,[6.23113699],[0.66666667 0.33333333]
Re4+,N3-,[6.2300911],[0.42857143 0.57142857]
W3+,Nb1-,[6.22783524],[0.25 0.75]
Tc5+,O2-,[6.22739279],[0.28571429 0.71428571]
Br4+,Mo2-,[6.2262536],[0.33333333 0.66666667]
Si2+,Po2-,[6.22608872],[0.5 0.5]
Po2+,Si2-,[6.22608872],[0.5 0.5]
Tm2+,Si4-,[6.22482893],[0.66666667 0.33333333]
Mn2+,O1-,[6.22443796],[0.33333333 0.66666667]
Mo5+,Re1-,[6.22438617],[0.16666667 0.83333333]
Pb4+,Nb1-,[6.22414577],[0.2 0.8]
Sb5+,O2-,[6.2241005],[0.28571429 0.71428571]
N2+,Rh1-,[6.22385377],[0.33333333 0.66666667]
Rh1+,N2-,[6.22385377],[0.66666667 0.33333333]
Ge1+,N3-,[6.22290119],[0.75 0.25]
Po4+,B3-,[6.22116874],[0.42857143 0.57142857]
At5+,At1-,[6.2205652],[0.16666667 0.83333333]
Pt5+,Cl1-,[6.21955274],[0.16666667 0.83333333]
Co1+,B3-,[6.21952668],[0.75 0.25]
B3+,Co1-,[6.21952668],[0.25 0.75]
Ge3+,Si4-,[6.21937089],[0.57142857 0.42857143]
Re6+,S2-,[6.21919731],[0.25 0.75]
Mn1+,H1-,[6.21916436],[0.5 0.5]
Th2+,Mo1-,[6.21814749],[0.33333333 0.66666667]
Os3+,C1-,[6.2176522],[0.25 0.75]
Pm3+,C1-,[6.21621891],[0.25 0.75]
Cm3+,S1-,[6.21500162],[0.25 0.75]
Y2+,S1-,[6.21498775],[0.33333333 0.66666667]
Sc1+,Se2-,[6.21462019],[0.66666667 0.33333333]
Mn1+,O0.5-,[6.21101859],[0.33333333 0.66666667]
C3+,Co1-,[6.21031956],[0.25 0.75]
Co1+,C3-,[6.21031956],[0.75 0.25]
Re1+,N3-,[6.20763785],[0.75 0.25]
N3+,Re1-,[6.20763785],[0.25 0.75]
Zr3+,Tc1-,[6.20648109],[0.25 0.75]
Ra2+,Si3-,[6.2034688],[0.6 0.4]
Hg1+,C4-,[6.20327032],[0.8 0.2]
Ni1+,Si4-,[6.20253996],[0.8 0.2]
Ca2+,W1-,[6.20232803],[0.33333333 0.66666667]
Os7+,C2-,[6.20086615],[0.22222222 0.77777778]
Fe5+,B3-,[6.19972945],[0.375 0.625]
Pr4+,As3-,[6.19970647],[0.42857143 0.57142857]
Fe2+,I1-,[6.19933917],[0.33333333 0.66666667]
Rh4+,N3-,[6.19908214],[0.42857143 0.57142857]
In2+,Tc1-,[6.19907217],[0.33333333 0.66666667]
As2+,Se2-,[6.19895129],[0.5 0.5]
Ti4+,C2-,[6.19855458],[0.33333333 0.66666667]
Tb1+,B1-,[6.19645932],[0.5 0.5]
Ge4+,C4-,[6.19620526],[0.5 0.5]
C4+,Ge4-,[6.19620526],[0.5 0.5]
Sn2+,Tc1-,[6.1950693],[0.33333333 0.66666667]
N3+,Po2-,[6.19282946],[0.4 0.6]
Po2+,N3-,[6.19282946],[0.6 0.4]
N1+,Rh1-,[6.19253912],[0.5 0.5]
Rh1+,N1-,[6.19253912],[0.5 0.5]
Rb1+,Si3-,[6.19217667],[0.75 0.25]
Yb2+,Nb1-,[6.19187738],[0.33333333 0.66666667]
Hf4+,Tc1-,[6.1914954],[0.2 0.8]
Mo1+,Co1-,[6.19126331],[0.5 0.5]
Co1+,Mo1-,[6.19126331],[0.5 0.5]
Y2+,B1-,[6.19101247],[0.33333333 0.66666667]
P4+,As3-,[6.19059215],[0.42857143 0.57142857]
Os2+,O0.5-,[6.18989415],[0.2 0.8]
O0.5+,Os2-,[6.18989415],[0.8 0.2]
Ni3+,C4-,[6.18886739],[0.57142857 0.42857143]
K1+,Si2-,[6.18823683],[0.66666667 0.33333333]
Cl3+,Co1-,[6.18770455],[0.25 0.75]
Ra2+,Si4-,[6.18506874],[0.66666667 0.33333333]
Np7+,P2-,[6.18423691],[0.22222222 0.77777778]
Zr4+,N2-,[6.18407108],[0.33333333 0.66666667]
U4+,C2-,[6.18384914],[0.33333333 0.66666667]
Co2+,Tc3-,[6.18374276],[0.6 0.4]
Fe6+,N3-,[6.18255834],[0.33333333 0.66666667]
Cl7+,Bi3-,[6.18221646],[0.3 0.7]
Tc1+,N3-,[6.18021986],[0.75 0.25]
N3+,Tc1-,[6.18021986],[0.25 0.75]
Hg4+,At1-,[6.17986097],[0.2 0.8]
P1+,B1-,[6.17775496],[0.5 0.5]
B1+,P1-,[6.17775496],[0.5 0.5]
Na1+,Po2-,[6.17751301],[0.66666667 0.33333333]
Am5+,Mo1-,[6.17560064],[0.16666667 0.83333333]
Ga3+,N2-,[6.17551762],[0.4 0.6]
Mn1+,S2-,[6.17529253],[0.66666667 0.33333333]
S4+,Si2-,[6.17455701],[0.33333333 0.66666667]
In1+,Si2-,[6.1740026],[0.66666667 0.33333333]
Sm2+,S2-,[6.17156873],[0.5 0.5]
Y1+,N2-,[6.17038523],[0.66666667 0.33333333]
Ga1+,Si2-,[6.1703365],[0.66666667 0.33333333]
Tl3+,B3-,[6.17030458],[0.5 0.5]
Cl3+,Os2-,[6.17012292],[0.4 0.6]
Sr2+,Co1-,[6.16979273],[0.33333333 0.66666667]
Co1+,Si3-,[6.16817097],[0.75 0.25]
Si3+,Co1-,[6.16817097],[0.25 0.75]
Co4+,O2-,[6.1680189],[0.33333333 0.66666667]
Si4+,C3-,[6.16734622],[0.42857143 0.57142857]
C3+,Si4-,[6.16734622],[0.57142857 0.42857143]
Yb3+,Mo1-,[6.16625708],[0.25 0.75]
Ir4+,Mo2-,[6.16616664],[0.33333333 0.66666667]
At1+,At1-,[6.16610328],[0.5 0.5]
Mn1+,S1-,[6.16583811],[0.5 0.5]
U4+,B3-,[6.16582761],[0.42857143 0.57142857]
Hf2+,Tc1-,[6.16564229],[0.33333333 0.66666667]
Mn1+,O0.333-,[6.1641517],[0.24981245 0.75018755]
Ru5+,N2-,[6.16324603],[0.28571429 0.71428571]
Np5+,P3-,[6.16216095],[0.375 0.625]
Po6+,Bi3-,[6.15951704],[0.33333333 0.66666667]
Kr2+,Co1-,[6.15930089],[0.33333333 0.66666667]
Ta2+,Mo2-,[6.15747982],[0.5 0.5]
Si3+,Sb3-,[6.15736338],[0.5 0.5]
Sb3+,Si3-,[6.15736338],[0.5 0.5]
Tl1+,B1-,[6.15513029],[0.5 0.5]
K1+,C2-,[6.15495913],[0.66666667 0.33333333]
U3+,O1-,[6.15442522],[0.25 0.75]
Ni1+,Si3-,[6.15430851],[0.75 0.25]
Hg1+,C3-,[6.15375789],[0.75 0.25]
Nd2+,Nb1-,[6.15236052],[0.33333333 0.66666667]
Bi5+,P1-,[6.15220087],[0.16666667 0.83333333]
Pa4+,B1-,[6.15012858],[0.2 0.8]
Ru5+,Si1-,[6.15009656],[0.16666667 0.83333333]
V5+,Rh1-,[6.14979739],[0.16666667 0.83333333]
Tc2+,Sn4-,[6.14924236],[0.66666667 0.33333333]
K1+,Mo1-,[6.14910242],[0.5 0.5]
Po4+,Si4-,[6.14508991],[0.5 0.5]
Pm3+,Nb1-,[6.14397388],[0.25 0.75]
Th2+,N3-,[6.14351359],[0.6 0.4]
Y3+,N3-,[6.1432195],[0.5 0.5]
Ru3+,N3-,[6.14310059],[0.5 0.5]
Hf3+,S1-,[6.14294299],[0.25 0.75]
Pt6+,O2-,[6.14266818],[0.25 0.75]
C2+,Co1-,[6.14225825],[0.33333333 0.66666667]
Co1+,C2-,[6.14225825],[0.66666667 0.33333333]
Fe4+,B3-,[6.14224993],[0.42857143 0.57142857]
Pt2+,N3-,[6.14136718],[0.6 0.4]
Tc1+,O1-,[6.14016719],[0.5 0.5]
O1+,Tc1-,[6.14016719],[0.5 0.5]
Ir9+,C2-,[6.13961453],[0.18181818 0.81818182]
Ce3+,Mo1-,[6.13938496],[0.25 0.75]
Am5+,B1-,[6.13830107],[0.16666667 0.83333333]
Co2+,C4-,[6.13724498],[0.66666667 0.33333333]
W5+,Tc3-,[6.13532015],[0.375 0.625]
V3+,Rh1-,[6.13502137],[0.25 0.75]
Nb5+,C2-,[6.13230611],[0.28571429 0.71428571]
Br7+,P1-,[6.13175885],[0.125 0.875]
Ba2+,Si1-,[6.12917198],[0.33333333 0.66666667]
Pa5+,S1-,[6.12809377],[0.16666667 0.83333333]
B2+,Co1-,[6.12712416],[0.33333333 0.66666667]
Ir7+,N2-,[6.12696554],[0.22222222 0.77777778]
N4+,Ru2-,[6.12673897],[0.33333333 0.66666667]
Rh6+,C2-,[6.12659497],[0.25 0.75]
Ir6+,P1-,[6.12640233],[0.14285714 0.85714286]
Zr2+,Si4-,[6.12619303],[0.66666667 0.33333333]
Ru6+,C2-,[6.12601782],[0.25 0.75]
Tc7+,Si2-,[6.12175798],[0.22222222 0.77777778]
Cm3+,B1-,[6.12027693],[0.25 0.75]
Y2+,N2-,[6.11946507],[0.5 0.5]
Mn6+,I1-,[6.11936844],[0.14285714 0.85714286]
Ta3+,N1-,[6.11923788],[0.25 0.75]
Cm3+,Nb1-,[6.11892172],[0.25 0.75]
Se2+,C2-,[6.11847537],[0.5 0.5]
C2+,Se2-,[6.11847537],[0.5 0.5]
Co1+,C4-,[6.11793878],[0.8 0.2]
C4+,Co1-,[6.11793878],[0.2 0.8]
Pd2+,O1-,[6.11639738],[0.33333333 0.66666667]
Re2+,Br1-,[6.11635305],[0.33333333 0.66666667]
Au2+,H1-,[6.11629079],[0.33333333 0.66666667]
Hg1+,Br1-,[6.11562921],[0.5 0.5]
S5+,Si2-,[6.11561533],[0.28571429 0.71428571]
Hg4+,Nb1-,[6.11483542],[0.2 0.8]
Fe2+,O1-,[6.11454905],[0.33333333 0.66666667]
Tc4+,O2-,[6.11451991],[0.33333333 0.66666667]
O1+,Nb1-,[6.11439611],[0.5 0.5]
Tc1+,Re1-,[6.11372501],[0.5 0.5]
Re3+,Tc3-,[6.11372501],[0.5 0.5]
Re1+,Tc1-,[6.11372501],[0.5 0.5]
Tc3+,Re3-,[6.11372501],[0.5 0.5]
Tl1+,B3-,[6.11286469],[0.75 0.25]
Se6+,Ge4-,[6.11226396],[0.4 0.6]
Ta4+,O1-,[6.11160307],[0.2 0.8]
Cr4+,C3-,[6.11152334],[0.42857143 0.57142857]
Sr2+,P1-,[6.11094404],[0.33333333 0.66666667]
Br7+,Mo1-,[6.10657068],[0.125 0.875]
Os5+,S1-,[6.1054696],[0.16666667 0.83333333]
Ti3+,N1-,[6.1052202],[0.25 0.75]
Fe4+,C3-,[6.10257637],[0.42857143 0.57142857]
C2+,As3-,[6.10198782],[0.6 0.4]
As3+,C2-,[6.10198782],[0.4 0.6]
Fe1+,O0.5-,[6.10112969],[0.33333333 0.66666667]
Ge3+,O2-,[6.10066328],[0.4 0.6]
Br4+,Po2-,[6.09984924],[0.33333333 0.66666667]
Mo4+,Re1-,[6.09966685],[0.2 0.8]
Se6+,Nb1-,[6.09787859],[0.14285714 0.85714286]
C1+,Bi3-,[6.09671753],[0.75 0.25]
Bi3+,C1-,[6.09671753],[0.25 0.75]
Po2+,N2-,[6.09611935],[0.5 0.5]
N2+,Po2-,[6.09611935],[0.5 0.5]
W4+,Nb1-,[6.09499451],[0.2 0.8]
Rh2+,N3-,[6.09494641],[0.6 0.4]
Xe6+,Sn4-,[6.09163619],[0.4 0.6]
W1+,H1-,[6.09118394],[0.5 0.5]
H1+,W1-,[6.09118394],[0.5 0.5]
Pt6+,N2-,[6.09082304],[0.25 0.75]
Ir3+,C1-,[6.09032873],[0.25 0.75]
C1+,Ir3-,[6.09032873],[0.75 0.25]
Am4+,B1-,[6.09022484],[0.2 0.8]
Ni4+,B3-,[6.08984895],[0.42857143 0.57142857]
Fe1+,N1-,[6.08954592],[0.5 0.5]
Li1+,Rh1-,[6.08872731],[0.5 0.5]
Mn5+,Tc1-,[6.0884286],[0.16666667 0.83333333]
Te6+,Te2-,[6.0876448],[0.25 0.75]
Rb1+,Se2-,[6.08743385],[0.66666667 0.33333333]
Ge3+,B3-,[6.08695517],[0.5 0.5]
Np6+,B3-,[6.08652995],[0.33333333 0.66666667]
Se6+,As3-,[6.085754],[0.33333333 0.66666667]
Ta5+,N3-,[6.08569238],[0.375 0.625]
Mn5+,Ge4-,[6.08537975],[0.44444444 0.55555556]
B1+,Nb1-,[6.08430933],[0.5 0.5]
Ir7+,Mo1-,[6.08421109],[0.125 0.875]
Tl3+,Ge4-,[6.08335217],[0.57142857 0.42857143]
W2+,Mo2-,[6.08241164],[0.5 0.5]
W1+,Mo1-,[6.08241164],[0.5 0.5]
Mo1+,W1-,[6.08241164],[0.5 0.5]
Mo2+,W2-,[6.08241164],[0.5 0.5]
La3+,Mo1-,[6.08229465],[0.25 0.75]
Ti4+,N2-,[6.08110844],[0.33333333 0.66666667]
Ni1+,C2-,[6.0809797],[0.66666667 0.33333333]
Os2+,Co1-,[6.08093826],[0.33333333 0.66666667]
Co1+,Os2-,[6.08093826],[0.66666667 0.33333333]
Ce4+,Mo1-,[6.08063237],[0.2 0.8]
Np3+,B3-,[6.08034533],[0.5 0.5]
Ca2+,C4-,[6.08019983],[0.66666667 0.33333333]
Tc5+,C4-,[6.07791692],[0.44444444 0.55555556]
Ce3+,Re1-,[6.07662518],[0.25 0.75]
Pu3+,Si1-,[6.07459461],[0.25 0.75]
Th3+,Mo2-,[6.07409827],[0.4 0.6]
La2+,W2-,[6.07386965],[0.5 0.5]
Ta2+,O0.5-,[6.07349003],[0.2 0.8]
Am6+,Si1-,[6.07262468],[0.14285714 0.85714286]
Nb5+,Si4-,[6.07245531],[0.44444444 0.55555556]
Hf4+,C3-,[6.07181382],[0.42857143 0.57142857]
Ir8+,Mo1-,[6.07095121],[0.11111111 0.88888889]
Tc7+,C4-,[6.07042337],[0.36363636 0.63636364]
Hf4+,C2-,[6.06970378],[0.33333333 0.66666667]
Po2+,Bi3-,[6.06927213],[0.6 0.4]
Bi3+,Po2-,[6.06927213],[0.4 0.6]
Bi3+,P3-,[6.06890635],[0.5 0.5]
P3+,Bi3-,[6.06890635],[0.5 0.5]
Fe3+,C4-,[6.06829418],[0.57142857 0.42857143]
Cu1+,I1-,[6.06770143],[0.5 0.5]
N4+,As3-,[6.06707486],[0.42857143 0.57142857]
Ce2+,Mo1-,[6.0643284],[0.33333333 0.66666667]
Zr1+,I1-,[6.06366864],[0.5 0.5]
Co2+,Mo2-,[6.06337116],[0.5 0.5]
Ru7+,Si2-,[6.063336],[0.22222222 0.77777778]
Cr1+,O1-,[6.06285721],[0.5 0.5]
Rh2+,N2-,[6.06101881],[0.5 0.5]
Fe1+,C3-,[6.06009623],[0.75 0.25]
C1+,Os2-,[6.05956496],[0.66666667 0.33333333]
Os2+,C1-,[6.05956496],[0.33333333 0.66666667]
Re3+,N1-,[6.05904418],[0.25 0.75]
N1+,Re3-,[6.05904418],[0.75 0.25]
Nb3+,Si4-,[6.05785137],[0.57142857 0.42857143]
Hg4+,P3-,[6.05745288],[0.42857143 0.57142857]
Ni2+,Sb3-,[6.05674908],[0.6 0.4]
Ni1+,C1-,[6.05607642],[0.5 0.5]
Pb2+,B1-,[6.05425979],[0.33333333 0.66666667]
Am4+,Mo1-,[6.05375898],[0.2 0.8]
Ir6+,Si1-,[6.05364562],[0.14285714 0.85714286]
Lu3+,P1-,[6.05247089],[0.25 0.75]
Rh5+,Tc3-,[6.05189678],[0.375 0.625]
Rh5+,O2-,[6.05184876],[0.28571429 0.71428571]
Ge1+,Si1-,[6.05172531],[0.5 0.5]
N1+,W1-,[6.05123651],[0.5 0.5]
W1+,N1-,[6.05123651],[0.5 0.5]
Pu4+,Si1-,[6.05054694],[0.25 0.75]
Tb1+,S1-,[6.0502826],[0.5 0.5]
Nb2+,Si3-,[6.04985242],[0.6 0.4]
Cr1+,O2-,[6.04961598],[0.66666667 0.33333333]
Ir8+,C2-,[6.04953705],[0.2 0.8]
Ge1+,P1-,[6.04917503],[0.5 0.5]
Sn2+,C4-,[6.04911406],[0.66666667 0.33333333]
Hf3+,O2-,[6.04849286],[0.4 0.6]
Ir5+,B1-,[6.04842324],[0.16666667 0.83333333]
In3+,N2-,[6.04839443],[0.4 0.6]
Mg2+,P2-,[6.0482027],[0.5 0.5]
Hf3+,C2-,[6.04795367],[0.4 0.6]
Am6+,Mo1-,[6.04783485],[0.14285714 0.85714286]
Co5+,O2-,[6.04742373],[0.28571429 0.71428571]
Nb5+,B3-,[6.04700755],[0.375 0.625]
P4+,Bi3-,[6.04646371],[0.42857143 0.57142857]
Gd1+,B1-,[6.04620074],[0.5 0.5]
Br1+,Re3-,[6.04476625],[0.75 0.25]
Re3+,Br1-,[6.04476625],[0.25 0.75]
Co4+,Mo2-,[6.04444457],[0.33333333 0.66666667]
U3+,C1-,[6.0436852],[0.25 0.75]
Sn4+,C3-,[6.04283377],[0.42857143 0.57142857]
C3+,Sn4-,[6.04283377],[0.57142857 0.42857143]
Au1+,O1-,[6.04089908],[0.5 0.5]
Au2+,O2-,[6.04089908],[0.5 0.5]
O1+,Au1-,[6.04089908],[0.5 0.5]
Hf2+,H1-,[6.04087577],[0.33333333 0.66666667]
Co3+,Mo2-,[6.04012713],[0.4 0.6]
Th4+,S1-,[6.03913871],[0.2 0.8]
Nb2+,B1-,[6.03884794],[0.33333333 0.66666667]
Y3+,Mo1-,[6.03882494],[0.25 0.75]
Po6+,I1-,[6.03836416],[0.14285714 0.85714286]
Ce4+,Nb1-,[6.03833724],[0.2 0.8]
O1+,W1-,[6.03774705],[0.5 0.5]
W1+,O1-,[6.03774705],[0.5 0.5]
Ca2+,C1-,[6.03772107],[0.33333333 0.66666667]
Mn7+,I1-,[6.03666593],[0.125 0.875]
Hg2+,S2-,[6.03569224],[0.5 0.5]
Hg1+,S1-,[6.03569224],[0.5 0.5]
Se4+,As3-,[6.03485584],[0.42857143 0.57142857]
Mg2+,Si4-,[6.03483291],[0.66666667 0.33333333]
Np6+,S2-,[6.03444449],[0.25 0.75]
La2+,Mo1-,[6.0343402],[0.33333333 0.66666667]
In1+,C2-,[6.03407205],[0.66666667 0.33333333]
Th2+,Mo2-,[6.03367313],[0.5 0.5]
Lu3+,Si2-,[6.0327415],[0.4 0.6]
La2+,Mo2-,[6.0322758],[0.5 0.5]
Ru4+,Nb1-,[6.03067141],[0.2 0.8]
V1+,O1-,[6.03012971],[0.5 0.5]
Fe2+,C1-,[6.02941998],[0.33333333 0.66666667]
Fe1+,C1-,[6.02935198],[0.5 0.5]
Fe1+,Si2-,[6.02924263],[0.66666667 0.33333333]
Bi5+,Co1-,[6.02917021],[0.16666667 0.83333333]
Cr2+,N2-,[6.02861158],[0.5 0.5]
Fe6+,Sn4-,[6.02858214],[0.4 0.6]
Ru7+,C3-,[6.02833263],[0.3 0.7]
Co3+,C4-,[6.02677281],[0.57142857 0.42857143]
Fe5+,N3-,[6.02648742],[0.375 0.625]
Np4+,P3-,[6.02538411],[0.42857143 0.57142857]
V4+,Rh1-,[6.02518597],[0.2 0.8]
Xe4+,Sn4-,[6.02514133],[0.5 0.5]
N4+,Po2-,[6.02498764],[0.33333333 0.66666667]
Re2+,H1-,[6.02354785],[0.33333333 0.66666667]
I7+,Nb1-,[6.02266213],[0.125 0.875]
Ir7+,C2-,[6.02221531],[0.22222222 0.77777778]
Yb3+,Si2-,[6.02144815],[0.4 0.6]
Ru3+,Nb1-,[6.02094887],[0.25 0.75]
Pb2+,C4-,[6.01922875],[0.66666667 0.33333333]
Ga1+,N1-,[6.01919736],[0.5 0.5]
Ir9+,C3-,[6.01871871],[0.25 0.75]
Cr1+,B1-,[6.01852187],[0.5 0.5]
Cl7+,Co1-,[6.0170313],[0.125 0.875]
Rh4+,B1-,[6.01685827],[0.2 0.8]
Pr4+,Ge4-,[6.01665199],[0.5 0.5]
Bi5+,Po2-,[6.01608512],[0.28571429 0.71428571]
Nb2+,Co1-,[6.01388651],[0.33333333 0.66666667]
La3+,Mo2-,[6.01326293],[0.4 0.6]
Hg4+,Mo1-,[6.01219053],[0.2 0.8]
Xe6+,At1-,[6.01071919],[0.14285714 0.85714286]
Ce4+,Re1-,[6.01024726],[0.2 0.8]
U6+,O2-,[6.0092159],[0.25 0.75]
Np3+,S1-,[6.00771637],[0.25 0.75]
Fr1+,P3-,[6.0058877],[0.75 0.25]
Ti4+,B3-,[6.0048942],[0.42857143 0.57142857]
Np6+,I1-,[6.00434404],[0.14285714 0.85714286]
Ni2+,C4-,[6.00305126],[0.66666667 0.33333333]
Hg4+,C1-,[6.00244766],[0.2 0.8]
