material1,material2,material3,pred_temp,weights
Ca2+,Eu3+,Pu4+,[5.7660486],[0.5  0.25 0.25]
Be2+,Nb5+,Nd3+,[5.76602861],[0.5  0.25 0.25]
Sm3+,Er3+,Yb3+,[5.76590557],[0.5  0.25 0.25]
Na1+,Er3+,Cm3+,[5.76580142],[0.5  0.25 0.25]
Tm3+,Ir3+,Pa5+,[5.76534047],[0.5  0.25 0.25]
Y3+,Os4+,Bk3+,[5.76529534],[0.5  0.25 0.25]
Gd3+,Ir3+,Pb2+,[5.76525421],[0.5  0.25 0.25]
Cu2+,In3+,Nd3+,[5.7645543],[0.5  0.25 0.25]
Ni2+,Cs1+,Cm3+,[5.76451711],[0.5  0.25 0.25]
Y3+,Pd4+,Tl1+,[5.76448426],[0.5  0.25 0.25]
Fe3+,Zr4+,Ru3+,[5.76446097],[0.5  0.25 0.25]
Er3+,W6+,Bi3+,[5.76427957],[0.5  0.25 0.25]
Nb5+,Tc4+,Ra2+,[5.76410749],[0.5  0.25 0.25]
Sm3+,Tm3+,Os4+,[5.7637818],[0.5  0.25 0.25]
Ru3+,Rh3+,Ra2+,[5.76363286],[0.5  0.25 0.25]
Hf4+,Pt2+,Bk3+,[5.76348098],[0.5  0.25 0.25]
Al3+,Ru3+,Pm3+,[5.76316136],[0.5  0.25 0.25]
Ti4+,Mn2+,Re4+,[5.76313139],[0.5  0.25 0.25]
Ru3+,Tb3+,Tm3+,[5.76309385],[0.5  0.25 0.25]
Sn2+,Dy3+,Yb3+,[5.76307916],[0.5  0.25 0.25]
Al3+,Rh3+,Ho3+,[5.76304874],[0.5  0.25 0.25]
Be2+,Rh3+,Ra2+,[5.76302901],[0.5  0.25 0.25]
Fe3+,Ru3+,Er3+,[5.76302004],[0.5  0.25 0.25]
Mn2+,Fe3+,Sb3+,[5.76291215],[0.5  0.25 0.25]
Ca2+,Rh3+,Ba2+,[5.76288177],[0.5  0.25 0.25]
V5+,Tb3+,Ac3+,[5.76276612],[0.5  0.25 0.25]
Ti4+,Mo4+,Rh3+,[5.76252081],[0.5  0.25 0.25]
Hf4+,Re4+,Pt2+,[5.76236653],[0.5  0.25 0.25]
Eu3+,Ir3+,Pb2+,[5.76211603],[0.5  0.25 0.25]
Ni2+,Nb5+,Ir3+,[5.76208741],[0.5  0.25 0.25]
Sm3+,Ho3+,Os4+,[5.76207842],[0.5  0.25 0.25]
Cu2+,Dy3+,Er3+,[5.76207692],[0.5  0.25 0.25]
Nd3+,Tb3+,Er3+,[5.76193749],[0.5  0.25 0.25]
Al3+,Sb3+,Pt2+,[5.76167239],[0.5  0.25 0.25]
Co3+,Tb3+,Tm3+,[5.76166698],[0.5  0.25 0.25]
Sc3+,Nb5+,W6+,[5.76159049],[0.5  0.25 0.25]
Re4+,Fr1+,Pa5+,[5.76155957],[0.5  0.25 0.25]
Rh3+,Eu3+,Ir3+,[5.76150065],[0.5  0.25 0.25]
Pd4+,Sm3+,Eu3+,[5.76147647],[0.5  0.25 0.25]
Mn2+,Cs1+,Pa5+,[5.76111538],[0.5  0.25 0.25]
Sn2+,Gd3+,Yb3+,[5.76086672],[0.5  0.25 0.25]
Tb3+,Os4+,Po2+,[5.76080592],[0.5  0.25 0.25]
Tb3+,Hf4+,Pb2+,[5.76069599],[0.5  0.25 0.25]
Ni2+,Cd2+,Os4+,[5.7605194],[0.5  0.25 0.25]
Er3+,Pb2+,Th4+,[5.76049605],[0.5  0.25 0.25]
Ga3+,Sm3+,Er3+,[5.76043265],[0.5  0.25 0.25]
Pd4+,Pm3+,Yb3+,[5.76022958],[0.5  0.25 0.25]
Ca2+,V5+,Hg1+,[5.76009053],[0.5  0.25 0.25]
Y3+,Pt2+,Hg1+,[5.75995365],[0.5  0.25 0.25]
Pm3+,Sm3+,Yb3+,[5.75971865],[0.5  0.25 0.25]
Pd4+,Tb3+,Yb3+,[5.75951849],[0.5  0.25 0.25]
Sc3+,Mn2+,Nb5+,[5.75925736],[0.5  0.25 0.25]
V5+,Ba2+,Os4+,[5.75914904],[0.5  0.25 0.25]
Co3+,Sr2+,Hg1+,[5.75908789],[0.5  0.25 0.25]
Fe3+,Y3+,La3+,[5.75901431],[0.5  0.25 0.25]
Co3+,Ni2+,Ac3+,[5.75867242],[0.5  0.25 0.25]
Y3+,Ir3+,Pu4+,[5.75841463],[0.5  0.25 0.25]
V5+,Ru3+,Pd4+,[5.7583624],[0.5  0.25 0.25]
Ni2+,Ga3+,Pt2+,[5.75832035],[0.5  0.25 0.25]
Ho3+,Tl1+,Fr1+,[5.75795205],[0.5  0.25 0.25]
Be2+,Sn2+,Np5+,[5.75759708],[0.5  0.25 0.25]
Al3+,Ni2+,La3+,[5.75753525],[0.5  0.25 0.25]
Cr3+,Ni2+,Ir3+,[5.75729659],[0.5  0.25 0.25]
Nd3+,Yb3+,Bi3+,[5.75708016],[0.5  0.25 0.25]
Fe3+,Tc4+,Pt2+,[5.7568821],[0.5  0.25 0.25]
La3+,Eu3+,Pb2+,[5.75686303],[0.5  0.25 0.25]
Na1+,Cr3+,In3+,[5.75681982],[0.5  0.25 0.25]
Tm3+,Hg1+,Pa5+,[5.75676779],[0.5  0.25 0.25]
Ni2+,Dy3+,Lu3+,[5.75673916],[0.5  0.25 0.25]
Rb1+,Mo4+,Fr1+,[5.75668552],[0.5  0.25 0.25]
K1+,Pt2+,Fr1+,[5.75602263],[0.5  0.25 0.25]
Be2+,Lu3+,Os4+,[5.75580047],[0.5  0.25 0.25]
Yb3+,Hg1+,Fr1+,[5.75574493],[0.5  0.25 0.25]
Co3+,Sm3+,Gd3+,[5.755697],[0.5  0.25 0.25]
Lu3+,Re4+,Ac3+,[5.75567486],[0.5  0.25 0.25]
Tc4+,Ba2+,Np5+,[5.75562825],[0.5  0.25 0.25]
K1+,Sb3+,Pu4+,[5.75561161],[0.5  0.25 0.25]
Yb3+,Ir3+,Np5+,[5.75543916],[0.5  0.25 0.25]
Mn2+,Zn2+,Pd4+,[5.75537123],[0.5  0.25 0.25]
Ca2+,Mn2+,Pa5+,[5.75536908],[0.5  0.25 0.25]
Fe3+,Pr3+,Eu3+,[5.75536069],[0.5  0.25 0.25]
Ca2+,Pm3+,Er3+,[5.75535911],[0.5  0.25 0.25]
V5+,Sm3+,Th4+,[5.75535314],[0.5  0.25 0.25]
W6+,Ir3+,Am3+,[5.75520175],[0.5  0.25 0.25]
Tm3+,Ta5+,Au3+,[5.75518897],[0.5  0.25 0.25]
Fr1+,U6+,Pu4+,[5.75497196],[0.5  0.25 0.25]
Ni2+,Pr3+,Er3+,[5.75470708],[0.5  0.25 0.25]
Os4+,Ra2+,Cm3+,[5.75468805],[0.5  0.25 0.25]
Zr4+,Pt2+,Pb2+,[5.75462978],[0.5  0.25 0.25]
Al3+,Pr3+,Dy3+,[5.7541511],[0.5  0.25 0.25]
Mn2+,Fr1+,Pu4+,[5.75375277],[0.5  0.25 0.25]
Sn2+,Bi3+,Po2+,[5.75362472],[0.5  0.25 0.25]
Ho3+,Hf4+,Re4+,[5.75359332],[0.5  0.25 0.25]
Er3+,W6+,Po2+,[5.75321439],[0.5  0.25 0.25]
Mn2+,Ba2+,Hf4+,[5.75314427],[0.5  0.25 0.25]
Ca2+,Lu3+,Pu4+,[5.75313705],[0.5  0.25 0.25]
Nb5+,Mo4+,Ru3+,[5.75307144],[0.5  0.25 0.25]
Ti4+,Re4+,Fr1+,[5.75306405],[0.5  0.25 0.25]
K1+,Pt2+,Hg1+,[5.7526635],[0.5  0.25 0.25]
Sc3+,Ho3+,Bi3+,[5.75252142],[0.5  0.25 0.25]
Mn2+,Ga3+,Cd2+,[5.75240335],[0.5  0.25 0.25]
Cu2+,Sm3+,Lu3+,[5.75240203],[0.5  0.25 0.25]
Sc3+,Mn2+,W6+,[5.7522635],[0.5  0.25 0.25]
Nb5+,Ag1+,Th4+,[5.75225236],[0.5  0.25 0.25]
Y3+,Yb3+,Pu4+,[5.75209701],[0.5  0.25 0.25]
Sm3+,Gd3+,Lu3+,[5.75209249],[0.5  0.25 0.25]
Nb5+,Cd2+,Am3+,[5.75208957],[0.5  0.25 0.25]
Li1+,Sn2+,Au3+,[5.75199499],[0.5  0.25 0.25]
Ca2+,Zn2+,Am3+,[5.7519861],[0.5  0.25 0.25]
Mo4+,Lu3+,Pa5+,[5.75185356],[0.5  0.25 0.25]
Ru3+,Eu3+,Bk3+,[5.75163558],[0.5  0.25 0.25]
Be2+,Ni2+,Cu2+,[5.75138909],[0.5  0.25 0.25]
Al3+,Tc4+,La3+,[5.75123457],[0.5  0.25 0.25]
Pr3+,Tb3+,Au3+,[5.75117522],[0.5  0.25 0.25]
Tm3+,Au3+,Ac3+,[5.75116376],[0.5  0.25 0.25]
Ni2+,Sr2+,Lu3+,[5.75111332],[0.5  0.25 0.25]
Tc4+,In3+,Ho3+,[5.75091675],[0.5  0.25 0.25]
Rh3+,Sm3+,Pt2+,[5.75081956],[0.5  0.25 0.25]
Be2+,Er3+,Tl1+,[5.75078941],[0.5  0.25 0.25]
Nb5+,Tc4+,Pr3+,[5.75076074],[0.5  0.25 0.25]
Ru3+,Ba2+,Er3+,[5.75074984],[0.5  0.25 0.25]
Ce3+,Hf4+,Pt2+,[5.75072274],[0.5  0.25 0.25]
Rh3+,Pm3+,Yb3+,[5.75060023],[0.5  0.25 0.25]
Zr4+,Ir3+,Th4+,[5.7505958],[0.5  0.25 0.25]
Al3+,Nd3+,Re4+,[5.75059454],[0.5  0.25 0.25]
Y3+,Zr4+,Pu4+,[5.75055232],[0.5  0.25 0.25]
Nb5+,Pm3+,U6+,[5.75052682],[0.5  0.25 0.25]
Ru3+,Nd3+,Hf4+,[5.75048385],[0.5  0.25 0.25]
Sm3+,Tb3+,Os4+,[5.75033297],[0.5  0.25 0.25]
Ca2+,Ni2+,Pu4+,[5.74996967],[0.5  0.25 0.25]
Ca2+,Cu2+,Pa5+,[5.74984345],[0.5  0.25 0.25]
Na1+,Er3+,Ac3+,[5.74983619],[0.5  0.25 0.25]
Tm3+,Pt2+,Fr1+,[5.74978303],[0.5  0.25 0.25]
Pr3+,Gd3+,Au3+,[5.74956191],[0.5  0.25 0.25]
V5+,Mn2+,Np5+,[5.74940202],[0.5  0.25 0.25]
Hf4+,Pt2+,Ac3+,[5.74939904],[0.5  0.25 0.25]
Os4+,Fr1+,Bk3+,[5.74929681],[0.5  0.25 0.25]
Zr4+,Ru3+,Tb3+,[5.74918334],[0.5  0.25 0.25]
Co3+,Ce3+,Pr3+,[5.74916557],[0.5  0.25 0.25]
Ru3+,Dy3+,Hf4+,[5.74880248],[0.5  0.25 0.25]
Ni2+,Cs1+,Ac3+,[5.74867462],[0.5  0.25 0.25]
Ru3+,Hf4+,Th4+,[5.74853789],[0.5  0.25 0.25]
Tc4+,La3+,Sm3+,[5.7483625],[0.5  0.25 0.25]
Ru3+,Ce3+,Tm3+,[5.74828097],[0.5  0.25 0.25]
Cr3+,Pm3+,Yb3+,[5.74806867],[0.5  0.25 0.25]
K1+,Bi3+,U6+,[5.74806394],[0.5  0.25 0.25]
Al3+,Ti4+,Pu4+,[5.74805447],[0.5  0.25 0.25]
Rh3+,Ba2+,Tm3+,[5.74795864],[0.5  0.25 0.25]
Er3+,Re4+,Os4+,[5.74776107],[0.5  0.25 0.25]
Sc3+,Fe3+,Pa5+,[5.74748623],[0.5  0.25 0.25]
Cr3+,Ho3+,Ac3+,[5.74736123],[0.5  0.25 0.25]
Al3+,Ni2+,Bi3+,[5.74732387],[0.5  0.25 0.25]
Al3+,Fe3+,Np5+,[5.74710255],[0.5  0.25 0.25]
V5+,Cr3+,Nb5+,[5.74703553],[0.5  0.25 0.25]
Ru3+,Fr1+,Bk3+,[5.7469618],[0.5  0.25 0.25]
Dy3+,Au3+,Ra2+,[5.74694111],[0.5  0.25 0.25]
Na1+,Sn2+,Os4+,[5.74693327],[0.5  0.25 0.25]
Mg2+,Tc4+,Ru3+,[5.74679468],[0.5  0.25 0.25]
Zr4+,Ra2+,Pu4+,[5.74665677],[0.5  0.25 0.25]
Sr2+,Hf4+,Au3+,[5.7466553],[0.5  0.25 0.25]
Y3+,Sn2+,Cm3+,[5.74632256],[0.5  0.25 0.25]
Cd2+,Dy3+,Lu3+,[5.74622065],[0.5  0.25 0.25]
Pb2+,Fr1+,Cm3+,[5.74621993],[0.5  0.25 0.25]
Co3+,Zn2+,Ac3+,[5.74611623],[0.5  0.25 0.25]
Ni2+,Mo4+,La3+,[5.74605014],[0.5  0.25 0.25]
Ru3+,Sm3+,Er3+,[5.74604689],[0.5  0.25 0.25]
Cu2+,Eu3+,Er3+,[5.7460196],[0.5  0.25 0.25]
Nb5+,Pd4+,Fr1+,[5.74595759],[0.5  0.25 0.25]
Tc4+,Yb3+,Am3+,[5.74588972],[0.5  0.25 0.25]
K1+,Ce3+,Cm3+,[5.74585584],[0.5  0.25 0.25]
Tc4+,Tm3+,Ta5+,[5.74578661],[0.5  0.25 0.25]
Ta5+,Pt2+,Fr1+,[5.74573101],[0.5  0.25 0.25]
Cr3+,Te2+,Yb3+,[5.74528142],[0.5  0.25 0.25]
Nb5+,Te2+,Eu3+,[5.74526249],[0.5  0.25 0.25]
Y3+,Nb5+,U6+,[5.74524368],[0.5  0.25 0.25]
Mg2+,Ni2+,Ta5+,[5.74504831],[0.5  0.25 0.25]
Na1+,Mn2+,Pa5+,[5.74464113],[0.5  0.25 0.25]
Al3+,Nd3+,Tb3+,[5.74443144],[0.5  0.25 0.25]
Rh3+,Tm3+,Ra2+,[5.7444114],[0.5  0.25 0.25]
Ti4+,In3+,Dy3+,[5.74427095],[0.5  0.25 0.25]
Ru3+,Tm3+,Lu3+,[5.74414978],[0.5  0.25 0.25]
Pd4+,Eu3+,Gd3+,[5.74398971],[0.5  0.25 0.25]
Rh3+,Yb3+,Hf4+,[5.74389824],[0.5  0.25 0.25]
Ti4+,Mn2+,Zr4+,[5.74380443],[0.5  0.25 0.25]
Co3+,Sm3+,Tb3+,[5.74357026],[0.5  0.25 0.25]
Co3+,Ba2+,Os4+,[5.74349023],[0.5  0.25 0.25]
Mg2+,K1+,U6+,[5.74333593],[0.5  0.25 0.25]
Tc4+,Pd4+,Sn2+,[5.74321213],[0.5  0.25 0.25]
Cr3+,Rb1+,Bi3+,[5.74319956],[0.5  0.25 0.25]
Ru3+,Pm3+,Yb3+,[5.74303189],[0.5  0.25 0.25]
Sc3+,Ti4+,W6+,[5.74299756],[0.5  0.25 0.25]
Sc3+,Nb5+,Cd2+,[5.74299552],[0.5  0.25 0.25]
Pd4+,Eu3+,Hf4+,[5.74281131],[0.5  0.25 0.25]
Hf4+,Ir3+,Am3+,[5.74280333],[0.5  0.25 0.25]
Ca2+,Mo4+,Ir3+,[5.7425808],[0.5  0.25 0.25]
V5+,Lu3+,Am3+,[5.74235672],[0.5  0.25 0.25]
Tm3+,W6+,Th4+,[5.74179066],[0.5  0.25 0.25]
Tc4+,Pr3+,Ac3+,[5.74172043],[0.5  0.25 0.25]
Zn2+,Ru3+,Er3+,[5.74165055],[0.5  0.25 0.25]
Cu2+,Zn2+,Re4+,[5.74156726],[0.5  0.25 0.25]
Nd3+,Er3+,Ir3+,[5.74138078],[0.5  0.25 0.25]
Cu2+,Cs1+,Pu4+,[5.74131601],[0.5  0.25 0.25]
Mn2+,Co3+,Ru3+,[5.74120709],[0.5  0.25 0.25]
Tb3+,Pt2+,Bi3+,[5.74115567],[0.5  0.25 0.25]
Cu2+,Gd3+,Er3+,[5.74091973],[0.5  0.25 0.25]
Na1+,Cr3+,Rb1+,[5.74083765],[0.5  0.25 0.25]
Pd4+,Dy3+,Er3+,[5.74078455],[0.5  0.25 0.25]
Mg2+,Sm3+,Dy3+,[5.74056609],[0.5  0.25 0.25]
Cr3+,Mo4+,Bi3+,[5.74053881],[0.5  0.25 0.25]
Mn2+,Ni2+,Zn2+,[5.74044681],[0.5  0.25 0.25]
Sc3+,In3+,Tm3+,[5.7401841],[0.5  0.25 0.25]
In3+,Ce3+,Pr3+,[5.74015418],[0.5  0.25 0.25]
Zr4+,Te2+,Pm3+,[5.73994331],[0.5  0.25 0.25]
La3+,Am3+,Cm3+,[5.73990336],[0.5  0.25 0.25]
Tc4+,Yb3+,Cm3+,[5.7399012],[0.5  0.25 0.25]
Nd3+,Eu3+,Tb3+,[5.73974825],[0.5  0.25 0.25]
Gd3+,Os4+,Fr1+,[5.73952518],[0.5  0.25 0.25]
Ti4+,Zr4+,Sb3+,[5.73950563],[0.5  0.25 0.25]
Ru3+,Dy3+,Tm3+,[5.73941848],[0.5  0.25 0.25]
Mn2+,Ag1+,Pb2+,[5.73928132],[0.5  0.25 0.25]
Cu2+,Zr4+,Nb5+,[5.73909662],[0.5  0.25 0.25]
Tc4+,Eu3+,Ir3+,[5.73896555],[0.5  0.25 0.25]
Li1+,Gd3+,Bk3+,[5.73895936],[0.5  0.25 0.25]
Rh3+,Fr1+,Cm3+,[5.73887568],[0.5  0.25 0.25]
Rh3+,Cs1+,Np5+,[5.73880204],[0.5  0.25 0.25]
Li1+,Mn2+,Re4+,[5.73866287],[0.5  0.25 0.25]
K1+,Sm3+,Pu4+,[5.7385268],[0.5  0.25 0.25]
Sc3+,Ba2+,Pt2+,[5.73844844],[0.5  0.25 0.25]
Mg2+,Cu2+,Sm3+,[5.73829341],[0.5  0.25 0.25]
Rh3+,Hf4+,Ra2+,[5.73824234],[0.5  0.25 0.25]
K1+,Au3+,Am3+,[5.73822636],[0.5  0.25 0.25]
Na1+,K1+,Sb3+,[5.73797493],[0.5  0.25 0.25]
Sc3+,Ni2+,Tl1+,[5.73795034],[0.5  0.25 0.25]
Co3+,Pr3+,Nd3+,[5.73790722],[0.5  0.25 0.25]
Zn2+,Mo4+,Rh3+,[5.73784852],[0.5  0.25 0.25]
In3+,Eu3+,Yb3+,[5.73781842],[0.5  0.25 0.25]
Ni2+,Ir3+,Fr1+,[5.73770957],[0.5  0.25 0.25]
Zr4+,Au3+,Pa5+,[5.73758566],[0.5  0.25 0.25]
Fe3+,Sn2+,Ta5+,[5.73744423],[0.5  0.25 0.25]
Sc3+,Er3+,Ta5+,[5.73742165],[0.5  0.25 0.25]
La3+,Nd3+,Dy3+,[5.73723156],[0.5  0.25 0.25]
Sc3+,Fe3+,Hg1+,[5.73699472],[0.5  0.25 0.25]
V5+,Fe3+,Hf4+,[5.73694283],[0.5  0.25 0.25]
Mg2+,Mn2+,Hg1+,[5.73685992],[0.5  0.25 0.25]
Rh3+,Tb3+,Er3+,[5.73670745],[0.5  0.25 0.25]
Ca2+,Cu2+,Pu4+,[5.73641136],[0.5  0.25 0.25]
Ra2+,Am3+,Cm3+,[5.73633656],[0.5  0.25 0.25]
Tc4+,In3+,Eu3+,[5.73628164],[0.5  0.25 0.25]
Sc3+,Rh3+,Ta5+,[5.7360463],[0.5  0.25 0.25]
Tc4+,Eu3+,Pt2+,[5.7359105],[0.5  0.25 0.25]
Ti4+,Tc4+,Ra2+,[5.73565649],[0.5  0.25 0.25]
Eu3+,Ir3+,Au3+,[5.73514841],[0.5  0.25 0.25]
Be2+,Ag1+,Tl1+,[5.73513629],[0.5  0.25 0.25]
Zr4+,Pd4+,Nd3+,[5.73507238],[0.5  0.25 0.25]
Ca2+,Cd2+,Au3+,[5.73498293],[0.5  0.25 0.25]
Y3+,Cd2+,Sn2+,[5.73472107],[0.5  0.25 0.25]
Cr3+,Ba2+,Hf4+,[5.73463803],[0.5  0.25 0.25]
K1+,Er3+,U6+,[5.73461423],[0.5  0.25 0.25]
Sc3+,Eu3+,U6+,[5.73457588],[0.5  0.25 0.25]
Al3+,Ru3+,W6+,[5.73430153],[0.5  0.25 0.25]
Al3+,Ag1+,Pb2+,[5.73411557],[0.5  0.25 0.25]
Fe3+,Ru3+,Cd2+,[5.73387651],[0.5  0.25 0.25]
Be2+,Rh3+,Ac3+,[5.73334935],[0.5  0.25 0.25]
Zr4+,Cd2+,Nd3+,[5.73327173],[0.5  0.25 0.25]
Pm3+,Gd3+,Au3+,[5.7331702],[0.5  0.25 0.25]
Rh3+,Hf4+,Ac3+,[5.73313449],[0.5  0.25 0.25]
Pm3+,Yb3+,Bi3+,[5.73299341],[0.5  0.25 0.25]
Hf4+,Ra2+,Th4+,[5.73297824],[0.5  0.25 0.25]
In3+,Pr3+,Sm3+,[5.73287378],[0.5  0.25 0.25]
Ni2+,Ba2+,Pm3+,[5.73270194],[0.5  0.25 0.25]
In3+,Pm3+,Sm3+,[5.73270044],[0.5  0.25 0.25]
Sc3+,Cd2+,Ta5+,[5.73253493],[0.5  0.25 0.25]
La3+,Yb3+,Pt2+,[5.73245055],[0.5  0.25 0.25]
Ir3+,Fr1+,U6+,[5.73229704],[0.5  0.25 0.25]
Tc4+,Ce3+,Tb3+,[5.73216634],[0.5  0.25 0.25]
Ca2+,Ag1+,Ir3+,[5.73207172],[0.5  0.25 0.25]
Al3+,Tc4+,Ba2+,[5.73197834],[0.5  0.25 0.25]
Sc3+,Rb1+,W6+,[5.73182058],[0.5  0.25 0.25]
Ca2+,Nd3+,Er3+,[5.73171239],[0.5  0.25 0.25]
Fe3+,Sb3+,Lu3+,[5.73163281],[0.5  0.25 0.25]
Rh3+,Ho3+,Th4+,[5.731522],[0.5  0.25 0.25]
Cr3+,Fr1+,Pa5+,[5.7314658],[0.5  0.25 0.25]
Zr4+,Pd4+,Pm3+,[5.73137804],[0.5  0.25 0.25]
Dy3+,Tl1+,Fr1+,[5.73132866],[0.5  0.25 0.25]
V5+,Dy3+,Hg1+,[5.73121735],[0.5  0.25 0.25]
Cu2+,Zn2+,Nb5+,[5.731085],[0.5  0.25 0.25]
Ni2+,Rb1+,Am3+,[5.73098108],[0.5  0.25 0.25]
Zr4+,Ba2+,Pu4+,[5.73093676],[0.5  0.25 0.25]
Tm3+,Pt2+,Pb2+,[5.73026468],[0.5  0.25 0.25]
K1+,Pt2+,Ra2+,[5.73018227],[0.5  0.25 0.25]
K1+,Rb1+,Zr4+,[5.72999187],[0.5  0.25 0.25]
Sc3+,Fe3+,Ni2+,[5.72994787],[0.5  0.25 0.25]
Mg2+,Mn2+,Er3+,[5.72979504],[0.5  0.25 0.25]
Co3+,Zr4+,Ir3+,[5.7297771],[0.5  0.25 0.25]
Y3+,Rh3+,Pa5+,[5.72974885],[0.5  0.25 0.25]
Yb3+,Bi3+,Th4+,[5.72953123],[0.5  0.25 0.25]
Ni2+,Ru3+,In3+,[5.72947027],[0.5  0.25 0.25]
Pd4+,Ce3+,Eu3+,[5.72920869],[0.5  0.25 0.25]
Hf4+,Ir3+,Ac3+,[5.72909653],[0.5  0.25 0.25]
Rh3+,Sb3+,Cs1+,[5.72882249],[0.5  0.25 0.25]
Y3+,Rh3+,Ba2+,[5.72856194],[0.5  0.25 0.25]
Ta5+,W6+,Hg1+,[5.72845343],[0.5  0.25 0.25]
Ca2+,Ni2+,Bk3+,[5.72825246],[0.5  0.25 0.25]
Al3+,Cu2+,Pa5+,[5.72821634],[0.5  0.25 0.25]
Ho3+,Ir3+,Fr1+,[5.72820976],[0.5  0.25 0.25]
Te2+,Cs1+,Po2+,[5.7281457],[0.5  0.25 0.25]
Mn2+,Sm3+,Re4+,[5.72811259],[0.5  0.25 0.25]
Pd4+,Gd3+,Cm3+,[5.72806921],[0.5  0.25 0.25]
Mg2+,Mn2+,Pa5+,[5.72783735],[0.5  0.25 0.25]
Ni2+,Ru3+,Hf4+,[5.72764623],[0.5  0.25 0.25]
Be2+,Ni2+,In3+,[5.7275573],[0.5  0.25 0.25]
V5+,Cr3+,Te2+,[5.72742769],[0.5  0.25 0.25]
Ti4+,Fe3+,Tm3+,[5.72736043],[0.5  0.25 0.25]
Al3+,Pd4+,Ho3+,[5.72717175],[0.5  0.25 0.25]
W6+,Au3+,Fr1+,[5.72708268],[0.5  0.25 0.25]
In3+,Sb3+,Cs1+,[5.72682244],[0.5  0.25 0.25]
Ho3+,Pt2+,Bi3+,[5.72663306],[0.5  0.25 0.25]
Sr2+,Tc4+,Bk3+,[5.72653946],[0.5  0.25 0.25]
Ni2+,Cu2+,Zn2+,[5.72638115],[0.5  0.25 0.25]
Mg2+,Rh3+,Pb2+,[5.72624306],[0.5  0.25 0.25]
Ti4+,Mn2+,Pb2+,[5.72611696],[0.5  0.25 0.25]
Sm3+,Yb3+,Hf4+,[5.72606256],[0.5  0.25 0.25]
Zr4+,Sn2+,Ac3+,[5.72599854],[0.5  0.25 0.25]
Ni2+,Cs1+,Am3+,[5.72587389],[0.5  0.25 0.25]
Sc3+,Mo4+,Re4+,[5.72582891],[0.5  0.25 0.25]
Nd3+,Gd3+,Yb3+,[5.72563394],[0.5  0.25 0.25]
Ca2+,Cu2+,Bk3+,[5.7255573],[0.5  0.25 0.25]
Mn2+,Rh3+,Gd3+,[5.72540113],[0.5  0.25 0.25]
Mg2+,Rh3+,Yb3+,[5.72529718],[0.5  0.25 0.25]
Co3+,Rb1+,Cm3+,[5.72518104],[0.5  0.25 0.25]
Be2+,Pd4+,Eu3+,[5.7249789],[0.5  0.25 0.25]
Co3+,Cs1+,Am3+,[5.72478202],[0.5  0.25 0.25]
Al3+,In3+,Pa5+,[5.7247087],[0.5  0.25 0.25]
Ho3+,Pt2+,Ra2+,[5.72467075],[0.5  0.25 0.25]
Cd2+,La3+,Pr3+,[5.72465587],[0.5  0.25 0.25]
K1+,Cu2+,Rb1+,[5.72458994],[0.5  0.25 0.25]
Ti4+,Y3+,Rh3+,[5.72428472],[0.5  0.25 0.25]
Rh3+,Er3+,Th4+,[5.72414035],[0.5  0.25 0.25]
Tm3+,Os4+,Np5+,[5.72380913],[0.5  0.25 0.25]
Sr2+,Ru3+,Am3+,[5.72350572],[0.5  0.25 0.25]
Tc4+,Gd3+,Ir3+,[5.72329855],[0.5  0.25 0.25]
Pr3+,Tm3+,Yb3+,[5.72315403],[0.5  0.25 0.25]
Cu2+,Cd2+,Pm3+,[5.72282399],[0.5  0.25 0.25]
Y3+,Ce3+,Au3+,[5.72279096],[0.5  0.25 0.25]
Zr4+,Eu3+,Np5+,[5.72239777],[0.5  0.25 0.25]
Ni2+,Pd4+,Nd3+,[5.72223302],[0.5  0.25 0.25]
Dy3+,Hf4+,Pa5+,[5.72220559],[0.5  0.25 0.25]
Ru3+,Sm3+,Ho3+,[5.72215995],[0.5  0.25 0.25]
Ca2+,Mn2+,Bi3+,[5.72214375],[0.5  0.25 0.25]
Ca2+,Pt2+,Ra2+,[5.72212243],[0.5  0.25 0.25]
Cr3+,Ni2+,Hf4+,[5.72211747],[0.5  0.25 0.25]
Co3+,Nb5+,W6+,[5.72198307],[0.5  0.25 0.25]
Ca2+,Zn2+,Pt2+,[5.72195391],[0.5  0.25 0.25]
Mg2+,Ba2+,Au3+,[5.72155019],[0.5  0.25 0.25]
K1+,Hg1+,U6+,[5.72139528],[0.5  0.25 0.25]
Sr2+,Sn2+,Pb2+,[5.72128881],[0.5  0.25 0.25]
Sr2+,Rh3+,Bk3+,[5.72127659],[0.5  0.25 0.25]
Ru3+,Ba2+,Eu3+,[5.72115193],[0.5  0.25 0.25]
Sm3+,Au3+,Pb2+,[5.72089544],[0.5  0.25 0.25]
Ru3+,Pr3+,Lu3+,[5.72079734],[0.5  0.25 0.25]
Tc4+,Dy3+,Os4+,[5.72077354],[0.5  0.25 0.25]
Rh3+,Nd3+,Yb3+,[5.72065015],[0.5  0.25 0.25]
Yb3+,Ra2+,Ac3+,[5.72053977],[0.5  0.25 0.25]
W6+,Fr1+,U6+,[5.72053002],[0.5  0.25 0.25]
Ni2+,Y3+,Nd3+,[5.72045985],[0.5  0.25 0.25]
Y3+,Tb3+,Pb2+,[5.72036597],[0.5  0.25 0.25]
