material1,material2,pred_temp,weights
Sc3+,Th4+,[8.5905124],[0.75 0.25]
Co3+,Ir4+,[8.5855362],[0.75 0.25]
Sc3+,Os4+,[8.58094187],[0.75 0.25]
Ni2+,Ir4+,[8.57875579],[0.75 0.25]
Mg2+,Np5+,[8.57434362],[0.75 0.25]
Sc3+,Ta5+,[8.57355475],[0.75 0.25]
Mn4+,Mo6+,[8.57071313],[0.75 0.25]
Na1+,Os4+,[8.55809788],[0.75 0.25]
Cr3+,Gd3+,[8.55179443],[0.75 0.25]
Na1+,Pb4+,[8.54881959],[0.75 0.25]
Na1+,Tl3+,[8.54760182],[0.75 0.25]
Cu2+,Ta5+,[8.54182438],[0.75 0.25]
Ca2+,Ru3+,[8.51645062],[0.75 0.25]
Na1+,Bk3+,[8.51190712],[0.75 0.25]
Cr3+,Ho3+,[8.4970044],[0.75 0.25]
Co3+,Fr1+,[8.48403306],[0.75 0.25]
Zr4+,Ag1+,[8.48096104],[0.75 0.25]
Sc3+,Er3+,[8.47728556],[0.75 0.25]
Cr3+,Zr4+,[8.45751086],[0.75 0.25]
Tc4+,W4+,[8.4437741],[0.75 0.25]
Tc4+,W6+,[8.4437741],[0.75 0.25]
Sc3+,Ho3+,[8.43720737],[0.75 0.25]
Be2+,Mg2+,[8.435413],[0.75 0.25]
Be2+,U6+,[8.42435928],[0.75 0.25]
Cr3+,Tb3+,[8.38955902],[0.75 0.25]
Cu2+,Pt4+,[8.3794747],[0.75 0.25]
Co3+,Ta5+,[8.37360291],[0.75 0.25]
Fe3+,Ir4+,[8.36708484],[0.75 0.25]
Be2+,Th4+,[8.36603278],[0.75 0.25]
V5+,Tm3+,[8.34854911],[0.75 0.25]
Ti4+,Os4+,[8.34158198],[0.75 0.25]
Li1+,Pu4+,[8.33218948],[0.75 0.25]
Sr2+,Ru3+,[8.33185275],[0.75 0.25]
Zn2+,Ho3+,[8.33004536],[0.75 0.25]
Zn2+,Dy3+,[8.32957357],[0.75 0.25]
Mn4+,Ru3+,[8.32346341],[0.75 0.25]
Cr3+,Ru3+,[8.31449893],[0.75 0.25]
Li1+,Ru3+,[8.30276505],[0.75 0.25]
Cu2+,Re4+,[8.30264118],[0.75 0.25]
Pb4+,Bi3+,[8.28840666],[0.75 0.25]
Ni2+,Zr4+,[8.28513009],[0.75 0.25]
Sr2+,Ag1+,[8.27920766],[0.75 0.25]
V5+,Nd3+,[8.27114093],[0.75 0.25]
V5+,Pm3+,[8.26857342],[0.75 0.25]
Zr4+,Ru3+,[8.26830691],[0.75 0.25]
Y3+,Rh3+,[8.26287855],[0.75 0.25]
Zr4+,Mo6+,[8.25189636],[0.75 0.25]
Sc3+,Pt4+,[8.25120534],[0.75 0.25]
K1+,Pa5+,[8.25020549],[0.75 0.25]
K1+,U6+,[8.2333544],[0.75 0.25]
Na1+,Np5+,[8.22902132],[0.75 0.25]
Cr3+,Os4+,[8.22519116],[0.75 0.25]
Nb5+,Ta5+,[8.2057444],[0.75 0.25]
Li1+,Np5+,[8.17453016],[0.75 0.25]
Y3+,In3+,[8.16775496],[0.75 0.25]
Cr3+,Tm3+,[8.16775164],[0.75 0.25]
Zn2+,Gd3+,[8.16385047],[0.75 0.25]
Mo6+,Ir4+,[8.16266411],[0.75 0.25]
Mo6+,Pd4+,[8.15338607],[0.75 0.25]
Fe3+,Tm3+,[8.15183325],[0.75 0.25]
Ti4+,Lu3+,[8.13129366],[0.75 0.25]
Be2+,Pd4+,[8.12409876],[0.75 0.25]
Cr3+,Ta5+,[8.12147435],[0.75 0.25]
V5+,Lu3+,[8.12082228],[0.75 0.25]
Mn4+,Pd4+,[8.11437708],[0.75 0.25]
Cr3+,Dy3+,[8.10838052],[0.75 0.25]
Cu2+,Rh3+,[8.09621674],[0.75 0.25]
Co3+,Zr4+,[8.09106407],[0.75 0.25]
Fe3+,Ru3+,[8.08716041],[0.75 0.25]
Cr3+,Lu3+,[8.08416989],[0.75 0.25]
Zn2+,Tm3+,[8.07059246],[0.75 0.25]
Zn2+,Pr3+,[8.06487707],[0.75 0.25]
Co3+,Sr2+,[8.04742628],[0.75 0.25]
Ti4+,Mo6+,[8.04636852],[0.75 0.25]
Na1+,W6+,[8.04031166],[0.75 0.25]
Na1+,W4+,[8.04031166],[0.75 0.25]
Tc4+,Hf4+,[8.03479774],[0.75 0.25]
Y3+,Pm3+,[8.02780221],[0.75 0.25]
Mo6+,Th4+,[8.0264601],[0.75 0.25]
Cr3+,Hf4+,[8.01594616],[0.75 0.25]
Mg2+,Au3+,[8.01248483],[0.75 0.25]
Sc3+,Lu3+,[8.01036125],[0.75 0.25]
Li1+,Rh3+,[7.98604289],[0.75 0.25]
Co3+,Gd3+,[7.97452823],[0.75 0.25]
K1+,Am3+,[7.96727976],[0.75 0.25]
Nb5+,Re4+,[7.94324294],[0.75 0.25]
Ni2+,Sr2+,[7.94054985],[0.75 0.25]
Ti4+,Cr3+,[7.93625199],[0.75 0.25]
Fe3+,Rh3+,[7.93084932],[0.75 0.25]
Mg2+,Pt4+,[7.91216781],[0.75 0.25]
Ti4+,Ru3+,[7.90848367],[0.75 0.25]
Ti4+,Pa5+,[7.89533927],[0.75 0.25]
V5+,Bk3+,[7.89228103],[0.75 0.25]
Li1+,W4+,[7.89077187],[0.75 0.25]
Li1+,W6+,[7.89077187],[0.75 0.25]
V5+,U6+,[7.89002912],[0.75 0.25]
K1+,Cm3+,[7.88727859],[0.75 0.25]
Cu2+,Hf4+,[7.87789684],[0.75 0.25]
Y3+,Tb3+,[7.87591743],[0.75 0.25]
Ca2+,Rh3+,[7.86726544],[0.75 0.25]
Nb5+,Ac3+,[7.86704275],[0.75 0.25]
Co3+,Dy3+,[7.86457676],[0.75 0.25]
Cr3+,Tc4+,[7.8482694],[0.75 0.25]
Ni2+,Rh3+,[7.84310152],[0.75 0.25]
Cu2+,Ru3+,[7.83888268],[0.75 0.25]
K1+,Th4+,[7.82106371],[0.75 0.25]
Na1+,Rh3+,[7.80909007],[0.75 0.25]
Ca2+,Mo6+,[7.80169309],[0.75 0.25]
Zn2+,Er3+,[7.80065976],[0.75 0.25]
Ti4+,Tm3+,[7.76413297],[0.75 0.25]
Ti4+,Ho3+,[7.7568983],[0.75 0.25]
Ti4+,Rh3+,[7.74630597],[0.75 0.25]
Mn4+,Rh3+,[7.74620526],[0.75 0.25]
Mg2+,U6+,[7.73854449],[0.75 0.25]
Co3+,Rh3+,[7.73128],[0.75 0.25]
Mn4+,Gd3+,[7.72901798],[0.75 0.25]
K1+,Hg2+,[7.72759689],[0.75 0.25]
Co3+,Mo6+,[7.72700755],[0.75 0.25]
V5+,Th4+,[7.72656735],[0.75 0.25]
Cr3+,Yb3+,[7.72628914],[0.75 0.25]
Ca2+,Np5+,[7.71785244],[0.75 0.25]
Ti4+,Ir4+,[7.71293671],[0.75 0.25]
Fe3+,W6+,[7.7067202],[0.75 0.25]
Fe3+,W4+,[7.7067202],[0.75 0.25]
Ca2+,Pu4+,[7.68730368],[0.75 0.25]
Al3+,Cu2+,[7.6795816],[0.75 0.25]
Mn4+,Dy3+,[7.67403117],[0.75 0.25]
Ca2+,Pd4+,[7.6728744],[0.75 0.25]
Li1+,Hf4+,[7.67152781],[0.75 0.25]
Mg2+,Rh3+,[7.64926362],[0.75 0.25]
Al3+,Ir4+,[7.64807208],[0.75 0.25]
V5+,Pa5+,[7.64721703],[0.75 0.25]
Cr3+,Re4+,[7.64320156],[0.75 0.25]
Zr4+,Ta5+,[7.6410877],[0.75 0.25]
Li1+,Tc4+,[7.6409289],[0.75 0.25]
Mn4+,W4+,[7.63804664],[0.75 0.25]
Mn4+,W6+,[7.63804664],[0.75 0.25]
Sc3+,Ru3+,[7.63580627],[0.75 0.25]
Ti4+,Cm3+,[7.62673091],[0.75 0.25]
Mn4+,Zr4+,[7.60522028],[0.75 0.25]
Nb5+,Tl3+,[7.59960389],[0.75 0.25]
K1+,Hf4+,[7.59922994],[0.75 0.25]
V5+,Np5+,[7.59668671],[0.75 0.25]
Cr3+,Y3+,[7.5737752],[0.75 0.25]
Cr3+,Tl3+,[7.56919168],[0.75 0.25]
Al3+,Co3+,[7.56656711],[0.75 0.25]
Mg2+,Am3+,[7.56427108],[0.75 0.25]
La3+,Ac3+,[7.55541811],[0.75 0.25]
Sc3+,Cm3+,[7.55517837],[0.75 0.25]
Cu2+,Mo6+,[7.55125329],[0.75 0.25]
Y3+,Gd3+,[7.54442951],[0.75 0.25]
La3+,Am3+,[7.54317461],[0.75 0.25]
Ag1+,Hg2+,[7.53261736],[0.75 0.25]
Fe3+,Dy3+,[7.52926172],[0.75 0.25]
V5+,Mo6+,[7.52422388],[0.75 0.25]
Fe3+,Nb5+,[7.52100456],[0.75 0.25]
Nb5+,Cm3+,[7.52050935],[0.75 0.25]
Ti4+,Am3+,[7.518675],[0.75 0.25]
Ni2+,Dy3+,[7.51364521],[0.75 0.25]
Ni2+,Ho3+,[7.50874874],[0.75 0.25]
Co3+,Tb3+,[7.50733987],[0.75 0.25]
Li1+,Ta5+,[7.50596994],[0.75 0.25]
Ti4+,Pu4+,[7.50398724],[0.75 0.25]
La3+,Th4+,[7.49668472],[0.75 0.25]
Li1+,Hg2+,[7.49280865],[0.75 0.25]
Cu2+,Zr4+,[7.48308214],[0.75 0.25]
Ni2+,Mo6+,[7.47589832],[0.75 0.25]
Cu2+,Dy3+,[7.47564706],[0.75 0.25]
Mn4+,U6+,[7.46758098],[0.75 0.25]
Nb5+,Fr1+,[7.4571835],[0.75 0.25]
Cu2+,Tb3+,[7.45126482],[0.75 0.25]
Mn4+,Tb3+,[7.42545188],[0.75 0.25]
Fe3+,Tb3+,[7.42471336],[0.75 0.25]
Ti4+,Dy3+,[7.42014806],[0.75 0.25]
Ca2+,U6+,[7.40919387],[0.75 0.25]
Sc3+,Am3+,[7.40701247],[0.75 0.25]
Fe3+,Gd3+,[7.40614633],[0.75 0.25]
Tc4+,Rh3+,[7.39218905],[0.75 0.25]
Ti4+,Th4+,[7.39115357],[0.75 0.25]
Mg2+,Cm3+,[7.38414545],[0.75 0.25]
Ti4+,Tb3+,[7.37424848],[0.75 0.25]
Na1+,Hf4+,[7.36671254],[0.75 0.25]
Mn4+,Sm3+,[7.36239134],[0.75 0.25]
Al3+,Po4+,[7.35869667],[0.75 0.25]
Al3+,Pu4+,[7.35107329],[0.75 0.25]
Nb5+,Am3+,[7.34421472],[0.75 0.25]
Cr3+,Pu4+,[7.33637131],[0.75 0.25]
Co3+,Ni2+,[7.32735116],[0.75 0.25]
Zr4+,Er3+,[7.31995823],[0.75 0.25]
Mg2+,Bi3+,[7.31866537],[0.75 0.25]
Li1+,Re4+,[7.31189751],[0.75 0.25]
Nd3+,Ra2+,[7.30680627],[0.75 0.25]
Nb5+,Pb4+,[7.30208549],[0.75 0.25]
V5+,W4+,[7.29119081],[0.75 0.25]
V5+,W6+,[7.29119081],[0.75 0.25]
Mg2+,Hf4+,[7.29109518],[0.75 0.25]
Nb5+,W6+,[7.2903855],[0.75 0.25]
Nb5+,W4+,[7.2903855],[0.75 0.25]
V5+,Ru3+,[7.27226606],[0.75 0.25]
Ni2+,W6+,[7.27057199],[0.75 0.25]
Ni2+,W4+,[7.27057199],[0.75 0.25]
Al3+,Rh3+,[7.2628565],[0.75 0.25]
Al3+,Ru3+,[7.2617471],[0.75 0.25]
Ca2+,Ag1+,[7.25216929],[0.75 0.25]
Al3+,Ni2+,[7.25197375],[0.75 0.25]
Fe3+,Mo6+,[7.24602143],[0.75 0.25]
Mn4+,Pa5+,[7.24459017],[0.75 0.25]
Mn4+,Co3+,[7.24422072],[0.75 0.25]
Y3+,Dy3+,[7.24254408],[0.75 0.25]
Mg2+,Ag1+,[7.21552668],[0.75 0.25]
Pm3+,Ra2+,[7.21386342],[0.75 0.25]
Al3+,Pt4+,[7.21124948],[0.75 0.25]
Tc4+,Ag1+,[7.19210419],[0.75 0.25]
Ag1+,Ra2+,[7.17816468],[0.75 0.25]
Al3+,Mo6+,[7.14121423],[0.75 0.25]
Ca2+,Hf4+,[7.1382625],[0.75 0.25]
Na1+,Ru3+,[7.13481575],[0.75 0.25]
V5+,Am3+,[7.13280617],[0.75 0.25]
Sc3+,Pu4+,[7.13003063],[0.75 0.25]
Mg2+,Ru3+,[7.12151504],[0.75 0.25]
Cu2+,Pd4+,[7.11834918],[0.75 0.25]
Nb5+,Ag1+,[7.11575241],[0.75 0.25]
Ti4+,Bk3+,[7.11198988],[0.75 0.25]
Mo6+,Au3+,[7.11124664],[0.75 0.25]
Sc3+,Ac3+,[7.10578442],[0.75 0.25]
Ca2+,Tc4+,[7.08150349],[0.75 0.25]
Cr3+,Eu3+,[7.08135337],[0.75 0.25]
Sc3+,Pa5+,[7.07334652],[0.75 0.25]
Ag1+,Eu3+,[7.06983307],[0.75 0.25]
Cr3+,Sm3+,[7.06143977],[0.75 0.25]
Mo6+,Ac3+,[7.06100507],[0.75 0.25]
Fe3+,Zr4+,[7.06005638],[0.75 0.25]
Mo6+,Bk3+,[7.04797013],[0.75 0.25]
Ti4+,U6+,[7.04414643],[0.75 0.25]
Sc3+,Rh3+,[7.0340617],[0.75 0.25]
Na1+,Ta5+,[7.02758637],[0.75 0.25]
V5+,Cm3+,[7.01657126],[0.75 0.25]
Co3+,W4+,[7.01198038],[0.75 0.25]
Co3+,W6+,[7.01198038],[0.75 0.25]
Nb5+,Pm3+,[7.00665182],[0.75 0.25]
Mo6+,Am3+,[6.99602515],[0.75 0.25]
Mo6+,Ru3+,[6.99443094],[0.75 0.25]
Mg2+,Th4+,[6.98343773],[0.75 0.25]
Ag1+,Sm3+,[6.97734913],[0.75 0.25]
Ag1+,Gd3+,[6.96338253],[0.75 0.25]
V5+,Ir4+,[6.96095411],[0.75 0.25]
Ti4+,Tl3+,[6.95956707],[0.75 0.25]
Sc3+,Ir4+,[6.94555404],[0.75 0.25]
Y3+,Ho3+,[6.93320307],[0.75 0.25]
Sc3+,W6+,[6.93305739],[0.75 0.25]
Sc3+,W4+,[6.93305739],[0.75 0.25]
Ni2+,Lu3+,[6.9251739],[0.75 0.25]
Pb4+,Po4+,[6.91988584],[0.75 0.25]
Ag1+,Ba2+,[6.91856699],[0.75 0.25]
Ag1+,Dy3+,[6.91742471],[0.75 0.25]
Cr3+,Mo6+,[6.90659273],[0.75 0.25]
Nb5+,Er3+,[6.900503],[0.75 0.25]
Cr3+,Th4+,[6.88879523],[0.75 0.25]
Al3+,Au3+,[6.86809858],[0.75 0.25]
Cr3+,Nb5+,[6.86624784],[0.75 0.25]
Li1+,Th4+,[6.86580291],[0.75 0.25]
Mo6+,Ce4+,[6.85870417],[0.75 0.25]
Tc4+,Sn4+,[6.85534154],[0.75 0.25]
Ti4+,W6+,[6.85271846],[0.75 0.25]
Ti4+,W4+,[6.85271846],[0.75 0.25]
Ag1+,Tb3+,[6.85156786],[0.75 0.25]
Nb5+,Mo6+,[6.84895226],[0.75 0.25]
Ni2+,Tm3+,[6.8466671],[0.75 0.25]
Sn4+,Pb4+,[6.83074004],[0.75 0.25]
La3+,Ce4+,[6.82297215],[0.75 0.25]
Cr3+,Rh3+,[6.82265379],[0.75 0.25]
Li1+,Am3+,[6.82017176],[0.75 0.25]
Ag1+,Pm3+,[6.80387101],[0.75 0.25]
Ti4+,Gd3+,[6.80379568],[0.75 0.25]
Mn4+,Ni2+,[6.80376208],[0.75 0.25]
Nb5+,Nd3+,[6.79745598],[0.75 0.25]
Mo6+,La3+,[6.79268415],[0.75 0.25]
Na1+,U6+,[6.78947832],[0.75 0.25]
Ag1+,Pr3+,[6.78574311],[0.75 0.25]
Ag1+,Nd3+,[6.77279441],[0.75 0.25]
Sc3+,Tl3+,[6.76481448],[0.75 0.25]
Mn4+,Eu3+,[6.764141],[0.75 0.25]
Ni2+,Gd3+,[6.76260053],[0.75 0.25]
Al3+,Tc4+,[6.76208895],[0.75 0.25]
Sc3+,Bk3+,[6.75556267],[0.75 0.25]
Nb5+,Tm3+,[6.74836087],[0.75 0.25]
Al3+,Pd4+,[6.74437283],[0.75 0.25]
Ti4+,In3+,[6.74180695],[0.75 0.25]
Fe3+,Ni2+,[6.73626096],[0.75 0.25]
Li1+,Pa5+,[6.72909829],[0.75 0.25]
Nb5+,Pu4+,[6.7249817],[0.75 0.25]
Cr3+,Ce4+,[6.72309336],[0.75 0.25]
Cr3+,Pr3+,[6.70783767],[0.75 0.25]
Mo6+,Hg2+,[6.69948237],[0.75 0.25]
K1+,Ag1+,[6.69532587],[0.75 0.25]
Mo6+,Pt4+,[6.69364562],[0.75 0.25]
Mn4+,Pr3+,[6.69328514],[0.75 0.25]
Ti4+,Np5+,[6.6868344],[0.75 0.25]
Li1+,Cm3+,[6.66101284],[0.75 0.25]
Na1+,Tc4+,[6.64818097],[0.75 0.25]
Nb5+,Ho3+,[6.64508594],[0.75 0.25]
Sc3+,Np5+,[6.641926],[0.75 0.25]
Nd3+,Ta5+,[6.63949757],[0.75 0.25]
Bi3+,Po4+,[6.62237443],[0.75 0.25]
Ag1+,La3+,[6.62174323],[0.75 0.25]
Ti4+,Sm3+,[6.61896229],[0.75 0.25]
Ni2+,Nb5+,[6.61549064],[0.75 0.25]
Na1+,Re4+,[6.59736043],[0.75 0.25]
Mo6+,Yb3+,[6.59523791],[0.75 0.25]
Nb5+,Pa5+,[6.59293603],[0.75 0.25]
La3+,Re4+,[6.59040734],[0.75 0.25]
Li1+,U6+,[6.58653227],[0.75 0.25]
Y3+,Sm3+,[6.57999662],[0.75 0.25]
Tb3+,Ra2+,[6.57185678],[0.75 0.25]
Mn4+,Ce4+,[6.56861642],[0.75 0.25]
Li1+,Os4+,[6.56713556],[0.75 0.25]
La3+,Os4+,[6.54938537],[0.75 0.25]
Pm3+,Ta5+,[6.54698857],[0.75 0.25]
Co3+,Lu3+,[6.54004513],[0.75 0.25]
Zr4+,Tm3+,[6.53758471],[0.75 0.25]
Y3+,Ac3+,[6.53424113],[0.75 0.25]
Ca2+,W6+,[6.52638192],[0.75 0.25]
Ca2+,W4+,[6.52638192],[0.75 0.25]
Mn4+,Ra2+,[6.5169495],[0.75 0.25]
Sc3+,U6+,[6.5139915],[0.75 0.25]
Y3+,Er3+,[6.51347421],[0.75 0.25]
Na1+,Cm3+,[6.51194486],[0.75 0.25]
Tc4+,In3+,[6.51188618],[0.75 0.25]
Mn4+,Yb3+,[6.50835112],[0.75 0.25]
Zr4+,Pm3+,[6.50262706],[0.75 0.25]
Cr3+,La3+,[6.49514289],[0.75 0.25]
Fe3+,Co3+,[6.48597673],[0.75 0.25]
Y3+,Ta5+,[6.48206686],[0.75 0.25]
Mo6+,Cs1+,[6.48201728],[0.75 0.25]
Co3+,Nb5+,[6.47712874],[0.75 0.25]
Zr4+,Ho3+,[6.47612608],[0.75 0.25]
Tc4+,Cd2+,[6.4742407],[0.75 0.25]
K1+,Mo6+,[6.4741303],[0.75 0.25]
Fe3+,Lu3+,[6.46645236],[0.75 0.25]
Mg2+,Pa5+,[6.46268373],[0.75 0.25]
Mo6+,Ra2+,[6.45726439],[0.75 0.25]
V5+,Ac3+,[6.45523019],[0.75 0.25]
Mn4+,Pm3+,[6.45086032],[0.75 0.25]
Tc4+,Pd4+,[6.44742848],[0.75 0.25]
K1+,Er3+,[6.4446462],[0.75 0.25]
Zr4+,Nd3+,[6.42784595],[0.75 0.25]
Ti4+,Pm3+,[6.41947463],[0.75 0.25]
Cr3+,Nd3+,[6.41512963],[0.75 0.25]
Cr3+,Ir4+,[6.41223496],[0.75 0.25]
Ag1+,Bi3+,[6.41155504],[0.75 0.25]
Na1+,Ti4+,[6.41035092],[0.75 0.25]
Cr3+,Am3+,[6.40431543],[0.75 0.25]
Cr3+,Pa5+,[6.40350838],[0.75 0.25]
Cu2+,Nb5+,[6.39230582],[0.75 0.25]
Po4+,U6+,[6.39066194],[0.75 0.25]
Mn4+,Nd3+,[6.38577597],[0.75 0.25]
Nb5+,Ru3+,[6.3835902],[0.75 0.25]
Mo6+,Gd3+,[6.36824956],[0.75 0.25]
Gd3+,Tb3+,[6.35711066],[0.75 0.25]
Nd3+,Pm3+,[6.34772198],[0.75 0.25]
Mg2+,Pd4+,[6.34098764],[0.75 0.25]
Sr2+,Ac3+,[6.33863364],[0.75 0.25]
Zn2+,Nd3+,[6.3375016],[0.75 0.25]
Na1+,Am3+,[6.32312296],[0.75 0.25]
Tc4+,Lu3+,[6.32276327],[0.75 0.25]
Zr4+,Th4+,[6.3193699],[0.75 0.25]
Ni2+,Tc4+,[6.30549702],[0.75 0.25]
Y3+,Nd3+,[6.28248051],[0.75 0.25]
Nb5+,Hg2+,[6.27149265],[0.75 0.25]
Mn4+,Nb5+,[6.27021745],[0.75 0.25]
Ti4+,Ac3+,[6.2659918],[0.75 0.25]
Cr3+,U6+,[6.26403812],[0.75 0.25]
Co3+,Tc4+,[6.26130134],[0.75 0.25]
Mg2+,Ac3+,[6.25881777],[0.75 0.25]
Mg2+,Tc4+,[6.2587779],[0.75 0.25]
Tc4+,Ta5+,[6.25855714],[0.75 0.25]
Sr2+,Bk3+,[6.25423983],[0.75 0.25]
Cr3+,Pm3+,[6.2535968],[0.75 0.25]
La3+,W4+,[6.24278213],[0.75 0.25]
La3+,W6+,[6.24278213],[0.75 0.25]
Li1+,Ir4+,[6.24166318],[0.75 0.25]
Ce4+,Ra2+,[6.24136138],[0.75 0.25]
Mn4+,Fe3+,[6.24055663],[0.75 0.25]
Cr3+,Np5+,[6.23807755],[0.75 0.25]
Po4+,Np5+,[6.2326338],[0.75 0.25]
Mn4+,In3+,[6.2253413],[0.75 0.25]
Al3+,Ag1+,[6.22264785],[0.75 0.25]
Nb5+,Bk3+,[6.21335604],[0.75 0.25]
Zn2+,Bi3+,[6.21176887],[0.75 0.25]
Nb5+,Tb3+,[6.20742966],[0.75 0.25]
Cu2+,Gd3+,[6.18781853],[0.75 0.25]
Mn4+,La3+,[6.18732527],[0.75 0.25]
Ca2+,Pt4+,[6.1854637],[0.75 0.25]
Nb5+,Th4+,[6.17579451],[0.75 0.25]
Er3+,Tm3+,[6.16415914],[0.75 0.25]
K1+,Ra2+,[6.15630708],[0.75 0.25]
Ag1+,Ac3+,[6.14942717],[0.75 0.25]
Mo6+,Ba2+,[6.14188175],[0.75 0.25]
Na1+,Pd4+,[6.13895639],[0.75 0.25]
Cu2+,Tc4+,[6.13785213],[0.75 0.25]
Bi3+,Np5+,[6.1296049],[0.75 0.25]
Bi3+,U6+,[6.12328909],[0.75 0.25]
Ag1+,Hf4+,[6.12074804],[0.75 0.25]
Al3+,Bi3+,[6.12030611],[0.75 0.25]
Ag1+,Po4+,[6.12011179],[0.75 0.25]
Zr4+,Am3+,[6.11133677],[0.75 0.25]
Sr2+,W4+,[6.11095975],[0.75 0.25]
Sr2+,W6+,[6.11095975],[0.75 0.25]
K1+,Ca2+,[6.10992106],[0.75 0.25]
Na1+,Th4+,[6.10895079],[0.75 0.25]
Li1+,Au3+,[6.10570823],[0.75 0.25]
Cr3+,W6+,[6.1011653],[0.75 0.25]
Cr3+,W4+,[6.1011653],[0.75 0.25]
Cu2+,Lu3+,[6.09537566],[0.75 0.25]
Al3+,Tm3+,[6.0845047],[0.75 0.25]
Ca2+,Cm3+,[6.07763403],[0.75 0.25]
Zr4+,Tb3+,[6.07300141],[0.75 0.25]
Nb5+,Yb3+,[6.07146371],[0.75 0.25]
Na1+,Ac3+,[6.06504941],[0.75 0.25]
Zr4+,Gd3+,[6.0648045],[0.75 0.25]
Al3+,Hf4+,[6.06299876],[0.75 0.25]
Ca2+,Am3+,[6.0593731],[0.75 0.25]
Al3+,Er3+,[6.05591411],[0.75 0.25]
Li1+,Pd4+,[6.05289426],[0.75 0.25]
Na1+,Ag1+,[6.05205553],[0.75 0.25]
Pm3+,Np5+,[6.05024952],[0.75 0.25]
Tc4+,Re4+,[6.0493657],[0.75 0.25]
Ru3+,Cs1+,[6.04713648],[0.75 0.25]
Na1+,Ir4+,[6.0371777],[0.75 0.25]
Na1+,Pa5+,[6.0366714],[0.75 0.25]
Ca2+,Au3+,[6.02927561],[0.75 0.25]
Zn2+,Zr4+,[6.02686338],[0.75 0.25]
Rb1+,Au3+,[6.02226438],[0.75 0.25]
Nd3+,Np5+,[6.02094198],[0.75 0.25]
Pb4+,Pu4+,[6.01815939],[0.75 0.25]
Yb3+,Lu3+,[5.99996537],[0.75 0.25]
Sm3+,Eu3+,[5.9802511],[0.75 0.25]
Mo6+,Nd3+,[5.96889507],[0.75 0.25]
Ho3+,Er3+,[5.96769335],[0.75 0.25]
Mo6+,Pr3+,[5.96123467],[0.75 0.25]
Zr4+,Dy3+,[5.95715892],[0.75 0.25]
Zr4+,Ir4+,[5.94948781],[0.75 0.25]
K1+,Ti4+,[5.92769588],[0.75 0.25]
Zn2+,In3+,[5.91978842],[0.75 0.25]
In3+,Sn4+,[5.91726152],[0.75 0.25]
Sr2+,Np5+,[5.91723552],[0.75 0.25]
U6+,Np5+,[5.91639874],[0.75 0.25]
Sr2+,Ta5+,[5.90816758],[0.75 0.25]
Am3+,Bk3+,[5.90816457],[0.75 0.25]
Cr3+,Ra2+,[5.90687576],[0.75 0.25]
Hf4+,Ta5+,[5.89520873],[0.75 0.25]
Nb5+,La3+,[5.88630348],[0.75 0.25]
Ag1+,Lu3+,[5.88298436],[0.75 0.25]
Zr4+,Yb3+,[5.88166431],[0.75 0.25]
Sr2+,Cm3+,[5.87400421],[0.75 0.25]
Sr2+,Tl3+,[5.86561195],[0.75 0.25]
Nb5+,Lu3+,[5.86329965],[0.75 0.25]
Ti4+,V5+,[5.86270788],[0.75 0.25]
Mo6+,Cd2+,[5.8595579],[0.75 0.25]
Ag1+,Ho3+,[5.85833278],[0.75 0.25]
Ca2+,Bk3+,[5.85808369],[0.75 0.25]
Rb1+,Hf4+,[5.85521544],[0.75 0.25]
Dy3+,Ho3+,[5.85381972],[0.75 0.25]
Na1+,Bi3+,[5.83412721],[0.75 0.25]
K1+,Lu3+,[5.83086762],[0.75 0.25]
Y3+,Np5+,[5.82852315],[0.75 0.25]
Mo6+,Pm3+,[5.82391108],[0.75 0.25]
Sn4+,Tl3+,[5.82135426],[0.75 0.25]
K1+,Ho3+,[5.81823668],[0.75 0.25]
Nd3+,U6+,[5.80804117],[0.75 0.25]
Pm3+,U6+,[5.80518462],[0.75 0.25]
Ag1+,Tm3+,[5.80239166],[0.75 0.25]
Rb1+,Re4+,[5.80034733],[0.75 0.25]
Mn4+,Hg2+,[5.79764063],[0.75 0.25]
Tc4+,Er3+,[5.78919937],[0.75 0.25]
Am3+,Cm3+,[5.77915632],[0.75 0.25]
Mo6+,Dy3+,[5.77605882],[0.75 0.25]
Hf4+,Pu4+,[5.77532305],[0.75 0.25]
Ac3+,Bk3+,[5.77446563],[0.75 0.25]
Y3+,W6+,[5.77296039],[0.75 0.25]
Y3+,W4+,[5.77296039],[0.75 0.25]
Ag1+,Er3+,[5.77018506],[0.75 0.25]
Rb1+,W6+,[5.76311745],[0.75 0.25]
Rb1+,W4+,[5.76311745],[0.75 0.25]
Sr2+,U6+,[5.74723635],[0.75 0.25]
Ca2+,Pa5+,[5.73520525],[0.75 0.25]
Ag1+,Ce4+,[5.73235883],[0.75 0.25]
Sr2+,Am3+,[5.72494781],[0.75 0.25]
Zr4+,Tl3+,[5.721942],[0.75 0.25]
Mo6+,Sm3+,[5.7218151],[0.75 0.25]
Na1+,Hg2+,[5.71341024],[0.75 0.25]
Pr3+,Ra2+,[5.70952037],[0.75 0.25]
K1+,Nb5+,[5.70553566],[0.75 0.25]
Y3+,Am3+,[5.70127705],[0.75 0.25]
Cs1+,Ac3+,[5.69823254],[0.75 0.25]
Al3+,U6+,[5.69768052],[0.75 0.25]
