material1,material2,pred_temp,weights
La3+,Cm3+,[3.98816917],[0.5 0.5]
Al3+,Bi3+,[3.98460974],[0.5 0.5]
Na1+,Cm3+,[3.98424969],[0.5 0.5]
Na1+,Zr4+,[3.98084668],[0.5 0.5]
Nb5+,Ba2+,[3.98078101],[0.5 0.5]
Mn4+,Mo6+,[3.98006004],[0.5 0.5]
Fe3+,Pu4+,[3.97713419],[0.5 0.5]
Ho3+,Tl3+,[3.97601478],[0.5 0.5]
Bi3+,Ac3+,[3.97431737],[0.5 0.5]
Dy3+,Lu3+,[3.97413344],[0.5 0.5]
Rb1+,Sn4+,[3.97100033],[0.5 0.5]
Ti4+,Pu4+,[3.9705301],[0.5 0.5]
Ag1+,Yb3+,[3.97028286],[0.5 0.5]
Os4+,Ac3+,[3.96934465],[0.5 0.5]
Ag1+,Ra2+,[3.96845218],[0.5 0.5]
K1+,Am3+,[3.96627929],[0.5 0.5]
Ni2+,Eu3+,[3.96588292],[0.5 0.5]
Be2+,Hf4+,[3.96587295],[0.5 0.5]
Mn4+,Tb3+,[3.9656386],[0.5 0.5]
Ca2+,Pu4+,[3.95921122],[0.5 0.5]
V5+,Yb3+,[3.9583124],[0.5 0.5]
Eu3+,Np5+,[3.95776207],[0.5 0.5]
Gd3+,Pu4+,[3.95729753],[0.5 0.5]
Ru3+,Pd4+,[3.95679811],[0.5 0.5]
Co3+,Tl3+,[3.95585791],[0.5 0.5]
Zr4+,Tl3+,[3.9554382],[0.5 0.5]
Mo6+,Fr1+,[3.95536882],[0.5 0.5]
Li1+,Pu4+,[3.95418477],[0.5 0.5]
Ti4+,Er3+,[3.9532044],[0.5 0.5]
Ca2+,Au3+,[3.95309466],[0.5 0.5]
Tb3+,Pa5+,[3.95185282],[0.5 0.5]
Mo6+,Ag1+,[3.9517184],[0.5 0.5]
Bi3+,Am3+,[3.95110612],[0.5 0.5]
Eu3+,W6+,[3.95081582],[0.5 0.5]
Eu3+,W4+,[3.95081582],[0.5 0.5]
Pb4+,Ra2+,[3.94690494],[0.5 0.5]
Cr3+,Pb4+,[3.94638487],[0.5 0.5]
Ta5+,Np5+,[3.9452785],[0.5 0.5]
Zr4+,Pt4+,[3.94357085],[0.5 0.5]
W4+,Am3+,[3.94307884],[0.5 0.5]
W6+,Am3+,[3.94307884],[0.5 0.5]
Be2+,W4+,[3.94219019],[0.5 0.5]
Be2+,W6+,[3.94219019],[0.5 0.5]
Ho3+,Fr1+,[3.94009365],[0.5 0.5]
Rh3+,Ba2+,[3.93994709],[0.5 0.5]
Ba2+,Ho3+,[3.93645928],[0.5 0.5]
Ba2+,Re4+,[3.93628544],[0.5 0.5]
V5+,Cs1+,[3.93527822],[0.5 0.5]
Yb3+,Tl3+,[3.92445882],[0.5 0.5]
Li1+,In3+,[3.92301238],[0.5 0.5]
Tb3+,Bk3+,[3.9230006],[0.5 0.5]
Li1+,Sm3+,[3.92050745],[0.5 0.5]
Mn4+,Gd3+,[3.9188573],[0.5 0.5]
Ni2+,Nd3+,[3.91555358],[0.5 0.5]
Fe3+,Y3+,[3.91436404],[0.5 0.5]
Bi3+,Pa5+,[3.91263579],[0.5 0.5]
Li1+,Pr3+,[3.911101],[0.5 0.5]
Os4+,Pt4+,[3.90966238],[0.5 0.5]
Tm3+,Fr1+,[3.90942365],[0.5 0.5]
Cd2+,Pt4+,[3.90903324],[0.5 0.5]
Rb1+,U6+,[3.90837324],[0.5 0.5]
Cu2+,Sm3+,[3.90822005],[0.5 0.5]
K1+,Cm3+,[3.90748315],[0.5 0.5]
Ta5+,U6+,[3.90735163],[0.5 0.5]
Al3+,Pb4+,[3.90463877],[0.5 0.5]
Li1+,Bi3+,[3.90311889],[0.5 0.5]
In3+,Re4+,[3.90200404],[0.5 0.5]
Fe3+,Cs1+,[3.90016002],[0.5 0.5]
Tc4+,Tl3+,[3.89395804],[0.5 0.5]
Pr3+,Tl3+,[3.89167424],[0.5 0.5]
In3+,Ho3+,[3.89056955],[0.5 0.5]
Nb5+,Gd3+,[3.88984662],[0.5 0.5]
Re4+,Hg2+,[3.8868574],[0.5 0.5]
Re4+,Np5+,[3.88590097],[0.5 0.5]
Y3+,Np5+,[3.88358611],[0.5 0.5]
In3+,Tm3+,[3.8835805],[0.5 0.5]
La3+,Bk3+,[3.88353003],[0.5 0.5]
Tc4+,Pu4+,[3.88258861],[0.5 0.5]
Nb5+,Pu4+,[3.88194521],[0.5 0.5]
V5+,Th4+,[3.88192379],[0.5 0.5]
In3+,Tl3+,[3.88168058],[0.5 0.5]
Pd4+,Th4+,[3.8794023],[0.5 0.5]
Mg2+,Pb4+,[3.87633842],[0.5 0.5]
Sc3+,Cd2+,[3.87444541],[0.5 0.5]
Co3+,In3+,[3.8744044],[0.5 0.5]
Ti4+,Tm3+,[3.87350981],[0.5 0.5]
Tc4+,Cd2+,[3.87261119],[0.5 0.5]
Au3+,Bk3+,[3.8725691],[0.5 0.5]
Yb3+,Bk3+,[3.86955348],[0.5 0.5]
Ti4+,Am3+,[3.86901329],[0.5 0.5]
Dy3+,Bk3+,[3.86640925],[0.5 0.5]
Rb1+,Pr3+,[3.86631681],[0.5 0.5]
Ba2+,Os4+,[3.8656681],[0.5 0.5]
Tb3+,W6+,[3.86372389],[0.5 0.5]
Tb3+,W4+,[3.86372389],[0.5 0.5]
Zr4+,Ac3+,[3.86124738],[0.5 0.5]
Au3+,Am3+,[3.86067222],[0.5 0.5]
V5+,Ba2+,[3.86063177],[0.5 0.5]
Ti4+,Cm3+,[3.85911699],[0.5 0.5]
Sr2+,Th4+,[3.85854418],[0.5 0.5]
Mo6+,Hf4+,[3.85703475],[0.5 0.5]
Co3+,Nd3+,[3.85639141],[0.5 0.5]
Sc3+,Ni2+,[3.85604022],[0.5 0.5]
Na1+,Ho3+,[3.85504925],[0.5 0.5]
Bi3+,Fr1+,[3.85434052],[0.5 0.5]
Co3+,Pm3+,[3.85410633],[0.5 0.5]
Mo6+,Pd4+,[3.85400421],[0.5 0.5]
Sr2+,Pd4+,[3.85372741],[0.5 0.5]
Au3+,Cm3+,[3.85303046],[0.5 0.5]
Er3+,Fr1+,[3.8519764],[0.5 0.5]
Nd3+,Yb3+,[3.8519446],[0.5 0.5]
Os4+,Pb4+,[3.85189759],[0.5 0.5]
Tb3+,U6+,[3.84860312],[0.5 0.5]
Gd3+,Am3+,[3.84513971],[0.5 0.5]
Ni2+,Tc4+,[3.84503908],[0.5 0.5]
Pr3+,Yb3+,[3.8447776],[0.5 0.5]
K1+,Hg2+,[3.84352394],[0.5 0.5]
Pd4+,Bk3+,[3.84195195],[0.5 0.5]
Cr3+,Hf4+,[3.84157612],[0.5 0.5]
Gd3+,W4+,[3.84111754],[0.5 0.5]
Gd3+,W6+,[3.84111754],[0.5 0.5]
Eu3+,Re4+,[3.83847457],[0.5 0.5]
Pm3+,Hg2+,[3.83781248],[0.5 0.5]
Sn4+,Ra2+,[3.83654726],[0.5 0.5]
Pt4+,Tl3+,[3.83606031],[0.5 0.5]
Ba2+,Bi3+,[3.83491689],[0.5 0.5]
Sc3+,U6+,[3.83323937],[0.5 0.5]
Nd3+,Hg2+,[3.83210035],[0.5 0.5]
Li1+,La3+,[3.83163907],[0.5 0.5]
Fe3+,Sm3+,[3.82999224],[0.5 0.5]
Cs1+,U6+,[3.8245898],[0.5 0.5]
K1+,Zr4+,[3.82415706],[0.5 0.5]
Co3+,Eu3+,[3.8235152],[0.5 0.5]
Tb3+,Cm3+,[3.82349752],[0.5 0.5]
Mg2+,Ac3+,[3.82343965],[0.5 0.5]
Cs1+,Np5+,[3.82336467],[0.5 0.5]
Cd2+,Tl3+,[3.82045989],[0.5 0.5]
Sc3+,Pb4+,[3.81959929],[0.5 0.5]
Co3+,Zn2+,[3.81838264],[0.5 0.5]
Gd3+,Tl3+,[3.8169885],[0.5 0.5]
Rb1+,Pm3+,[3.81625584],[0.5 0.5]
Sm3+,W4+,[3.8162135],[0.5 0.5]
Sm3+,W6+,[3.8162135],[0.5 0.5]
Sc3+,Po4+,[3.81411661],[0.5 0.5]
In3+,Yb3+,[3.81397856],[0.5 0.5]
Cu2+,Gd3+,[3.81385401],[0.5 0.5]
Lu3+,Pa5+,[3.81190132],[0.5 0.5]
Ni2+,Tb3+,[3.80670344],[0.5 0.5]
Zn2+,Ra2+,[3.80624203],[0.5 0.5]
Tc4+,Hg2+,[3.80616874],[0.5 0.5]
Re4+,Pa5+,[3.80456006],[0.5 0.5]
Na1+,Bk3+,[3.80309146],[0.5 0.5]
V5+,Re4+,[3.80296993],[0.5 0.5]
Y3+,Am3+,[3.80291341],[0.5 0.5]
Rb1+,Hg2+,[3.80283351],[0.5 0.5]
Ra2+,Pa5+,[3.80250438],[0.5 0.5]
Tc4+,Nd3+,[3.8007096],[0.5 0.5]
Mn4+,Re4+,[3.80049168],[0.5 0.5]
V5+,Cm3+,[3.80028854],[0.5 0.5]
Sm3+,Po4+,[3.79966336],[0.5 0.5]
W6+,Pu4+,[3.79925747],[0.5 0.5]
W4+,Pu4+,[3.79925747],[0.5 0.5]
Rb1+,Eu3+,[3.79852463],[0.5 0.5]
In3+,Np5+,[3.79836829],[0.5 0.5]
Ni2+,Sn4+,[3.79784448],[0.5 0.5]
Ti4+,Bk3+,[3.79650227],[0.5 0.5]
W6+,Fr1+,[3.7964488],[0.5 0.5]
W4+,Fr1+,[3.7964488],[0.5 0.5]
V5+,Pa5+,[3.79616453],[0.5 0.5]
In3+,Po4+,[3.79294846],[0.5 0.5]
Sm3+,Er3+,[3.79283406],[0.5 0.5]
Co3+,Sr2+,[3.79262803],[0.5 0.5]
Ni2+,Zn2+,[3.79228196],[0.5 0.5]
Zr4+,Ir4+,[3.79188238],[0.5 0.5]
Ru3+,Ba2+,[3.79136883],[0.5 0.5]
Tb3+,Ac3+,[3.79105723],[0.5 0.5]
Zr4+,Pu4+,[3.79076162],[0.5 0.5]
Rh3+,Ce4+,[3.78926267],[0.5 0.5]
Fe3+,Dy3+,[3.78862655],[0.5 0.5]
Ir4+,Th4+,[3.78616252],[0.5 0.5]
Sc3+,Lu3+,[3.78512401],[0.5 0.5]
Ho3+,Am3+,[3.78399026],[0.5 0.5]
Mn4+,Pd4+,[3.78338565],[0.5 0.5]
Zr4+,Sm3+,[3.77964049],[0.5 0.5]
Rb1+,Sm3+,[3.77869129],[0.5 0.5]
Ba2+,Pa5+,[3.77764282],[0.5 0.5]
Na1+,Mg2+,[3.77729862],[0.5 0.5]
Ni2+,Bi3+,[3.77266223],[0.5 0.5]
Mg2+,Pa5+,[3.77240327],[0.5 0.5]
Yb3+,Hf4+,[3.77054609],[0.5 0.5]
Cd2+,Ta5+,[3.76933585],[0.5 0.5]
Na1+,Np5+,[3.76613012],[0.5 0.5]
Mo6+,Tm3+,[3.76605487],[0.5 0.5]
Zr4+,La3+,[3.76569561],[0.5 0.5]
Re4+,Ra2+,[3.76408151],[0.5 0.5]
In3+,Er3+,[3.76402361],[0.5 0.5]
Ru3+,Bk3+,[3.76265813],[0.5 0.5]
Sc3+,Np5+,[3.76246879],[0.5 0.5]
Cs1+,Pt4+,[3.76202492],[0.5 0.5]
Tc4+,Pm3+,[3.76198991],[0.5 0.5]
Ti4+,W4+,[3.75965082],[0.5 0.5]
Ti4+,W6+,[3.75965082],[0.5 0.5]
Sc3+,Ra2+,[3.75939686],[0.5 0.5]
Al3+,Ac3+,[3.75571313],[0.5 0.5]
Hg2+,Tl3+,[3.75242855],[0.5 0.5]
Mn4+,Eu3+,[3.75226296],[0.5 0.5]
Ce4+,Pm3+,[3.75135873],[0.5 0.5]
Pt4+,Pa5+,[3.75043686],[0.5 0.5]
Lu3+,Tl3+,[3.74931789],[0.5 0.5]
Eu3+,Pa5+,[3.74855904],[0.5 0.5]
Cr3+,Pu4+,[3.74807925],[0.5 0.5]
Er3+,Tl3+,[3.74789245],[0.5 0.5]
Pm3+,Yb3+,[3.74757136],[0.5 0.5]
Tc4+,Bk3+,[3.74586682],[0.5 0.5]
Sm3+,Ho3+,[3.74388965],[0.5 0.5]
Pd4+,Cm3+,[3.74343128],[0.5 0.5]
Ir4+,Pu4+,[3.74336079],[0.5 0.5]
Dy3+,Cm3+,[3.74242073],[0.5 0.5]
In3+,Bk3+,[3.74218119],[0.5 0.5]
W4+,Np5+,[3.74082877],[0.5 0.5]
W6+,Np5+,[3.74082877],[0.5 0.5]
Li1+,Ce4+,[3.74002011],[0.5 0.5]
La3+,Yb3+,[3.73990351],[0.5 0.5]
Lu3+,Fr1+,[3.73771112],[0.5 0.5]
La3+,Ir4+,[3.73613728],[0.5 0.5]
Pr3+,Am3+,[3.73594434],[0.5 0.5]
Mn4+,Fr1+,[3.73362645],[0.5 0.5]
Be2+,Ta5+,[3.73332568],[0.5 0.5]
Cd2+,Pu4+,[3.73234052],[0.5 0.5]
Yb3+,Re4+,[3.73047125],[0.5 0.5]
V5+,Ho3+,[3.73040069],[0.5 0.5]
Sn4+,Cs1+,[3.72935183],[0.5 0.5]
Ti4+,Bi3+,[3.7291027],[0.5 0.5]
Nb5+,Fr1+,[3.72869798],[0.5 0.5]
W6+,Bk3+,[3.72806452],[0.5 0.5]
W4+,Bk3+,[3.72806452],[0.5 0.5]
Dy3+,Am3+,[3.72776072],[0.5 0.5]
Rb1+,Zr4+,[3.72531325],[0.5 0.5]
Sc3+,Bi3+,[3.72497528],[0.5 0.5]
Sc3+,Pa5+,[3.72162718],[0.5 0.5]
Na1+,Pu4+,[3.72139904],[0.5 0.5]
Pr3+,Pa5+,[3.72127198],[0.5 0.5]
Pr3+,Pu4+,[3.7207884],[0.5 0.5]
Cr3+,Cd2+,[3.7206844],[0.5 0.5]
Co3+,Pa5+,[3.72027405],[0.5 0.5]
Cr3+,Pt4+,[3.71853589],[0.5 0.5]
Tb3+,Tl3+,[3.71817562],[0.5 0.5]
Dy3+,Fr1+,[3.71661355],[0.5 0.5]
Dy3+,Ac3+,[3.71609409],[0.5 0.5]
Os4+,Pu4+,[3.71566019],[0.5 0.5]
Y3+,Tl3+,[3.71561996],[0.5 0.5]
Tm3+,Np5+,[3.71393835],[0.5 0.5]
Os4+,Bk3+,[3.70965184],[0.5 0.5]
Sn4+,Bk3+,[3.70880435],[0.5 0.5]
Nb5+,Ag1+,[3.70848888],[0.5 0.5]
Fe3+,Pa5+,[3.70619805],[0.5 0.5]
Cd2+,Fr1+,[3.70576235],[0.5 0.5]
Ta5+,Fr1+,[3.70531084],[0.5 0.5]
Be2+,In3+,[3.70498794],[0.5 0.5]
Ti4+,Pa5+,[3.70438938],[0.5 0.5]
Eu3+,U6+,[3.70361473],[0.5 0.5]
Na1+,Ce4+,[3.70215874],[0.5 0.5]
Mn4+,Bk3+,[3.70201616],[0.5 0.5]
Co3+,Fr1+,[3.70083791],[0.5 0.5]
Li1+,Eu3+,[3.69820717],[0.5 0.5]
Mo6+,Bk3+,[3.69557822],[0.5 0.5]
Tb3+,Np5+,[3.69455837],[0.5 0.5]
Fe3+,Tl3+,[3.69450991],[0.5 0.5]
Yb3+,Pb4+,[3.69324259],[0.5 0.5]
W6+,Th4+,[3.69226283],[0.5 0.5]
W4+,Th4+,[3.69226283],[0.5 0.5]
Pr3+,Ac3+,[3.69102261],[0.5 0.5]
Gd3+,Cm3+,[3.69019818],[0.5 0.5]
Mo6+,Pu4+,[3.69011517],[0.5 0.5]
Mo6+,Pb4+,[3.6864569],[0.5 0.5]
Ir4+,Pb4+,[3.68645461],[0.5 0.5]
Sn4+,Hg2+,[3.68627991],[0.5 0.5]
Cu2+,Cd2+,[3.68621724],[0.5 0.5]
Sc3+,Tb3+,[3.68380526],[0.5 0.5]
Ba2+,Pr3+,[3.68190889],[0.5 0.5]
Pm3+,Lu3+,[3.67725091],[0.5 0.5]
V5+,Tm3+,[3.67375705],[0.5 0.5]
Na1+,Pm3+,[3.67250757],[0.5 0.5]
Mn4+,Po4+,[3.67197938],[0.5 0.5]
K1+,Sc3+,[3.66882027],[0.5 0.5]
V5+,Os4+,[3.66799745],[0.5 0.5]
Dy3+,Np5+,[3.66696192],[0.5 0.5]
Fe3+,Hg2+,[3.66399746],[0.5 0.5]
Hf4+,Cm3+,[3.66381996],[0.5 0.5]
Pr3+,Cm3+,[3.66378442],[0.5 0.5]
Cr3+,Re4+,[3.66362043],[0.5 0.5]
Dy3+,Tl3+,[3.66066216],[0.5 0.5]
Ce4+,Pa5+,[3.66027959],[0.5 0.5]
Na1+,Cr3+,[3.66006155],[0.5 0.5]
In3+,Hg2+,[3.65971748],[0.5 0.5]
Ce4+,Pt4+,[3.65879819],[0.5 0.5]
Lu3+,Bk3+,[3.65723783],[0.5 0.5]
Ho3+,U6+,[3.65649716],[0.5 0.5]
Co3+,Pu4+,[3.65591301],[0.5 0.5]
Ni2+,Pu4+,[3.65516987],[0.5 0.5]
V5+,Dy3+,[3.65486446],[0.5 0.5]
Nb5+,Ra2+,[3.65447704],[0.5 0.5]
Fe3+,Bi3+,[3.65305166],[0.5 0.5]
Fe3+,Ho3+,[3.65254167],[0.5 0.5]
Mn4+,Pa5+,[3.65235779],[0.5 0.5]
V5+,Er3+,[3.6522787],[0.5 0.5]
Sn4+,Gd3+,[3.65161479],[0.5 0.5]
Tm3+,Am3+,[3.65053028],[0.5 0.5]
Ag1+,Ac3+,[3.64971793],[0.5 0.5]
Hf4+,Bi3+,[3.64956408],[0.5 0.5]
Au3+,Hg2+,[3.64951848],[0.5 0.5]
V5+,Am3+,[3.6482721],[0.5 0.5]
Nb5+,Cs1+,[3.6472124],[0.5 0.5]
Ho3+,Np5+,[3.6468763],[0.5 0.5]
Rb1+,La3+,[3.64468529],[0.5 0.5]
Hf4+,Bk3+,[3.64465563],[0.5 0.5]
Tm3+,U6+,[3.64434069],[0.5 0.5]
V5+,Fr1+,[3.64167521],[0.5 0.5]
Cd2+,Re4+,[3.64144328],[0.5 0.5]
Rb1+,Gd3+,[3.64017365],[0.5 0.5]
Sm3+,Am3+,[3.63866654],[0.5 0.5]
Ba2+,U6+,[3.63773847],[0.5 0.5]
Rb1+,Nd3+,[3.63770892],[0.5 0.5]
In3+,Ac3+,[3.63767628],[0.5 0.5]
Gd3+,Np5+,[3.63661264],[0.5 0.5]
V5+,W6+,[3.63647728],[0.5 0.5]
V5+,W4+,[3.63647728],[0.5 0.5]
Ho3+,Cm3+,[3.63527673],[0.5 0.5]
Ag1+,Lu3+,[3.63379325],[0.5 0.5]
Mn4+,U6+,[3.63329724],[0.5 0.5]
Mg2+,Pu4+,[3.63310818],[0.5 0.5]
Cr3+,Ta5+,[3.62955928],[0.5 0.5]
Nb5+,Eu3+,[3.62857032],[0.5 0.5]
Cs1+,Pu4+,[3.62812918],[0.5 0.5]
Sr2+,Ra2+,[3.62811855],[0.5 0.5]
Zn2+,Pu4+,[3.62789705],[0.5 0.5]
Yb3+,Bi3+,[3.62486771],[0.5 0.5]
Ir4+,Tl3+,[3.62451746],[0.5 0.5]
Pd4+,Pu4+,[3.62441822],[0.5 0.5]
Pt4+,Pu4+,[3.62414904],[0.5 0.5]
Sn4+,Tb3+,[3.62391354],[0.5 0.5]
Gd3+,Fr1+,[3.62385922],[0.5 0.5]
Ru3+,Np5+,[3.62171904],[0.5 0.5]
La3+,Pm3+,[3.62111988],[0.5 0.5]
Zr4+,Os4+,[3.62027809],[0.5 0.5]
Cs1+,Fr1+,[3.62022422],[0.5 0.5]
Rb1+,Tb3+,[3.6180725],[0.5 0.5]
Er3+,Np5+,[3.61793451],[0.5 0.5]
Co3+,Tc4+,[3.61773415],[0.5 0.5]
Ba2+,Pb4+,[3.61579564],[0.5 0.5]
Mn4+,Dy3+,[3.6151348],[0.5 0.5]
K1+,Cd2+,[3.61350193],[0.5 0.5]
Ba2+,Th4+,[3.61287881],[0.5 0.5]
Pm3+,Pa5+,[3.61128909],[0.5 0.5]
Cd2+,Yb3+,[3.60977227],[0.5 0.5]
Cd2+,Sm3+,[3.60885054],[0.5 0.5]
Nb5+,Np5+,[3.60881913],[0.5 0.5]
Ni2+,Yb3+,[3.60820612],[0.5 0.5]
Ba2+,Tl3+,[3.60739044],[0.5 0.5]
Pr3+,Po4+,[3.60674063],[0.5 0.5]
Sn4+,Ho3+,[3.60435187],[0.5 0.5]
Ta5+,Am3+,[3.60434532],[0.5 0.5]
Ce4+,Hg2+,[3.60408878],[0.5 0.5]
Y3+,Th4+,[3.60376684],[0.5 0.5]
Zn2+,Ru3+,[3.60321603],[0.5 0.5]
Be2+,Ac3+,[3.60271442],[0.5 0.5]
Co3+,Sn4+,[3.60160643],[0.5 0.5]
Ti4+,Mo6+,[3.60106183],[0.5 0.5]
Fe3+,Os4+,[3.60040245],[0.5 0.5]
Pm3+,Ac3+,[3.59887345],[0.5 0.5]
Re4+,Bi3+,[3.59819681],[0.5 0.5]
Al3+,Np5+,[3.59762491],[0.5 0.5]
Pd4+,Hg2+,[3.59661278],[0.5 0.5]
Eu3+,Am3+,[3.59639597],[0.5 0.5]
La3+,Ra2+,[3.59606121],[0.5 0.5]
Sn4+,Po4+,[3.59421606],[0.5 0.5]
Eu3+,Ac3+,[3.5927747],[0.5 0.5]
Ba2+,Ac3+,[3.59244636],[0.5 0.5]
Nd3+,Pa5+,[3.59220333],[0.5 0.5]
Yb3+,Pa5+,[3.59212125],[0.5 0.5]
Sn4+,Er3+,[3.59138928],[0.5 0.5]
Sm3+,Ac3+,[3.59073572],[0.5 0.5]
Be2+,Sm3+,[3.59031914],[0.5 0.5]
W4+,Pb4+,[3.58750352],[0.5 0.5]
W6+,Pb4+,[3.58750352],[0.5 0.5]
Gd3+,Re4+,[3.58688645],[0.5 0.5]
V5+,Ru3+,[3.5853357],[0.5 0.5]
Cd2+,Pa5+,[3.58490581],[0.5 0.5]
Eu3+,Cm3+,[3.58384899],[0.5 0.5]
Li1+,Yb3+,[3.58257487],[0.5 0.5]
Rh3+,Pu4+,[3.58146954],[0.5 0.5]
Er3+,U6+,[3.58102239],[0.5 0.5]
Tm3+,Cm3+,[3.57984411],[0.5 0.5]
Zr4+,Fr1+,[3.57392604],[0.5 0.5]
Rb1+,Ce4+,[3.57102277],[0.5 0.5]
Sn4+,Bi3+,[3.57057663],[0.5 0.5]
Cd2+,Bk3+,[3.57045379],[0.5 0.5]
Ni2+,U6+,[3.56909087],[0.5 0.5]
Zn2+,Re4+,[3.56894276],[0.5 0.5]
Cr3+,Os4+,[3.56804776],[0.5 0.5]
Ra2+,Bk3+,[3.56679728],[0.5 0.5]
Pd4+,Pa5+,[3.56637319],[0.5 0.5]
Mn4+,Np5+,[3.56286441],[0.5 0.5]
K1+,Sn4+,[3.56132525],[0.5 0.5]
Nb5+,Pt4+,[3.5604473],[0.5 0.5]
W4+,Cm3+,[3.55909324],[0.5 0.5]
W6+,Cm3+,[3.55909324],[0.5 0.5]
Mo6+,Lu3+,[3.55891678],[0.5 0.5]
Na1+,Pr3+,[3.55884121],[0.5 0.5]
Zn2+,Hg2+,[3.55784345],[0.5 0.5]
Fe3+,Tm3+,[3.55711007],[0.5 0.5]
Rb1+,Dy3+,[3.5547113],[0.5 0.5]
Mo6+,Np5+,[3.55189539],[0.5 0.5]
Y3+,U6+,[3.54756295],[0.5 0.5]
Rb1+,Pt4+,[3.54707053],[0.5 0.5]
Zn2+,Nd3+,[3.54684009],[0.5 0.5]
Na1+,Nd3+,[3.54683304],[0.5 0.5]
Dy3+,Pa5+,[3.54454784],[0.5 0.5]
Pr3+,Th4+,[3.54184394],[0.5 0.5]
Rb1+,Yb3+,[3.54039398],[0.5 0.5]
Co3+,Bi3+,[3.54037552],[0.5 0.5]
Cu2+,Tc4+,[3.54025523],[0.5 0.5]
Pr3+,Pb4+,[3.53990597],[0.5 0.5]
Tc4+,Th4+,[3.53943573],[0.5 0.5]
Y3+,Po4+,[3.53906869],[0.5 0.5]
Mg2+,Mo6+,[3.53880325],[0.5 0.5]
Mn4+,Am3+,[3.53849438],[0.5 0.5]
Sc3+,Cs1+,[3.53734571],[0.5 0.5]
Sn4+,Dy3+,[3.53639901],[0.5 0.5]
K1+,Pm3+,[3.53544103],[0.5 0.5]
V5+,Bi3+,[3.53528335],[0.5 0.5]
Sm3+,Os4+,[3.53521],[0.5 0.5]
Cu2+,Zn2+,[3.5351786],[0.5 0.5]
Nb5+,Pd4+,[3.53440824],[0.5 0.5]
W4+,Tl3+,[3.53402919],[0.5 0.5]
W6+,Tl3+,[3.53402919],[0.5 0.5]
K1+,Po4+,[3.53383187],[0.5 0.5]
V5+,Np5+,[3.53158836],[0.5 0.5]
Mg2+,Am3+,[3.53101801],[0.5 0.5]
Tm3+,Tl3+,[3.53100805],[0.5 0.5]
Ti4+,Fe3+,[3.53093452],[0.5 0.5]
Sc3+,Os4+,[3.53017621],[0.5 0.5]
Nd3+,Ir4+,[3.52946535],[0.5 0.5]
Rh3+,Ta5+,[3.5293085],[0.5 0.5]
In3+,Gd3+,[3.52867417],[0.5 0.5]
Ce4+,Ir4+,[3.52861663],[0.5 0.5]
In3+,Pt4+,[3.52861116],[0.5 0.5]
Cs1+,La3+,[3.52781274],[0.5 0.5]
Zn2+,Y3+,[3.52710716],[0.5 0.5]
Nb5+,Sm3+,[3.52652977],[0.5 0.5]
Os4+,Hg2+,[3.52496472],[0.5 0.5]
Hf4+,Pa5+,[3.52457551],[0.5 0.5]
Eu3+,Ra2+,[3.52200778],[0.5 0.5]
Co3+,Er3+,[3.52142536],[0.5 0.5]
Y3+,Bi3+,[3.52135925],[0.5 0.5]
Sr2+,Po4+,[3.52114625],[0.5 0.5]
Dy3+,W4+,[3.5190566],[0.5 0.5]
Dy3+,W6+,[3.5190566],[0.5 0.5]
Ho3+,Ac3+,[3.51796476],[0.5 0.5]
Cs1+,Ba2+,[3.51738051],[0.5 0.5]
Sm3+,Tl3+,[3.51664996],[0.5 0.5]
Fe3+,Tb3+,[3.51329657],[0.5 0.5]
Ru3+,Tl3+,[3.51315181],[0.5 0.5]
Be2+,Pb4+,[3.51027866],[0.5 0.5]
Nd3+,Pu4+,[3.51005273],[0.5 0.5]
Cd2+,Sn4+,[3.50885115],[0.5 0.5]
Cr3+,Pa5+,[3.50769106],[0.5 0.5]
Mn4+,Ru3+,[3.50550376],[0.5 0.5]
Er3+,Th4+,[3.50521804],[0.5 0.5]
Ru3+,Hf4+,[3.50428001],[0.5 0.5]
Zn2+,Ce4+,[3.50406398],[0.5 0.5]
V5+,Ac3+,[3.50380507],[0.5 0.5]
Au3+,Ac3+,[3.50353024],[0.5 0.5]
Sr2+,Os4+,[3.50259595],[0.5 0.5]
Hf4+,Th4+,[3.50228695],[0.5 0.5]
Pm3+,Sm3+,[3.50116566],[0.5 0.5]
Eu3+,Pb4+,[3.50096445],[0.5 0.5]
Ca2+,Pa5+,[3.4991615],[0.5 0.5]
Fe3+,Gd3+,[3.4975584],[0.5 0.5]
K1+,Gd3+,[3.4943581],[0.5 0.5]
Fr1+,Ac3+,[3.4930793],[0.5 0.5]
Ba2+,Bk3+,[3.49031534],[0.5 0.5]
Au3+,Np5+,[3.48901947],[0.5 0.5]
Tc4+,Os4+,[3.48886196],[0.5 0.5]
Cr3+,Bk3+,[3.48728042],[0.5 0.5]
Zn2+,Yb3+,[3.4844803],[0.5 0.5]
Li1+,Tb3+,[3.48254785],[0.5 0.5]
Ni2+,Fr1+,[3.48034241],[0.5 0.5]
Be2+,Os4+,[3.48023376],[0.5 0.5]
Sm3+,Tb3+,[3.47881593],[0.5 0.5]
Zr4+,W4+,[3.4786644],[0.5 0.5]
Zr4+,W6+,[3.4786644],[0.5 0.5]
Na1+,Pt4+,[3.47862514],[0.5 0.5]
La3+,Nd3+,[3.47858244],[0.5 0.5]
Pm3+,Ir4+,[3.47679386],[0.5 0.5]
