material1,material2,pred_temp,weights
Mg2+,U6+,[8.27398329],[0.66666667 0.33333333]
Cu2+,Rh3+,[8.22736129],[0.66666667 0.33333333]
Co3+,Hf4+,[8.2250765],[0.66666667 0.33333333]
Cr3+,Hf4+,[8.22090761],[0.66666667 0.33333333]
Nb5+,W6+,[8.17960778],[0.66666667 0.33333333]
Nb5+,W4+,[8.17960778],[0.66666667 0.33333333]
Fe3+,Nb5+,[8.17255097],[0.66666667 0.33333333]
Cr3+,Er3+,[8.16219845],[0.66666667 0.33333333]
Mn4+,Ho3+,[8.15333871],[0.66666667 0.33333333]
Fe3+,Ru3+,[8.12790264],[0.66666667 0.33333333]
Ni2+,Zr4+,[8.12065331],[0.66666667 0.33333333]
Na1+,Rh3+,[8.11926362],[0.66666667 0.33333333]
Li1+,Ta5+,[8.10059572],[0.66666667 0.33333333]
Zr4+,Ra2+,[8.09585053],[0.66666667 0.33333333]
Sc3+,Lu3+,[8.08628912],[0.66666667 0.33333333]
Na1+,W4+,[8.08521644],[0.66666667 0.33333333]
Na1+,W6+,[8.08521644],[0.66666667 0.33333333]
Ti4+,Lu3+,[8.08371895],[0.66666667 0.33333333]
Cu2+,Ru3+,[8.07855069],[0.66666667 0.33333333]
Mn4+,Pd4+,[8.07108505],[0.66666667 0.33333333]
V5+,Yb3+,[8.06906657],[0.66666667 0.33333333]
Sc3+,Tm3+,[8.05652238],[0.66666667 0.33333333]
Sc3+,Pd4+,[8.04881106],[0.66666667 0.33333333]
Sc3+,Ho3+,[8.03291011],[0.66666667 0.33333333]
Co3+,Zr4+,[8.02562173],[0.66666667 0.33333333]
Nb5+,Ta5+,[8.01503954],[0.66666667 0.33333333]
Mg2+,Au3+,[7.99710623],[0.66666667 0.33333333]
Sr2+,Tc4+,[7.99210298],[0.66666667 0.33333333]
Mg2+,Bi3+,[7.96725535],[0.66666667 0.33333333]
Cr3+,Os4+,[7.95586971],[0.66666667 0.33333333]
V5+,Tb3+,[7.95104111],[0.66666667 0.33333333]
Ti4+,Ir4+,[7.93831801],[0.66666667 0.33333333]
Na1+,Bk3+,[7.93618115],[0.66666667 0.33333333]
Mo6+,Ag1+,[7.93061101],[0.66666667 0.33333333]
Ti4+,Nd3+,[7.9272498],[0.66666667 0.33333333]
Cr3+,Tc4+,[7.92002754],[0.66666667 0.33333333]
Mn4+,Rh3+,[7.91750925],[0.66666667 0.33333333]
Zr4+,Ta5+,[7.91676117],[0.66666667 0.33333333]
Ti4+,Ho3+,[7.90226929],[0.66666667 0.33333333]
Cr3+,Zr4+,[7.8969532],[0.66666667 0.33333333]
V5+,Dy3+,[7.87950197],[0.66666667 0.33333333]
Zn2+,Pr3+,[7.87459991],[0.66666667 0.33333333]
Mo6+,Pd4+,[7.86805534],[0.66666667 0.33333333]
Tc4+,Hf4+,[7.85309377],[0.66666667 0.33333333]
Sc3+,Er3+,[7.83473933],[0.66666667 0.33333333]
Co3+,Rh3+,[7.83033625],[0.66666667 0.33333333]
V5+,Lu3+,[7.80330835],[0.66666667 0.33333333]
Al3+,Pu4+,[7.79910378],[0.66666667 0.33333333]
Ti4+,Cr3+,[7.79456358],[0.66666667 0.33333333]
Li1+,Hf4+,[7.79352738],[0.66666667 0.33333333]
Li1+,Ru3+,[7.7787191],[0.66666667 0.33333333]
Ti4+,Tm3+,[7.77674633],[0.66666667 0.33333333]
Cr3+,In3+,[7.76319239],[0.66666667 0.33333333]
Cr3+,Ta5+,[7.7618803],[0.66666667 0.33333333]
Ni2+,Dy3+,[7.75845156],[0.66666667 0.33333333]
Sr2+,Ag1+,[7.75761871],[0.66666667 0.33333333]
Li1+,W6+,[7.75650157],[0.66666667 0.33333333]
Li1+,W4+,[7.75650157],[0.66666667 0.33333333]
Cr3+,Ho3+,[7.75413506],[0.66666667 0.33333333]
Fe3+,Rh3+,[7.74492343],[0.66666667 0.33333333]
Cr3+,Y3+,[7.74351898],[0.66666667 0.33333333]
Sr2+,Hf4+,[7.7256847],[0.66666667 0.33333333]
Ag1+,Cm3+,[7.7243967],[0.66666667 0.33333333]
Na1+,Np5+,[7.71726903],[0.66666667 0.33333333]
V5+,Mo6+,[7.71392922],[0.66666667 0.33333333]
Y3+,Rh3+,[7.71309437],[0.66666667 0.33333333]
Mg2+,Ag1+,[7.68839606],[0.66666667 0.33333333]
Nb5+,Au3+,[7.65627419],[0.66666667 0.33333333]
Ni2+,Sr2+,[7.6528126],[0.66666667 0.33333333]
Y3+,Tb3+,[7.64673502],[0.66666667 0.33333333]
Mg2+,Am3+,[7.64519687],[0.66666667 0.33333333]
Mg2+,Cm3+,[7.64519687],[0.66666667 0.33333333]
La3+,Ac3+,[7.64134583],[0.66666667 0.33333333]
Co3+,Gd3+,[7.63926187],[0.66666667 0.33333333]
Ag1+,Bk3+,[7.63233617],[0.66666667 0.33333333]
Cu2+,Dy3+,[7.61894831],[0.66666667 0.33333333]
Ti4+,Mo6+,[7.61250243],[0.66666667 0.33333333]
Sc3+,Ir4+,[7.60857183],[0.66666667 0.33333333]
Cr3+,Re4+,[7.59853335],[0.66666667 0.33333333]
Al3+,Po4+,[7.58135096],[0.66666667 0.33333333]
Ni2+,Rh3+,[7.58042078],[0.66666667 0.33333333]
Y3+,In3+,[7.57646333],[0.66666667 0.33333333]
Fe3+,Tm3+,[7.57556097],[0.66666667 0.33333333]
Nd3+,Ra2+,[7.56399467],[0.66666667 0.33333333]
Ca2+,Mo6+,[7.56165449],[0.66666667 0.33333333]
Cu2+,Pd4+,[7.55084267],[0.66666667 0.33333333]
Cu2+,Tb3+,[7.53008267],[0.66666667 0.33333333]
Ag1+,Hg2+,[7.52063319],[0.66666667 0.33333333]
Ag1+,Eu3+,[7.50782685],[0.66666667 0.33333333]
Cr3+,Gd3+,[7.49995198],[0.66666667 0.33333333]
Sn4+,Pb4+,[7.49706047],[0.66666667 0.33333333]
Mn4+,Dy3+,[7.49606002],[0.66666667 0.33333333]
Fe3+,Dy3+,[7.49464909],[0.66666667 0.33333333]
Be2+,Cs1+,[7.48946763],[0.66666667 0.33333333]
Cr3+,Dy3+,[7.48789106],[0.66666667 0.33333333]
Ca2+,Ru3+,[7.482479],[0.66666667 0.33333333]
Mo6+,Ir4+,[7.46541474],[0.66666667 0.33333333]
Fe3+,Tb3+,[7.45739725],[0.66666667 0.33333333]
La3+,Am3+,[7.4463051],[0.66666667 0.33333333]
V5+,Ru3+,[7.44446943],[0.66666667 0.33333333]
Mn4+,Tb3+,[7.44248984],[0.66666667 0.33333333]
Cr3+,Tm3+,[7.43457245],[0.66666667 0.33333333]
Co3+,Sr2+,[7.42970694],[0.66666667 0.33333333]
Mn4+,Zr4+,[7.42939699],[0.66666667 0.33333333]
Co3+,Dy3+,[7.4263049],[0.66666667 0.33333333]
Li1+,Re4+,[7.42395482],[0.66666667 0.33333333]
Co3+,Tb3+,[7.39913557],[0.66666667 0.33333333]
Co3+,Ni2+,[7.38341093],[0.66666667 0.33333333]
Cr3+,Lu3+,[7.38079093],[0.66666667 0.33333333]
Mg2+,Th4+,[7.37348495],[0.66666667 0.33333333]
V5+,Gd3+,[7.35859988],[0.66666667 0.33333333]
Li1+,Rh3+,[7.31700191],[0.66666667 0.33333333]
Mo6+,Ru3+,[7.31200501],[0.66666667 0.33333333]
Li1+,Tc4+,[7.29220942],[0.66666667 0.33333333]
Pm3+,Ra2+,[7.27682408],[0.66666667 0.33333333]
Al3+,Mo6+,[7.24181862],[0.66666667 0.33333333]
Ti4+,Ru3+,[7.24154129],[0.66666667 0.33333333]
Ag1+,Ra2+,[7.23807761],[0.66666667 0.33333333]
Ag1+,Sm3+,[7.2337672],[0.66666667 0.33333333]
Mn4+,Sm3+,[7.21312471],[0.66666667 0.33333333]
Ag1+,Pr3+,[7.2104253],[0.66666667 0.33333333]
Li1+,U6+,[7.20870446],[0.66666667 0.33333333]
Nb5+,Pm3+,[7.20697389],[0.66666667 0.33333333]
Tc4+,Rh3+,[7.20350907],[0.66666667 0.33333333]
Cu2+,Zr4+,[7.19936256],[0.66666667 0.33333333]
Y3+,Gd3+,[7.19240082],[0.66666667 0.33333333]
Na1+,Ta5+,[7.18153742],[0.66666667 0.33333333]
Zr4+,Er3+,[7.17243004],[0.66666667 0.33333333]
Ti4+,Dy3+,[7.16521447],[0.66666667 0.33333333]
Na1+,Ru3+,[7.14751489],[0.66666667 0.33333333]
Zr4+,Pm3+,[7.13202375],[0.66666667 0.33333333]
Be2+,Rb1+,[7.12224281],[0.66666667 0.33333333]
Sc3+,Ru3+,[7.12032351],[0.66666667 0.33333333]
Mg2+,Cs1+,[7.11934347],[0.66666667 0.33333333]
K1+,Hg2+,[7.11432902],[0.66666667 0.33333333]
Mn4+,Yb3+,[7.11352956],[0.66666667 0.33333333]
Ca2+,Hf4+,[7.11337621],[0.66666667 0.33333333]
Nb5+,Nd3+,[7.11262222],[0.66666667 0.33333333]
Na1+,Re4+,[7.10306343],[0.66666667 0.33333333]
Li1+,Th4+,[7.09448052],[0.66666667 0.33333333]
Y3+,Sm3+,[7.09341369],[0.66666667 0.33333333]
Sr2+,Rh3+,[7.09286084],[0.66666667 0.33333333]
Na1+,Tc4+,[7.09259234],[0.66666667 0.33333333]
V5+,Ir4+,[7.08833531],[0.66666667 0.33333333]
Ni2+,Gd3+,[7.07754861],[0.66666667 0.33333333]
Cr3+,Mo6+,[7.0763503],[0.66666667 0.33333333]
K1+,Hf4+,[7.07478061],[0.66666667 0.33333333]
Ni2+,Ho3+,[7.062462],[0.66666667 0.33333333]
Al3+,Au3+,[7.06210961],[0.66666667 0.33333333]
Fe3+,Gd3+,[7.06068014],[0.66666667 0.33333333]
Na1+,Pd4+,[7.05914254],[0.66666667 0.33333333]
Na1+,Hf4+,[7.05891929],[0.66666667 0.33333333]
Li1+,Hg2+,[7.05547938],[0.66666667 0.33333333]
Mn4+,Ni2+,[7.04874141],[0.66666667 0.33333333]
Tc4+,Lu3+,[7.04674984],[0.66666667 0.33333333]
Li1+,Pa5+,[7.03551236],[0.66666667 0.33333333]
Mn4+,Co3+,[7.03498265],[0.66666667 0.33333333]
Ag1+,Pm3+,[7.03439282],[0.66666667 0.33333333]
Ag1+,Nd3+,[7.00331622],[0.66666667 0.33333333]
Al3+,Pt4+,[6.99275208],[0.66666667 0.33333333]
Sc3+,Ac3+,[6.96335964],[0.66666667 0.33333333]
Mg2+,Pd4+,[6.94203401],[0.66666667 0.33333333]
Ag1+,La3+,[6.93121164],[0.66666667 0.33333333]
Nb5+,Re4+,[6.93115832],[0.66666667 0.33333333]
Li1+,Am3+,[6.9199097],[0.66666667 0.33333333]
Li1+,Cm3+,[6.90364408],[0.66666667 0.33333333]
Cr3+,Rh3+,[6.89302395],[0.66666667 0.33333333]
Y3+,Dy3+,[6.89055316],[0.66666667 0.33333333]
Zr4+,Nd3+,[6.88616734],[0.66666667 0.33333333]
Ti4+,Gd3+,[6.88554787],[0.66666667 0.33333333]
Mn4+,Eu3+,[6.87747638],[0.66666667 0.33333333]
Al3+,Co3+,[6.87474597],[0.66666667 0.33333333]
Mo6+,Ce4+,[6.8597828],[0.66666667 0.33333333]
Y3+,Nd3+,[6.82671169],[0.66666667 0.33333333]
Nb5+,Fr1+,[6.81220823],[0.66666667 0.33333333]
Mo6+,Ac3+,[6.81008775],[0.66666667 0.33333333]
Fe3+,Ni2+,[6.80928918],[0.66666667 0.33333333]
Al3+,Cu2+,[6.79573142],[0.66666667 0.33333333]
Mo6+,La3+,[6.79520305],[0.66666667 0.33333333]
Li1+,Pd4+,[6.79239253],[0.66666667 0.33333333]
Cr3+,Yb3+,[6.78500685],[0.66666667 0.33333333]
Ag1+,Ce4+,[6.779485],[0.66666667 0.33333333]
Na1+,Cm3+,[6.76689869],[0.66666667 0.33333333]
Nd3+,Ta5+,[6.75743836],[0.66666667 0.33333333]
V5+,Tl3+,[6.74170092],[0.66666667 0.33333333]
Al3+,Am3+,[6.7382203],[0.66666667 0.33333333]
Li1+,Os4+,[6.73359741],[0.66666667 0.33333333]
Ti4+,Tb3+,[6.72477166],[0.66666667 0.33333333]
Na1+,Am3+,[6.71650076],[0.66666667 0.33333333]
Ti4+,Rh3+,[6.70446403],[0.66666667 0.33333333]
V5+,W4+,[6.70375134],[0.66666667 0.33333333]
V5+,W6+,[6.70375134],[0.66666667 0.33333333]
Co3+,Mo6+,[6.70186065],[0.66666667 0.33333333]
Na1+,Pa5+,[6.69957169],[0.66666667 0.33333333]
V5+,Pr3+,[6.69900816],[0.66666667 0.33333333]
Nb5+,Tm3+,[6.69300446],[0.66666667 0.33333333]
Nb5+,Mo6+,[6.67908166],[0.66666667 0.33333333]
Ti4+,W4+,[6.67796994],[0.66666667 0.33333333]
Ti4+,W6+,[6.67796994],[0.66666667 0.33333333]
Cr3+,Eu3+,[6.67526993],[0.66666667 0.33333333]
Ni2+,Tm3+,[6.67174162],[0.66666667 0.33333333]
Nb5+,Er3+,[6.668685],[0.66666667 0.33333333]
Ni2+,Lu3+,[6.66470893],[0.66666667 0.33333333]
Y3+,Ho3+,[6.65822242],[0.66666667 0.33333333]
La3+,Ce4+,[6.65013696],[0.66666667 0.33333333]
Nb5+,Ho3+,[6.63264334],[0.66666667 0.33333333]
Ag1+,Dy3+,[6.62406014],[0.66666667 0.33333333]
Cr3+,Nb5+,[6.6200162],[0.66666667 0.33333333]
Ag1+,Gd3+,[6.61638887],[0.66666667 0.33333333]
Cr3+,Tb3+,[6.60501237],[0.66666667 0.33333333]
Ag1+,Tb3+,[6.60241599],[0.66666667 0.33333333]
Ni2+,Os4+,[6.59143204],[0.66666667 0.33333333]
Ni2+,Tc4+,[6.58149361],[0.66666667 0.33333333]
Zn2+,Ho3+,[6.57155415],[0.66666667 0.33333333]
Ti4+,V5+,[6.57042818],[0.66666667 0.33333333]
Pm3+,Ta5+,[6.56930855],[0.66666667 0.33333333]
V5+,Pm3+,[6.56550028],[0.66666667 0.33333333]
Ca2+,Au3+,[6.56377914],[0.66666667 0.33333333]
Tc4+,Sn4+,[6.55675002],[0.66666667 0.33333333]
Na1+,U6+,[6.54958324],[0.66666667 0.33333333]
Mo6+,Th4+,[6.54632462],[0.66666667 0.33333333]
Pb4+,Po4+,[6.54204553],[0.66666667 0.33333333]
Al3+,Er3+,[6.5317915],[0.66666667 0.33333333]
Mo6+,Yb3+,[6.53122473],[0.66666667 0.33333333]
Ca2+,Ag1+,[6.53085219],[0.66666667 0.33333333]
Tc4+,Re4+,[6.52961149],[0.66666667 0.33333333]
Al3+,Bi3+,[6.5284101],[0.66666667 0.33333333]
V5+,Sm3+,[6.52347042],[0.66666667 0.33333333]
Co3+,Tc4+,[6.51663513],[0.66666667 0.33333333]
Al3+,Pd4+,[6.51583046],[0.66666667 0.33333333]
Cu2+,Tc4+,[6.50243665],[0.66666667 0.33333333]
Fe3+,Co3+,[6.472325],[0.66666667 0.33333333]
V5+,Nd3+,[6.45653573],[0.66666667 0.33333333]
Nb5+,Ac3+,[6.45387173],[0.66666667 0.33333333]
La3+,Os4+,[6.44233469],[0.66666667 0.33333333]
Mn4+,Pr3+,[6.44046474],[0.66666667 0.33333333]
Zn2+,Nd3+,[6.43901548],[0.66666667 0.33333333]
Ca2+,Th4+,[6.41979341],[0.66666667 0.33333333]
Gd3+,Tb3+,[6.41938014],[0.66666667 0.33333333]
Tb3+,Ra2+,[6.41918647],[0.66666667 0.33333333]
K1+,Er3+,[6.409158],[0.66666667 0.33333333]
Bi3+,Po4+,[6.40720848],[0.66666667 0.33333333]
Ag1+,Ho3+,[6.40370642],[0.66666667 0.33333333]
Al3+,Ni2+,[6.39404056],[0.66666667 0.33333333]
La3+,Re4+,[6.38970235],[0.66666667 0.33333333]
Al3+,Rb1+,[6.38409189],[0.66666667 0.33333333]
Zr4+,Ho3+,[6.38247441],[0.66666667 0.33333333]
Al3+,Rh3+,[6.3763413],[0.66666667 0.33333333]
Sc3+,Rh3+,[6.36512245],[0.66666667 0.33333333]
Co3+,Os4+,[6.36053444],[0.66666667 0.33333333]
Cu2+,Gd3+,[6.35592175],[0.66666667 0.33333333]
Na1+,Hg2+,[6.35294244],[0.66666667 0.33333333]
Mo6+,Pt4+,[6.34440883],[0.66666667 0.33333333]
Ru3+,Ta5+,[6.34096599],[0.66666667 0.33333333]
Tc4+,Cd2+,[6.33417732],[0.66666667 0.33333333]
Ti4+,Tl3+,[6.32872491],[0.66666667 0.33333333]
Mg2+,Pa5+,[6.32761248],[0.66666667 0.33333333]
Mn4+,Pm3+,[6.3259829],[0.66666667 0.33333333]
Ni2+,Nb5+,[6.32421325],[0.66666667 0.33333333]
Ag1+,Tm3+,[6.30920972],[0.66666667 0.33333333]
Zn2+,Er3+,[6.30629633],[0.66666667 0.33333333]
Nd3+,Pm3+,[6.30476776],[0.66666667 0.33333333]
La3+,Th4+,[6.30442794],[0.66666667 0.33333333]
Ti4+,In3+,[6.27171276],[0.66666667 0.33333333]
Zr4+,Tm3+,[6.26869948],[0.66666667 0.33333333]
Ag1+,Er3+,[6.26613431],[0.66666667 0.33333333]
V5+,La3+,[6.24366664],[0.66666667 0.33333333]
Sc3+,Re4+,[6.23841279],[0.66666667 0.33333333]
In3+,Sn4+,[6.23225841],[0.66666667 0.33333333]
Zn2+,In3+,[6.22820438],[0.66666667 0.33333333]
Cr3+,W6+,[6.22105555],[0.66666667 0.33333333]
Cr3+,W4+,[6.22105555],[0.66666667 0.33333333]
La3+,W6+,[6.21935323],[0.66666667 0.33333333]
La3+,W4+,[6.21935323],[0.66666667 0.33333333]
Co3+,Nb5+,[6.21772204],[0.66666667 0.33333333]
Cr3+,Sm3+,[6.2164964],[0.66666667 0.33333333]
Mo6+,Gd3+,[6.21521717],[0.66666667 0.33333333]
Nb5+,Pb4+,[6.19757063],[0.66666667 0.33333333]
V5+,Pb4+,[6.19234241],[0.66666667 0.33333333]
Mo6+,Cs1+,[6.18571646],[0.66666667 0.33333333]
Mn4+,Nd3+,[6.18546615],[0.66666667 0.33333333]
Y3+,Ta5+,[6.17998637],[0.66666667 0.33333333]
Cr3+,Ir4+,[6.17737495],[0.66666667 0.33333333]
Ag1+,Po4+,[6.17596767],[0.66666667 0.33333333]
V5+,Ce4+,[6.16088476],[0.66666667 0.33333333]
Al3+,Ag1+,[6.15992597],[0.66666667 0.33333333]
Ni2+,Mo6+,[6.15744289],[0.66666667 0.33333333]
Ca2+,Am3+,[6.15083043],[0.66666667 0.33333333]
Sn4+,Tl3+,[6.14659507],[0.66666667 0.33333333]
Cu2+,Mo6+,[6.13891186],[0.66666667 0.33333333]
Ru3+,Cs1+,[6.12638573],[0.66666667 0.33333333]
Ag1+,Hf4+,[6.11681526],[0.66666667 0.33333333]
Hf4+,Ta5+,[6.11626543],[0.66666667 0.33333333]
Al3+,Tm3+,[6.1151203],[0.66666667 0.33333333]
Sr2+,Pd4+,[6.1097735],[0.66666667 0.33333333]
Ag1+,Lu3+,[6.09373456],[0.66666667 0.33333333]
Ag1+,Ac3+,[6.07564866],[0.66666667 0.33333333]
Nb5+,Yb3+,[6.07536752],[0.66666667 0.33333333]
K1+,Pa5+,[6.07252452],[0.66666667 0.33333333]
Zn2+,Yb3+,[6.07005546],[0.66666667 0.33333333]
Fe3+,Zr4+,[6.06987811],[0.66666667 0.33333333]
Nb5+,Tb3+,[6.06855986],[0.66666667 0.33333333]
Hf4+,Pu4+,[6.06217604],[0.66666667 0.33333333]
Ce4+,Ra2+,[6.0595338],[0.66666667 0.33333333]
Tc4+,In3+,[6.04369152],[0.66666667 0.33333333]
Y3+,W6+,[6.03268915],[0.66666667 0.33333333]
Y3+,W4+,[6.03268915],[0.66666667 0.33333333]
Al3+,U6+,[6.02173001],[0.66666667 0.33333333]
Sr2+,W4+,[6.0211171],[0.66666667 0.33333333]
Sr2+,W6+,[6.0211171],[0.66666667 0.33333333]
Fe3+,Lu3+,[6.02015023],[0.66666667 0.33333333]
Mo6+,Pr3+,[6.01989891],[0.66666667 0.33333333]
Fe3+,Pt4+,[6.01357217],[0.66666667 0.33333333]
K1+,Th4+,[6.0120384],[0.66666667 0.33333333]
Sr2+,Ta5+,[6.01079247],[0.66666667 0.33333333]
Yb3+,Lu3+,[6.00012309],[0.66666667 0.33333333]
Nb5+,Lu3+,[5.99682684],[0.66666667 0.33333333]
Sm3+,Eu3+,[5.97978495],[0.66666667 0.33333333]
Be2+,Fr1+,[5.97180415],[0.66666667 0.33333333]
K1+,Ho3+,[5.96909098],[0.66666667 0.33333333]
Ca2+,Pd4+,[5.95912],[0.66666667 0.33333333]
Nb5+,Ru3+,[5.95244703],[0.66666667 0.33333333]
Mn4+,Ce4+,[5.94835861],[0.66666667 0.33333333]
Er3+,Tm3+,[5.94580177],[0.66666667 0.33333333]
Zr4+,Gd3+,[5.93725315],[0.66666667 0.33333333]
K1+,Ag1+,[5.93697768],[0.66666667 0.33333333]
Tc4+,Ta5+,[5.93628385],[0.66666667 0.33333333]
Po4+,U6+,[5.93504365],[0.66666667 0.33333333]
Mo6+,Am3+,[5.92811917],[0.66666667 0.33333333]
Zr4+,Dy3+,[5.9232844],[0.66666667 0.33333333]
Ca2+,Ac3+,[5.922816],[0.66666667 0.33333333]
Zr4+,Tb3+,[5.92131901],[0.66666667 0.33333333]
Po4+,Np5+,[5.91541851],[0.66666667 0.33333333]
Ho3+,Er3+,[5.90913402],[0.66666667 0.33333333]
Mo6+,Ba2+,[5.90724536],[0.66666667 0.33333333]
Na1+,Ti4+,[5.90587764],[0.66666667 0.33333333]
Rb1+,W4+,[5.90425187],[0.66666667 0.33333333]
Rb1+,W6+,[5.90425187],[0.66666667 0.33333333]
Y3+,Er3+,[5.89723984],[0.66666667 0.33333333]
Ca2+,Bk3+,[5.89138122],[0.66666667 0.33333333]
Ti4+,Sm3+,[5.89068289],[0.66666667 0.33333333]
Pm3+,Pu4+,[5.8894222],[0.66666667 0.33333333]
Nb5+,La3+,[5.87378413],[0.66666667 0.33333333]
K1+,Ti4+,[5.86736471],[0.66666667 0.33333333]
Rb1+,Hf4+,[5.86714263],[0.66666667 0.33333333]
Dy3+,Ho3+,[5.86509759],[0.66666667 0.33333333]
Mn4+,Fe3+,[5.86179313],[0.66666667 0.33333333]
Na1+,Th4+,[5.85858582],[0.66666667 0.33333333]
Na1+,Ac3+,[5.8505704],[0.66666667 0.33333333]
Rb1+,Ta5+,[5.83662547],[0.66666667 0.33333333]
Ac3+,Bk3+,[5.83164681],[0.66666667 0.33333333]
Nb5+,Hg2+,[5.82228598],[0.66666667 0.33333333]
Mn4+,La3+,[5.82042325],[0.66666667 0.33333333]
Pb4+,Pu4+,[5.8168522],[0.66666667 0.33333333]
U6+,Np5+,[5.81664987],[0.66666667 0.33333333]
Mg2+,Ac3+,[5.81158346],[0.66666667 0.33333333]
Ca2+,W6+,[5.80736846],[0.66666667 0.33333333]
Ca2+,W4+,[5.80736846],[0.66666667 0.33333333]
Po4+,Fr1+,[5.80259319],[0.66666667 0.33333333]
Na1+,Ir4+,[5.79293925],[0.66666667 0.33333333]
Cr3+,Pm3+,[5.79161777],[0.66666667 0.33333333]
Bi3+,U6+,[5.79109933],[0.66666667 0.33333333]
Mn4+,Ir4+,[5.7858627],[0.66666667 0.33333333]
Zr4+,Ir4+,[5.78080207],[0.66666667 0.33333333]
V5+,Bi3+,[5.77807433],[0.66666667 0.33333333]
K1+,Ra2+,[5.77664748],[0.66666667 0.33333333]
Al3+,Np5+,[5.77464552],[0.66666667 0.33333333]
Ho3+,Ra2+,[5.76246661],[0.66666667 0.33333333]
K1+,Np5+,[5.7601429],[0.66666667 0.33333333]
Am3+,Bk3+,[5.75989397],[0.66666667 0.33333333]
Nd3+,Pu4+,[5.75864063],[0.66666667 0.33333333]
Co3+,Lu3+,[5.75852867],[0.66666667 0.33333333]
Zr4+,Sn4+,[5.7567068],[0.66666667 0.33333333]
Li1+,Ir4+,[5.74799793],[0.66666667 0.33333333]
Nb5+,Ag1+,[5.7439039],[0.66666667 0.33333333]
Sr2+,Np5+,[5.73718538],[0.66666667 0.33333333]
Sc3+,Ta5+,[5.7285187],[0.66666667 0.33333333]
Mn4+,In3+,[5.72660149],[0.66666667 0.33333333]
Tl3+,Po4+,[5.72343318],[0.66666667 0.33333333]
Ni2+,Tb3+,[5.7227101],[0.66666667 0.33333333]
Na1+,Sc3+,[5.72120742],[0.66666667 0.33333333]
Cr3+,Sn4+,[5.72106446],[0.66666667 0.33333333]
Zn2+,Cs1+,[5.71761772],[0.66666667 0.33333333]
Ca2+,Cm3+,[5.71621166],[0.66666667 0.33333333]
Nd3+,Tl3+,[5.71223295],[0.66666667 0.33333333]
Zr4+,Yb3+,[5.70034852],[0.66666667 0.33333333]
Cm3+,Bk3+,[5.69191494],[0.66666667 0.33333333]
Ni2+,Ba2+,[5.69134976],[0.66666667 0.33333333]
Rb1+,Au3+,[5.68897028],[0.66666667 0.33333333]
Ti4+,Pm3+,[5.68121336],[0.66666667 0.33333333]
Nd3+,Bk3+,[5.68078562],[0.66666667 0.33333333]
Mn4+,Y3+,[5.65986047],[0.66666667 0.33333333]
Lu3+,Np5+,[5.65872127],[0.66666667 0.33333333]
Be2+,Pu4+,[5.65660834],[0.66666667 0.33333333]
Ni2+,In3+,[5.65458897],[0.66666667 0.33333333]
Al3+,Bk3+,[5.65290565],[0.66666667 0.33333333]
Al3+,Ru3+,[5.64849412],[0.66666667 0.33333333]
Mo6+,Nd3+,[5.64156695],[0.66666667 0.33333333]
Pm3+,Bk3+,[5.63950569],[0.66666667 0.33333333]
Mo6+,Sm3+,[5.63263177],[0.66666667 0.33333333]
Ac3+,Cm3+,[5.62963616],[0.66666667 0.33333333]
Am3+,Cm3+,[5.61868128],[0.66666667 0.33333333]
Zn2+,Tm3+,[5.61586372],[0.66666667 0.33333333]
Tb3+,Np5+,[5.60900617],[0.66666667 0.33333333]
Co3+,Ba2+,[5.60142365],[0.66666667 0.33333333]
Ca2+,Tc4+,[5.59919834],[0.66666667 0.33333333]
Cs1+,Re4+,[5.59525125],[0.66666667 0.33333333]
In3+,Pr3+,[5.57969906],[0.66666667 0.33333333]
K1+,Mo6+,[5.57858872],[0.66666667 0.33333333]
Tc4+,Pb4+,[5.57436138],[0.66666667 0.33333333]
Ag1+,Bi3+,[5.57363061],[0.66666667 0.33333333]
Sn4+,Bi3+,[5.573519],[0.66666667 0.33333333]
Al3+,Fr1+,[5.57050577],[0.66666667 0.33333333]
Cr3+,Bi3+,[5.57011952],[0.66666667 0.33333333]
Cr3+,Nd3+,[5.56714305],[0.66666667 0.33333333]
Nb5+,Am3+,[5.56662224],[0.66666667 0.33333333]
Cs1+,Os4+,[5.55822279],[0.66666667 0.33333333]
Sc3+,Am3+,[5.55177646],[0.66666667 0.33333333]
Bi3+,Pu4+,[5.55108799],[0.66666667 0.33333333]
K1+,Lu3+,[5.5468139],[0.66666667 0.33333333]
Nb5+,Tl3+,[5.54379218],[0.66666667 0.33333333]
Yb3+,Ra2+,[5.54187287],[0.66666667 0.33333333]
Nb5+,Dy3+,[5.53577742],[0.66666667 0.33333333]
Al3+,Cm3+,[5.53521655],[0.66666667 0.33333333]
Ba2+,Th4+,[5.53362841],[0.66666667 0.33333333]
Sm3+,Np5+,[5.53167149],[0.66666667 0.33333333]
Cr3+,Pr3+,[5.52574971],[0.66666667 0.33333333]
Sm3+,U6+,[5.51358466],[0.66666667 0.33333333]
Nb5+,Cm3+,[5.50827542],[0.66666667 0.33333333]
Ti4+,Pb4+,[5.50527868],[0.66666667 0.33333333]
Tl3+,Pu4+,[5.50428096],[0.66666667 0.33333333]
Ag1+,Cs1+,[5.50347096],[0.66666667 0.33333333]
Li1+,Au3+,[5.50237011],[0.66666667 0.33333333]
Ce4+,Ta5+,[5.49911179],[0.66666667 0.33333333]
