material1,material2,material3,pred_temp,weights
Ti4+,Eu3+,Ir3+,[4.42962965],[0.333 0.333 0.333]
Tm3+,Ac3+,U6+,[4.42959465],[0.333 0.333 0.333]
Ru3+,Pr3+,Er3+,[4.42922608],[0.333 0.333 0.333]
Cr3+,Pr3+,Ir3+,[4.42900337],[0.333 0.333 0.333]
K1+,Cu2+,Bi3+,[4.42873821],[0.333 0.333 0.333]
Ca2+,Pd4+,Ag1+,[4.42872163],[0.333 0.333 0.333]
Sc3+,Eu3+,Ir3+,[4.42854081],[0.333 0.333 0.333]
Ac3+,U6+,Cm3+,[4.42837011],[0.333 0.333 0.333]
Zr4+,Ru3+,Nd3+,[4.42831168],[0.333 0.333 0.333]
Fe3+,Dy3+,Pt2+,[4.42763435],[0.333 0.333 0.333]
Ac3+,Np5+,Cm3+,[4.42744848],[0.333 0.333 0.333]
Ru3+,Ba2+,Er3+,[4.42728523],[0.333 0.333 0.333]
Ru3+,Pr3+,Pm3+,[4.42719682],[0.333 0.333 0.333]
Li1+,La3+,Np5+,[4.42716804],[0.333 0.333 0.333]
La3+,Er3+,Au3+,[4.42715109],[0.333 0.333 0.333]
Mg2+,Tc4+,Ag1+,[4.42664649],[0.333 0.333 0.333]
V5+,Zr4+,Pu4+,[4.42654499],[0.333 0.333 0.333]
Fe3+,Cu2+,Y3+,[4.42647821],[0.333 0.333 0.333]
Fe3+,In3+,Tl1+,[4.42642914],[0.333 0.333 0.333]
Sb3+,Bi3+,Po2+,[4.42629627],[0.333 0.333 0.333]
Hg1+,Np5+,Cm3+,[4.4262863],[0.333 0.333 0.333]
Mo4+,Au3+,Ac3+,[4.42611586],[0.333 0.333 0.333]
Al3+,Zn2+,Os4+,[4.42590402],[0.333 0.333 0.333]
Ru3+,Ba2+,Tb3+,[4.4258825],[0.333 0.333 0.333]
Mg2+,Sn2+,Tl1+,[4.42573166],[0.333 0.333 0.333]
Yb3+,Ac3+,Np5+,[4.42564493],[0.333 0.333 0.333]
Ru3+,La3+,Re4+,[4.42546162],[0.333 0.333 0.333]
Na1+,V5+,Np5+,[4.42541359],[0.333 0.333 0.333]
Li1+,In3+,Th4+,[4.42535456],[0.333 0.333 0.333]
Ti4+,Ag1+,Lu3+,[4.42532659],[0.333 0.333 0.333]
Tl1+,Np5+,Cm3+,[4.42493721],[0.333 0.333 0.333]
Be2+,Co3+,Tl1+,[4.42460043],[0.333 0.333 0.333]
Ni2+,Y3+,Sb3+,[4.42444188],[0.333 0.333 0.333]
Mg2+,Sn2+,Pb2+,[4.42425121],[0.333 0.333 0.333]
V5+,In3+,Tb3+,[4.42413537],[0.333 0.333 0.333]
Dy3+,Bi3+,Cm3+,[4.42409104],[0.333 0.333 0.333]
Co3+,Dy3+,Os4+,[4.42404496],[0.333 0.333 0.333]
Ti4+,Yb3+,Tl1+,[4.42374633],[0.333 0.333 0.333]
Mg2+,Zr4+,Pd4+,[4.4234869],[0.333 0.333 0.333]
Hg1+,Ac3+,U6+,[4.42347284],[0.333 0.333 0.333]
Fe3+,Pr3+,Ir3+,[4.42324851],[0.333 0.333 0.333]
Mo4+,Dy3+,Po2+,[4.42321484],[0.333 0.333 0.333]
Lu3+,U6+,Np5+,[4.42321302],[0.333 0.333 0.333]
Yb3+,Po2+,Am3+,[4.42314031],[0.333 0.333 0.333]
Ca2+,Re4+,Bk3+,[4.42302249],[0.333 0.333 0.333]
Ni2+,Gd3+,Os4+,[4.42286498],[0.333 0.333 0.333]
V5+,Tm3+,Au3+,[4.42272928],[0.333 0.333 0.333]
Mg2+,Ni2+,Tb3+,[4.42221542],[0.333 0.333 0.333]
Be2+,Rh3+,Ce3+,[4.42216306],[0.333 0.333 0.333]
Fe3+,Ga3+,Rh3+,[4.42184829],[0.333 0.333 0.333]
Fe3+,Sm3+,Ir3+,[4.42183381],[0.333 0.333 0.333]
Pb2+,Ra2+,Cm3+,[4.42139975],[0.333 0.333 0.333]
Co3+,Gd3+,Os4+,[4.42134988],[0.333 0.333 0.333]
Rh3+,Ba2+,Gd3+,[4.42105467],[0.333 0.333 0.333]
Ti4+,Hf4+,Au3+,[4.42088173],[0.333 0.333 0.333]
Ru3+,Pd4+,Dy3+,[4.42071528],[0.333 0.333 0.333]
Al3+,Nb5+,Re4+,[4.42038765],[0.333 0.333 0.333]
Eu3+,Np5+,Bk3+,[4.42036533],[0.333 0.333 0.333]
V5+,In3+,Ho3+,[4.42035475],[0.333 0.333 0.333]
Ca2+,Nb5+,Cs1+,[4.42033271],[0.333 0.333 0.333]
Li1+,Rb1+,Tm3+,[4.42005733],[0.333 0.333 0.333]
Li1+,Rh3+,Cs1+,[4.4199777],[0.333 0.333 0.333]
Cu2+,Nb5+,Pd4+,[4.41996867],[0.333 0.333 0.333]
Hf4+,U6+,Np5+,[4.41989968],[0.333 0.333 0.333]
Y3+,Rh3+,Eu3+,[4.41950889],[0.333 0.333 0.333]
Cr3+,Ho3+,Re4+,[4.41928147],[0.333 0.333 0.333]
Ca2+,V5+,Th4+,[4.41897146],[0.333 0.333 0.333]
Be2+,Tc4+,Pd4+,[4.41881469],[0.333 0.333 0.333]
Cr3+,Zr4+,Th4+,[4.41803477],[0.333 0.333 0.333]
Mg2+,Ga3+,Ir3+,[4.41802443],[0.333 0.333 0.333]
Co3+,Ga3+,Rh3+,[4.41774601],[0.333 0.333 0.333]
Ru3+,Rh3+,Gd3+,[4.41753658],[0.333 0.333 0.333]
Cr3+,Ir3+,Ra2+,[4.41720169],[0.333 0.333 0.333]
Pm3+,Pu4+,Cm3+,[4.41714348],[0.333 0.333 0.333]
Re4+,Po2+,Ra2+,[4.41712905],[0.333 0.333 0.333]
Li1+,Pu4+,Bk3+,[4.41702386],[0.333 0.333 0.333]
Li1+,V5+,Au3+,[4.41698857],[0.333 0.333 0.333]
Al3+,Cu2+,Lu3+,[4.4169663],[0.333 0.333 0.333]
Pr3+,Np5+,Bk3+,[4.41693828],[0.333 0.333 0.333]
V5+,Ag1+,Lu3+,[4.41676549],[0.333 0.333 0.333]
V5+,Zn2+,Ta5+,[4.41660593],[0.333 0.333 0.333]
V5+,Co3+,Mo4+,[4.41634636],[0.333 0.333 0.333]
Ni2+,Sm3+,Ir3+,[4.41592228],[0.333 0.333 0.333]
Ti4+,Gd3+,Au3+,[4.41585],[0.333 0.333 0.333]
Al3+,Cr3+,Au3+,[4.41584433],[0.333 0.333 0.333]
Mn2+,Pr3+,Ir3+,[4.41566452],[0.333 0.333 0.333]
Ti4+,Lu3+,Re4+,[4.41547689],[0.333 0.333 0.333]
Lu3+,Tl1+,Bk3+,[4.41522296],[0.333 0.333 0.333]
Ti4+,Mn2+,Cd2+,[4.41502644],[0.333 0.333 0.333]
Bi3+,Po2+,Ac3+,[4.4148896],[0.333 0.333 0.333]
Li1+,La3+,Cm3+,[4.41470461],[0.333 0.333 0.333]
Rh3+,Pr3+,Dy3+,[4.41466819],[0.333 0.333 0.333]
Pa5+,Pu4+,Cm3+,[4.41428194],[0.333 0.333 0.333]
Rh3+,Sm3+,Dy3+,[4.4140106],[0.333 0.333 0.333]
V5+,Dy3+,Ir3+,[4.41377184],[0.333 0.333 0.333]
Ni2+,Cu2+,Sb3+,[4.41376036],[0.333 0.333 0.333]
Mn2+,Pr3+,Au3+,[4.41371596],[0.333 0.333 0.333]
Rh3+,Cd2+,Sm3+,[4.41364751],[0.333 0.333 0.333]
Ti4+,La3+,Am3+,[4.41362899],[0.333 0.333 0.333]
Li1+,Tm3+,Np5+,[4.41324144],[0.333 0.333 0.333]
Mn2+,Tl1+,Bi3+,[4.41317232],[0.333 0.333 0.333]
Li1+,La3+,Hg1+,[4.4130522],[0.333 0.333 0.333]
Zr4+,Pd4+,La3+,[4.41301552],[0.333 0.333 0.333]
Tl1+,Po2+,U6+,[4.41299384],[0.333 0.333 0.333]
Be2+,Ga3+,Hf4+,[4.41287389],[0.333 0.333 0.333]
Ca2+,Co3+,Pt2+,[4.41282877],[0.333 0.333 0.333]
Yb3+,Bi3+,U6+,[4.41268642],[0.333 0.333 0.333]
Sc3+,Nd3+,Pt2+,[4.41255669],[0.333 0.333 0.333]
Pd4+,Ce3+,Er3+,[4.41248482],[0.333 0.333 0.333]
Mo4+,Rh3+,Ho3+,[4.41216552],[0.333 0.333 0.333]
Zn2+,Ga3+,Np5+,[4.41195599],[0.333 0.333 0.333]
Nb5+,Ru3+,Pt2+,[4.4116418],[0.333 0.333 0.333]
Mn2+,Eu3+,Ir3+,[4.41157923],[0.333 0.333 0.333]
Ca2+,Os4+,Cm3+,[4.41137146],[0.333 0.333 0.333]
Na1+,Cs1+,Cm3+,[4.41112974],[0.333 0.333 0.333]
Al3+,Ni2+,Ir3+,[4.41097446],[0.333 0.333 0.333]
Cu2+,Ga3+,Cd2+,[4.41097313],[0.333 0.333 0.333]
Ga3+,Re4+,Am3+,[4.41096547],[0.333 0.333 0.333]
Pd4+,Nd3+,Er3+,[4.41095287],[0.333 0.333 0.333]
Sc3+,Hf4+,Pu4+,[4.41082556],[0.333 0.333 0.333]
Tb3+,Ac3+,Np5+,[4.41064083],[0.333 0.333 0.333]
Mg2+,Mn2+,Tl1+,[4.41057581],[0.333 0.333 0.333]
Rb1+,Sb3+,Pu4+,[4.4104096],[0.333 0.333 0.333]
V5+,Mn2+,Pu4+,[4.41015081],[0.333 0.333 0.333]
Yb3+,Bi3+,Am3+,[4.41009917],[0.333 0.333 0.333]
Ru3+,Am3+,Cm3+,[4.41009265],[0.333 0.333 0.333]
Zr4+,Sn2+,Cs1+,[4.41004274],[0.333 0.333 0.333]
Li1+,Ce3+,Pb2+,[4.40958773],[0.333 0.333 0.333]
Ru3+,Cd2+,Pr3+,[4.40941936],[0.333 0.333 0.333]
Tc4+,La3+,Tb3+,[4.40941629],[0.333 0.333 0.333]
Hf4+,Bi3+,U6+,[4.40933913],[0.333 0.333 0.333]
Ca2+,Sc3+,Pt2+,[4.40929406],[0.333 0.333 0.333]
Bi3+,Np5+,Cm3+,[4.40908959],[0.333 0.333 0.333]
Cu2+,Sr2+,Cd2+,[4.40905092],[0.333 0.333 0.333]
Rh3+,Gd3+,Tb3+,[4.40882842],[0.333 0.333 0.333]
Ru3+,Ba2+,Ce3+,[4.40868522],[0.333 0.333 0.333]
Ti4+,Pm3+,Hg1+,[4.40834408],[0.333 0.333 0.333]
Co3+,Fr1+,Np5+,[4.40820212],[0.333 0.333 0.333]
Cr3+,Y3+,Os4+,[4.40805615],[0.333 0.333 0.333]
Ti4+,Hf4+,Bk3+,[4.40796368],[0.333 0.333 0.333]
Be2+,Te2+,Bi3+,[4.40782575],[0.333 0.333 0.333]
Be2+,Pd4+,Sb3+,[4.40775543],[0.333 0.333 0.333]
Be2+,Cr3+,Bi3+,[4.40766443],[0.333 0.333 0.333]
Co3+,Tl1+,Pa5+,[4.40766073],[0.333 0.333 0.333]
Sc3+,Dy3+,Ir3+,[4.4071112],[0.333 0.333 0.333]
Cr3+,Ba2+,Po2+,[4.40708943],[0.333 0.333 0.333]
Pd4+,La3+,Pr3+,[4.40705696],[0.333 0.333 0.333]
Ca2+,Fe3+,Pd4+,[4.40703986],[0.333 0.333 0.333]
Co3+,Gd3+,Ir3+,[4.40697697],[0.333 0.333 0.333]
Ru3+,Eu3+,Ho3+,[4.40679435],[0.333 0.333 0.333]
Al3+,Cr3+,Th4+,[4.40671738],[0.333 0.333 0.333]
Eu3+,U6+,Pu4+,[4.4064564],[0.333 0.333 0.333]
Fe3+,Er3+,Ir3+,[4.40626218],[0.333 0.333 0.333]
In3+,La3+,Tb3+,[4.40614078],[0.333 0.333 0.333]
Mo4+,Rh3+,Ag1+,[4.4060644],[0.333 0.333 0.333]
Co3+,U6+,Pu4+,[4.40603893],[0.333 0.333 0.333]
Co3+,Eu3+,Ir3+,[4.4060063],[0.333 0.333 0.333]
Sc3+,Nb5+,Sb3+,[4.40556918],[0.333 0.333 0.333]
Ru3+,Ba2+,Ho3+,[4.40540512],[0.333 0.333 0.333]
V5+,Ho3+,Ir3+,[4.40532672],[0.333 0.333 0.333]
V5+,La3+,Re4+,[4.40523338],[0.333 0.333 0.333]
Pb2+,Bi3+,Th4+,[4.40514534],[0.333 0.333 0.333]
Dy3+,Ac3+,Np5+,[4.40507963],[0.333 0.333 0.333]
Zn2+,Rh3+,Sm3+,[4.4047492],[0.333 0.333 0.333]
Co3+,Tm3+,Re4+,[4.40465069],[0.333 0.333 0.333]
Rh3+,Sm3+,Tm3+,[4.40461503],[0.333 0.333 0.333]
Rh3+,Ba2+,Tb3+,[4.40460042],[0.333 0.333 0.333]
Cr3+,Mo4+,Sb3+,[4.40436277],[0.333 0.333 0.333]
Be2+,Mo4+,Ag1+,[4.40420974],[0.333 0.333 0.333]
Er3+,Tl1+,Pu4+,[4.40405815],[0.333 0.333 0.333]
Mn2+,Ni2+,Pu4+,[4.40351939],[0.333 0.333 0.333]
Ru3+,Pm3+,Sm3+,[4.40350844],[0.333 0.333 0.333]
Rh3+,Tb3+,Dy3+,[4.40343345],[0.333 0.333 0.333]
Mg2+,Mn2+,Tc4+,[4.40321094],[0.333 0.333 0.333]
Ru3+,Nd3+,Dy3+,[4.4031156],[0.333 0.333 0.333]
Sb3+,Fr1+,U6+,[4.4030026],[0.333 0.333 0.333]
Al3+,Nb5+,Te2+,[4.40294791],[0.333 0.333 0.333]
V5+,Hg1+,Th4+,[4.40285433],[0.333 0.333 0.333]
Ni2+,Tm3+,Os4+,[4.40282317],[0.333 0.333 0.333]
Zn2+,U6+,Pu4+,[4.40256768],[0.333 0.333 0.333]
Ga3+,Re4+,Cm3+,[4.40225865],[0.333 0.333 0.333]
Sc3+,Lu3+,Os4+,[4.40203111],[0.333 0.333 0.333]
Pb2+,Bi3+,Cm3+,[4.40199278],[0.333 0.333 0.333]
Rh3+,Ba2+,Pr3+,[4.40186714],[0.333 0.333 0.333]
Be2+,Mo4+,Yb3+,[4.40163304],[0.333 0.333 0.333]
Sc3+,V5+,Am3+,[4.40161498],[0.333 0.333 0.333]
Li1+,Tc4+,Au3+,[4.40159288],[0.333 0.333 0.333]
Li1+,Nb5+,Cs1+,[4.40147117],[0.333 0.333 0.333]
Sc3+,Fe3+,Cd2+,[4.40119732],[0.333 0.333 0.333]
Cr3+,Cu2+,Sb3+,[4.40118853],[0.333 0.333 0.333]
Pd4+,Ce3+,Pr3+,[4.40074951],[0.333 0.333 0.333]
Ac3+,Np5+,Am3+,[4.40065953],[0.333 0.333 0.333]
Ca2+,Ti4+,Os4+,[4.40061695],[0.333 0.333 0.333]
Pb2+,Ra2+,Np5+,[4.39983412],[0.333 0.333 0.333]
Fe3+,Sn2+,Pu4+,[4.39974256],[0.333 0.333 0.333]
Fe3+,Bi3+,Po2+,[4.39919242],[0.333 0.333 0.333]
Hf4+,Hg1+,U6+,[4.39919172],[0.333 0.333 0.333]
Ti4+,Gd3+,Ir3+,[4.39912645],[0.333 0.333 0.333]
Hg1+,Ra2+,Pa5+,[4.39906572],[0.333 0.333 0.333]
Li1+,Ac3+,Np5+,[4.39903363],[0.333 0.333 0.333]
Mo4+,Pd4+,Er3+,[4.39898729],[0.333 0.333 0.333]
Ru3+,Nd3+,Sm3+,[4.39890924],[0.333 0.333 0.333]
Mn2+,Dy3+,Ir3+,[4.39884583],[0.333 0.333 0.333]
V5+,Gd3+,Au3+,[4.39867447],[0.333 0.333 0.333]
V5+,Tc4+,Am3+,[4.39850111],[0.333 0.333 0.333]
Cu2+,Ga3+,Fr1+,[4.3982838],[0.333 0.333 0.333]
Li1+,Er3+,Bi3+,[4.3982248],[0.333 0.333 0.333]
Li1+,Ru3+,Hg1+,[4.39788732],[0.333 0.333 0.333]
V5+,Cr3+,Pa5+,[4.39788015],[0.333 0.333 0.333]
Cd2+,Pa5+,Bk3+,[4.39767894],[0.333 0.333 0.333]
Ti4+,Ga3+,Hg1+,[4.39725784],[0.333 0.333 0.333]
Ca2+,Pd4+,Sm3+,[4.39655742],[0.333 0.333 0.333]
Cu2+,Y3+,Pd4+,[4.39637949],[0.333 0.333 0.333]
Sc3+,Nb5+,Bk3+,[4.3962895],[0.333 0.333 0.333]
Co3+,Tm3+,Os4+,[4.39622774],[0.333 0.333 0.333]
Na1+,Mo4+,Hg1+,[4.39613523],[0.333 0.333 0.333]
Mg2+,Cu2+,In3+,[4.39593072],[0.333 0.333 0.333]
Nb5+,Tl1+,Th4+,[4.39585025],[0.333 0.333 0.333]
Sn2+,Er3+,Tm3+,[4.39582028],[0.333 0.333 0.333]
Mn2+,Dy3+,Pt2+,[4.39572431],[0.333 0.333 0.333]
Ni2+,Cu2+,Zr4+,[4.3956255],[0.333 0.333 0.333]
Li1+,Ga3+,Cm3+,[4.39541172],[0.333 0.333 0.333]
Lu3+,Np5+,Pu4+,[4.39497611],[0.333 0.333 0.333]
In3+,Nd3+,Ho3+,[4.39491846],[0.333 0.333 0.333]
Ti4+,Ir3+,Ra2+,[4.39487521],[0.333 0.333 0.333]
Rh3+,Pm3+,Lu3+,[4.39464679],[0.333 0.333 0.333]
Ni2+,Ho3+,Os4+,[4.39464225],[0.333 0.333 0.333]
Mo4+,Eu3+,Np5+,[4.39464147],[0.333 0.333 0.333]
Ti4+,Am3+,Cm3+,[4.39433923],[0.333 0.333 0.333]
Pm3+,Pu4+,Am3+,[4.39430874],[0.333 0.333 0.333]
Al3+,V5+,Po2+,[4.39417056],[0.333 0.333 0.333]
Cu2+,Ru3+,Pd4+,[4.39415177],[0.333 0.333 0.333]
Ag1+,In3+,La3+,[4.39413385],[0.333 0.333 0.333]
Li1+,Ho3+,Np5+,[4.3940062],[0.333 0.333 0.333]
Na1+,K1+,Tm3+,[4.39393967],[0.333 0.333 0.333]
Hf4+,Tl1+,U6+,[4.39369528],[0.333 0.333 0.333]
Fe3+,Tc4+,Re4+,[4.39350657],[0.333 0.333 0.333]
Rh3+,Pr3+,Tb3+,[4.3934058],[0.333 0.333 0.333]
Sc3+,W6+,Pt2+,[4.39286569],[0.333 0.333 0.333]
Ru3+,Ac3+,Am3+,[4.39259969],[0.333 0.333 0.333]
K1+,Te2+,U6+,[4.39243369],[0.333 0.333 0.333]
Sn2+,Np5+,Pu4+,[4.392265],[0.333 0.333 0.333]
Ce3+,Th4+,Pa5+,[4.39187227],[0.333 0.333 0.333]
Na1+,Fe3+,Th4+,[4.39183087],[0.333 0.333 0.333]
Sr2+,Re4+,U6+,[4.39167632],[0.333 0.333 0.333]
Co3+,Eu3+,Pt2+,[4.39142812],[0.333 0.333 0.333]
Mn2+,Zn2+,Tc4+,[4.39137567],[0.333 0.333 0.333]
Tc4+,Ce3+,Sm3+,[4.3912672],[0.333 0.333 0.333]
Ru3+,Rh3+,Eu3+,[4.39100492],[0.333 0.333 0.333]
Li1+,Ra2+,Pu4+,[4.39087608],[0.333 0.333 0.333]
Tm3+,Po2+,Cm3+,[4.39082206],[0.333 0.333 0.333]
V5+,Eu3+,Pt2+,[4.39043145],[0.333 0.333 0.333]
Pd4+,Ce3+,Sm3+,[4.38996432],[0.333 0.333 0.333]
V5+,Zr4+,U6+,[4.38970777],[0.333 0.333 0.333]
Hf4+,W6+,Pa5+,[4.38956694],[0.333 0.333 0.333]
Ti4+,Nd3+,Pt2+,[4.38924221],[0.333 0.333 0.333]
Ni2+,Pa5+,Pu4+,[4.38915782],[0.333 0.333 0.333]
Tm3+,Tl1+,Pu4+,[4.38910584],[0.333 0.333 0.333]
Zn2+,Ce3+,Eu3+,[4.38906047],[0.333 0.333 0.333]
Yb3+,Po2+,Np5+,[4.38894798],[0.333 0.333 0.333]
Na1+,Zn2+,Pa5+,[4.38872263],[0.333 0.333 0.333]
K1+,Sn2+,Pb2+,[4.38862012],[0.333 0.333 0.333]
Ac3+,U6+,Pu4+,[4.38855755],[0.333 0.333 0.333]
Ac3+,U6+,Bk3+,[4.38835213],[0.333 0.333 0.333]
Ga3+,In3+,Sb3+,[4.38818225],[0.333 0.333 0.333]
Zr4+,W6+,Pb2+,[4.3881331],[0.333 0.333 0.333]
Hf4+,Pb2+,Cm3+,[4.38776821],[0.333 0.333 0.333]
Li1+,Ho3+,Bi3+,[4.38773374],[0.333 0.333 0.333]
Sr2+,In3+,Pt2+,[4.38757055],[0.333 0.333 0.333]
Ti4+,Nd3+,Au3+,[4.38737776],[0.333 0.333 0.333]
Cu2+,Zr4+,Gd3+,[4.38737626],[0.333 0.333 0.333]
Hg1+,Po2+,Pa5+,[4.38712265],[0.333 0.333 0.333]
Lu3+,U6+,Pu4+,[4.38711741],[0.333 0.333 0.333]
Li1+,Rh3+,Pb2+,[4.38676816],[0.333 0.333 0.333]
Ca2+,Pd4+,Eu3+,[4.38650731],[0.333 0.333 0.333]
Li1+,Lu3+,Np5+,[4.38636973],[0.333 0.333 0.333]
Al3+,Fe3+,Ru3+,[4.38626751],[0.333 0.333 0.333]
Co3+,Bi3+,Np5+,[4.38619798],[0.333 0.333 0.333]
Ce3+,Pt2+,Bk3+,[4.38559499],[0.333 0.333 0.333]
Ac3+,Pu4+,Bk3+,[4.38539891],[0.333 0.333 0.333]
Pb2+,Pa5+,U6+,[4.38528845],[0.333 0.333 0.333]
V5+,Zn2+,Hg1+,[4.38520745],[0.333 0.333 0.333]
Mn2+,Ag1+,Po2+,[4.38514021],[0.333 0.333 0.333]
Ti4+,Cr3+,Rh3+,[4.38484358],[0.333 0.333 0.333]
Mg2+,V5+,Hf4+,[4.38452312],[0.333 0.333 0.333]
Li1+,Pb2+,Bi3+,[4.38447693],[0.333 0.333 0.333]
V5+,Ag1+,Hf4+,[4.38445036],[0.333 0.333 0.333]
Sc3+,Sn2+,Pm3+,[4.38439586],[0.333 0.333 0.333]
V5+,Fe3+,Hg1+,[4.38417557],[0.333 0.333 0.333]
Rh3+,Ba2+,Dy3+,[4.38417517],[0.333 0.333 0.333]
Sc3+,Tc4+,Bk3+,[4.38401461],[0.333 0.333 0.333]
V5+,Cu2+,Ag1+,[4.38396103],[0.333 0.333 0.333]
Sc3+,Pr3+,Pt2+,[4.38370585],[0.333 0.333 0.333]
Be2+,Rh3+,Tm3+,[4.38329332],[0.333 0.333 0.333]
Be2+,Rb1+,Np5+,[4.3832119],[0.333 0.333 0.333]
Ni2+,Rh3+,Sb3+,[4.38307916],[0.333 0.333 0.333]
Ti4+,Lu3+,Os4+,[4.38307169],[0.333 0.333 0.333]
V5+,Cs1+,La3+,[4.38284624],[0.333 0.333 0.333]
Li1+,Sb3+,Th4+,[4.38277962],[0.333 0.333 0.333]
Pb2+,Ra2+,Bk3+,[4.38253362],[0.333 0.333 0.333]
Co3+,Ho3+,Re4+,[4.38222106],[0.333 0.333 0.333]
Tb3+,Pa5+,U6+,[4.3820636],[0.333 0.333 0.333]
Cr3+,Pr3+,Au3+,[4.38187344],[0.333 0.333 0.333]
Pd4+,Hg1+,Bk3+,[4.38169173],[0.333 0.333 0.333]
Be2+,Nd3+,Ho3+,[4.38166521],[0.333 0.333 0.333]
Cr3+,Tm3+,Re4+,[4.38154587],[0.333 0.333 0.333]
Dy3+,Hg1+,Pu4+,[4.38114671],[0.333 0.333 0.333]
Tm3+,Bi3+,Am3+,[4.38094197],[0.333 0.333 0.333]
Hg1+,U6+,Am3+,[4.38065285],[0.333 0.333 0.333]
Be2+,Rh3+,Yb3+,[4.38054115],[0.333 0.333 0.333]
Ti4+,Fe3+,Rh3+,[4.38043807],[0.333 0.333 0.333]
Y3+,Ru3+,Sm3+,[4.38041271],[0.333 0.333 0.333]
Be2+,Zn2+,Nb5+,[4.38037928],[0.333 0.333 0.333]
Ti4+,Cd2+,Ra2+,[4.37994787],[0.333 0.333 0.333]
Pd4+,La3+,Pm3+,[4.37979773],[0.333 0.333 0.333]
K1+,Sn2+,Tl1+,[4.37971916],[0.333 0.333 0.333]
Sb3+,Fr1+,Np5+,[4.37954187],[0.333 0.333 0.333]
Pa5+,Np5+,Am3+,[4.37942019],[0.333 0.333 0.333]
Mn2+,Ba2+,Pt2+,[4.37931277],[0.333 0.333 0.333]
Sc3+,Dy3+,Pt2+,[4.37922082],[0.333 0.333 0.333]
Li1+,Rb1+,Tc4+,[4.37880637],[0.333 0.333 0.333]
Mn2+,Ta5+,W6+,[4.37878918],[0.333 0.333 0.333]
Pd4+,La3+,Nd3+,[4.37875957],[0.333 0.333 0.333]
Co3+,Ni2+,Tl1+,[4.37867549],[0.333 0.333 0.333]
Ru3+,Rh3+,Dy3+,[4.37859698],[0.333 0.333 0.333]
Li1+,Tc4+,Ag1+,[4.37852091],[0.333 0.333 0.333]
Cu2+,Tc4+,Pm3+,[4.37833515],[0.333 0.333 0.333]
Ti4+,Co3+,Rh3+,[4.37827281],[0.333 0.333 0.333]
Li1+,Sb3+,Tl1+,[4.37821705],[0.333 0.333 0.333]
Al3+,Ni2+,Tc4+,[4.37819436],[0.333 0.333 0.333]
Ti4+,Ac3+,Th4+,[4.37763028],[0.333 0.333 0.333]
Rh3+,Ba2+,Pm3+,[4.37749595],[0.333 0.333 0.333]
Cr3+,In3+,Tl1+,[4.37697944],[0.333 0.333 0.333]
Na1+,Cu2+,Rh3+,[4.37673576],[0.333 0.333 0.333]
Mg2+,V5+,Th4+,[4.37669396],[0.333 0.333 0.333]
Zn2+,Pd4+,Ag1+,[4.37666358],[0.333 0.333 0.333]
Ti4+,Mo4+,Sb3+,[4.37664233],[0.333 0.333 0.333]
K1+,Sn2+,Bi3+,[4.37653213],[0.333 0.333 0.333]
Eu3+,Np5+,Am3+,[4.37606984],[0.333 0.333 0.333]
V5+,Sn2+,La3+,[4.37566155],[0.333 0.333 0.333]
Cr3+,Cd2+,La3+,[4.37544349],[0.333 0.333 0.333]
V5+,Tl1+,Cm3+,[4.37529902],[0.333 0.333 0.333]
Cr3+,Fe3+,Pb2+,[4.37527414],[0.333 0.333 0.333]
Li1+,Er3+,Np5+,[4.3751735],[0.333 0.333 0.333]
Re4+,Hg1+,Cm3+,[4.37505599],[0.333 0.333 0.333]
Re4+,Hg1+,Am3+,[4.37505599],[0.333 0.333 0.333]
Ir3+,Hg1+,Pu4+,[4.37504906],[0.333 0.333 0.333]
Tc4+,Sn2+,Ta5+,[4.37474545],[0.333 0.333 0.333]
In3+,Dy3+,Bk3+,[4.37461025],[0.333 0.333 0.333]
Fe3+,Ag1+,Er3+,[4.37459543],[0.333 0.333 0.333]
Pd4+,Ce3+,Tb3+,[4.37432704],[0.333 0.333 0.333]
Nb5+,Os4+,Bk3+,[4.37397538],[0.333 0.333 0.333]
Sn2+,Fr1+,U6+,[4.37393723],[0.333 0.333 0.333]
Be2+,V5+,Hg1+,[4.37384218],[0.333 0.333 0.333]
Tl1+,Pb2+,Ac3+,[4.37359239],[0.333 0.333 0.333]
Ni2+,Pr3+,Ir3+,[4.37351523],[0.333 0.333 0.333]
Ti4+,Tb3+,Ir3+,[4.37343874],[0.333 0.333 0.333]
Ta5+,Hg1+,Pu4+,[4.37337932],[0.333 0.333 0.333]
Co3+,Ga3+,Ru3+,[4.37330568],[0.333 0.333 0.333]
Ga3+,Rb1+,Zr4+,[4.37322784],[0.333 0.333 0.333]
V5+,Yb3+,Au3+,[4.37321932],[0.333 0.333 0.333]
Ho3+,Po2+,Bk3+,[4.37298074],[0.333 0.333 0.333]
Be2+,Ni2+,Er3+,[4.37288013],[0.333 0.333 0.333]
Mn2+,Pb2+,Bk3+,[4.37251477],[0.333 0.333 0.333]
K1+,Sb3+,Tl1+,[4.3725072],[0.333 0.333 0.333]
Pd4+,Pm3+,Lu3+,[4.37237304],[0.333 0.333 0.333]
Hg1+,Bi3+,U6+,[4.37207507],[0.333 0.333 0.333]
Cr3+,Mn2+,Bi3+,[4.37207418],[0.333 0.333 0.333]
Ru3+,Pr3+,Ho3+,[4.37146222],[0.333 0.333 0.333]
