material1,material2,pred_temp,weights
Rn4+,Ir1-,[4.68641856],[0.2 0.8]
S2+,Ir1-,[4.68611091],[0.33333333 0.66666667]
Ir1+,S2-,[4.68611091],[0.66666667 0.33333333]
Re7+,Re3-,[4.68595294],[0.3 0.7]
Os4+,I1-,[4.6859212],[0.2 0.8]
I1+,Co1-,[4.68592118],[0.5 0.5]
Co1+,I1-,[4.68592118],[0.5 0.5]
Tm3+,Tc1-,[4.68570796],[0.25 0.75]
Re2+,Re3-,[4.68490603],[0.6 0.4]
Hg2+,Te2-,[4.68460054],[0.5 0.5]
Xe2+,Os2-,[4.68446044],[0.5 0.5]
Mn4+,N3-,[4.68393078],[0.42857143 0.57142857]
Tc6+,C3-,[4.68377711],[0.33333333 0.66666667]
Re1+,Re3-,[4.68375546],[0.75 0.25]
Re3+,Re1-,[4.68375546],[0.25 0.75]
Tc5+,C3-,[4.6826015],[0.375 0.625]
Gd3+,Si4-,[4.68146191],[0.57142857 0.42857143]
Os1+,H1-,[4.68019538],[0.5 0.5]
H1+,Os1-,[4.68019538],[0.5 0.5]
Ru5+,Se2-,[4.6794951],[0.28571429 0.71428571]
Zr2+,P1-,[4.6793562],[0.33333333 0.66666667]
V5+,Tc3-,[4.67917956],[0.375 0.625]
Hf4+,S2-,[4.67799422],[0.33333333 0.66666667]
Te6+,As3-,[4.67795568],[0.33333333 0.66666667]
Tb3+,Si4-,[4.67770973],[0.57142857 0.42857143]
Sm3+,Si2-,[4.67753047],[0.4 0.6]
Yb2+,W2-,[4.67691468],[0.5 0.5]
Gd2+,Si2-,[4.67689043],[0.5 0.5]
Hf4+,B3-,[4.67606632],[0.42857143 0.57142857]
Ce2+,Nb1-,[4.67589684],[0.33333333 0.66666667]
K1+,Co1-,[4.67415809],[0.5 0.5]
Tl1+,Br1-,[4.67409757],[0.5 0.5]
P5+,Nb1-,[4.67405394],[0.16666667 0.83333333]
Pb2+,Si4-,[4.67328607],[0.66666667 0.33333333]
In2+,N3-,[4.67272344],[0.6 0.4]
S6+,Co1-,[4.67224849],[0.14285714 0.85714286]
Fe3+,C3-,[4.67176616],[0.5 0.5]
Xe8+,Ru2-,[4.67136167],[0.2 0.8]
Sn2+,As3-,[4.67122796],[0.6 0.4]
Pa5+,Nb1-,[4.67086565],[0.16666667 0.83333333]
Pt2+,Nb1-,[4.6693685],[0.33333333 0.66666667]
Ir4+,N3-,[4.66865334],[0.42857143 0.57142857]
Si4+,C4-,[4.66865013],[0.5 0.5]
C4+,Si4-,[4.66865013],[0.5 0.5]
Nb4+,Ir3-,[4.66838931],[0.42857143 0.57142857]
Rh5+,W2-,[4.66788992],[0.28571429 0.71428571]
U5+,Si4-,[4.66767442],[0.44444444 0.55555556]
Os7+,Nb1-,[4.66414219],[0.125 0.875]
Np3+,Si3-,[4.66370868],[0.5 0.5]
B2+,Bi3-,[4.66367083],[0.6 0.4]
Ga2+,Si4-,[4.66360279],[0.66666667 0.33333333]
W6+,Re3-,[4.66264557],[0.33333333 0.66666667]
N5+,Co1-,[4.66206869],[0.16666667 0.83333333]
Pd2+,C1-,[4.66194064],[0.33333333 0.66666667]
Pd4+,C2-,[4.66163293],[0.33333333 0.66666667]
Ru5+,I1-,[4.66065077],[0.16666667 0.83333333]
Mn7+,Ru2-,[4.66038032],[0.22222222 0.77777778]
Pa4+,I1-,[4.66020598],[0.2 0.8]
Ge1+,C1-,[4.65990501],[0.5 0.5]
Rh6+,Ge4-,[4.65887491],[0.4 0.6]
Ir4+,I1-,[4.65829579],[0.2 0.8]
Tb4+,I1-,[4.65756045],[0.2 0.8]
Hf2+,I1-,[4.65645427],[0.33333333 0.66666667]
Tl3+,C1-,[4.65419948],[0.25 0.75]
Th2+,B1-,[4.65416599],[0.33333333 0.66666667]
Co5+,I1-,[4.65354498],[0.16666667 0.83333333]
Pt2+,Br1-,[4.65351012],[0.33333333 0.66666667]
O2+,Sn4-,[4.65305482],[0.66666667 0.33333333]
Sn4+,O2-,[4.65305482],[0.33333333 0.66666667]
Dy3+,Si4-,[4.6522233],[0.57142857 0.42857143]
Rh4+,Mo2-,[4.65202221],[0.33333333 0.66666667]
Au1+,Nb1-,[4.65032684],[0.5 0.5]
Cs1+,Bi3-,[4.64934339],[0.75 0.25]
Ga1+,As3-,[4.64878061],[0.75 0.25]
Ta2+,Co1-,[4.6486509],[0.33333333 0.66666667]
Br4+,Bi3-,[4.64844748],[0.42857143 0.57142857]
Re4+,O2-,[4.64839273],[0.33333333 0.66666667]
Xe8+,W1-,[4.64832673],[0.11111111 0.88888889]
Pr4+,Ge4-,[4.64832285],[0.5 0.5]
Tc3+,Ge4-,[4.64822463],[0.57142857 0.42857143]
Ge4+,Tc3-,[4.64822463],[0.42857143 0.57142857]
Am2+,B3-,[4.6471333],[0.6 0.4]
Sb5+,Sb3-,[4.64685337],[0.375 0.625]
Mo2+,B1-,[4.64684546],[0.33333333 0.66666667]
B1+,Mo2-,[4.64684546],[0.66666667 0.33333333]
Re4+,Re1-,[4.64609939],[0.2 0.8]
Ce3+,N2-,[4.64599468],[0.4 0.6]
V3+,B3-,[4.64559799],[0.5 0.5]
Am2+,I1-,[4.64481527],[0.33333333 0.66666667]
Sm3+,Mo1-,[4.64426127],[0.25 0.75]
Si1+,Ir3-,[4.64387699],[0.75 0.25]
Ir3+,Si1-,[4.64387699],[0.25 0.75]
Rh6+,I1-,[4.64359813],[0.14285714 0.85714286]
Sm2+,Si2-,[4.64287683],[0.5 0.5]
Zr1+,P3-,[4.64263547],[0.75 0.25]
Mn1+,N3-,[4.64085628],[0.75 0.25]
Fr1+,Sn4-,[4.64045153],[0.8 0.2]
Ce4+,N3-,[4.6402047],[0.42857143 0.57142857]
Fe5+,Re3-,[4.63999986],[0.375 0.625]
Ag3+,C4-,[4.63958827],[0.57142857 0.42857143]
Ag1+,Cl1-,[4.6382293],[0.5 0.5]
Am3+,I1-,[4.63718815],[0.25 0.75]
Pb2+,C1-,[4.63698437],[0.33333333 0.66666667]
Ir3+,O2-,[4.63627059],[0.4 0.6]
O2+,Ir3-,[4.63627059],[0.6 0.4]
Ga2+,Po2-,[4.63611674],[0.5 0.5]
Re6+,Sn4-,[4.63594743],[0.4 0.6]
Rb1+,Sn4-,[4.63548556],[0.8 0.2]
P2+,Nb1-,[4.63543882],[0.33333333 0.66666667]
Tc6+,I1-,[4.63533058],[0.14285714 0.85714286]
Am3+,Mo2-,[4.63526996],[0.4 0.6]
Np4+,Co1-,[4.63487084],[0.2 0.8]
Tc7+,I1-,[4.63442287],[0.125 0.875]
Am3+,P3-,[4.63415728],[0.5 0.5]
Ir6+,Si3-,[4.63347329],[0.33333333 0.66666667]
K1+,Te2-,[4.63287371],[0.66666667 0.33333333]
Ba2+,Ge4-,[4.6323962],[0.66666667 0.33333333]
Re7+,Sn4-,[4.63199705],[0.36363636 0.63636364]
I1+,Ir3-,[4.63144162],[0.75 0.25]
Ir3+,I1-,[4.63144162],[0.25 0.75]
Gd3+,I1-,[4.63071161],[0.25 0.75]
Hg2+,Re1-,[4.62955475],[0.33333333 0.66666667]
P2+,Au1-,[4.62946739],[0.33333333 0.66666667]
Au1+,P2-,[4.62946739],[0.66666667 0.33333333]
Er3+,P2-,[4.62903965],[0.4 0.6]
Ce2+,As3-,[4.6277575],[0.6 0.4]
Ce4+,Re1-,[4.6273353],[0.2 0.8]
Li1+,Te2-,[4.62710749],[0.66666667 0.33333333]
Yb2+,Ge4-,[4.62678828],[0.66666667 0.33333333]
I7+,Sb3-,[4.62655275],[0.3 0.7]
Sb3+,Nb1-,[4.62631252],[0.25 0.75]
Dy2+,B3-,[4.62616617],[0.6 0.4]
Pb4+,W1-,[4.62601987],[0.2 0.8]
Cr4+,B3-,[4.62537885],[0.42857143 0.57142857]
Au5+,Co1-,[4.62523019],[0.16666667 0.83333333]
Ta3+,O1-,[4.62463294],[0.25 0.75]
Cr4+,Sn4-,[4.62391462],[0.5 0.5]
Zr4+,As3-,[4.62258004],[0.42857143 0.57142857]
Ir9+,P3-,[4.62096796],[0.25 0.75]
Ru8+,B3-,[4.62034711],[0.27272727 0.72727273]
Am2+,P2-,[4.62033302],[0.5 0.5]
S6+,Ir3-,[4.61971628],[0.33333333 0.66666667]
Pt6+,P2-,[4.61871983],[0.25 0.75]
V4+,Re1-,[4.61867156],[0.2 0.8]
O0.5+,Ir1-,[4.61863813],[0.66666667 0.33333333]
Ir1+,O0.5-,[4.61863813],[0.33333333 0.66666667]
Ir2+,O1-,[4.61863813],[0.33333333 0.66666667]
Pt4+,Se2-,[4.61791977],[0.33333333 0.66666667]
Sm2+,Mo1-,[4.6177988],[0.33333333 0.66666667]
S5+,Re3-,[4.61779292],[0.375 0.625]
Mn7+,Co1-,[4.61775643],[0.125 0.875]
Os4+,P1-,[4.61656243],[0.2 0.8]
Cr3+,I1-,[4.61587384],[0.25 0.75]
P3+,Sb3-,[4.61578074],[0.5 0.5]
Sb3+,P3-,[4.61578074],[0.5 0.5]
Rh5+,I1-,[4.61576896],[0.16666667 0.83333333]
Mn7+,At1-,[4.61567881],[0.125 0.875]
K1+,Po2-,[4.61561403],[0.66666667 0.33333333]
Ru3+,W1-,[4.61552514],[0.25 0.75]
Zr3+,Si2-,[4.61541241],[0.4 0.6]
Pm3+,Co1-,[4.61508441],[0.25 0.75]
Ra2+,Ge4-,[4.61504672],[0.66666667 0.33333333]
Fe2+,C2-,[4.61370426],[0.5 0.5]
Eu2+,Mo1-,[4.61345871],[0.33333333 0.66666667]
Pb4+,P2-,[4.61245098],[0.33333333 0.66666667]
Bk4+,Re1-,[4.61209411],[0.2 0.8]
P4+,Tc1-,[4.61206735],[0.2 0.8]
Eu3+,Mo2-,[4.61171307],[0.4 0.6]
Ho3+,Si2-,[4.61164561],[0.4 0.6]
Se4+,Tc1-,[4.61157938],[0.2 0.8]
Fe4+,Se2-,[4.61078097],[0.33333333 0.66666667]
Gd3+,Si3-,[4.60994268],[0.5 0.5]
Os7+,P2-,[4.60971956],[0.22222222 0.77777778]
Tc2+,C1-,[4.6092492],[0.33333333 0.66666667]
Nd3+,Tc1-,[4.60912465],[0.25 0.75]
Ag1+,C2-,[4.60909154],[0.66666667 0.33333333]
Tb1+,P3-,[4.60881664],[0.75 0.25]
Pt2+,P3-,[4.60877941],[0.6 0.4]
Nb4+,Se2-,[4.60870434],[0.33333333 0.66666667]
Nb3+,Mo2-,[4.60793865],[0.4 0.6]
In2+,Si4-,[4.60793616],[0.66666667 0.33333333]
In2+,Re3-,[4.60667159],[0.6 0.4]
C1+,Co1-,[4.60609818],[0.5 0.5]
Co1+,C1-,[4.60609818],[0.5 0.5]
Tb1+,Si2-,[4.60547436],[0.66666667 0.33333333]
S3+,Ir1-,[4.60524141],[0.25 0.75]
Cr6+,Ge4-,[4.60516903],[0.4 0.6]
Tc3+,Sn4-,[4.60491815],[0.57142857 0.42857143]
Sn4+,Tc3-,[4.60491815],[0.42857143 0.57142857]
In3+,Mo1-,[4.60384609],[0.25 0.75]
Ga2+,Te2-,[4.60328008],[0.5 0.5]
Tm3+,Mo1-,[4.60258235],[0.25 0.75]
Y3+,Sn4-,[4.60221158],[0.57142857 0.42857143]
Ac3+,P3-,[4.60212594],[0.5 0.5]
Re5+,Sn4-,[4.60112432],[0.44444444 0.55555556]
Os5+,N3-,[4.60099739],[0.375 0.625]
Co4+,Nb1-,[4.60076029],[0.2 0.8]
La2+,C1-,[4.60044356],[0.33333333 0.66666667]
Tm2+,Si1-,[4.5997011],[0.33333333 0.66666667]
In3+,P2-,[4.59940115],[0.4 0.6]
Zr2+,Rh1-,[4.59916615],[0.33333333 0.66666667]
V2+,Nb1-,[4.59854435],[0.33333333 0.66666667]
Ru3+,O2-,[4.59738233],[0.4 0.6]
Os8+,B3-,[4.59715939],[0.27272727 0.72727273]
Y2+,Tc3-,[4.5964085],[0.6 0.4]
Am2+,Os1-,[4.59619868],[0.33333333 0.66666667]
Ra2+,Po2-,[4.59604199],[0.5 0.5]
Sm3+,I1-,[4.59525487],[0.25 0.75]
Ho3+,I1-,[4.59510873],[0.25 0.75]
Ta2+,I1-,[4.59445702],[0.33333333 0.66666667]
Rh3+,Mo2-,[4.59407799],[0.4 0.6]
Pb4+,Tc3-,[4.59286991],[0.42857143 0.57142857]
Ni1+,P3-,[4.59240978],[0.75 0.25]
S4+,Mo2-,[4.5919975],[0.33333333 0.66666667]
Re6+,Re3-,[4.59167512],[0.33333333 0.66666667]
Pt2+,Co1-,[4.59136724],[0.33333333 0.66666667]
Rh3+,Mo1-,[4.59116422],[0.25 0.75]
Mo5+,P3-,[4.58960923],[0.375 0.625]
Os4+,Si1-,[4.58925823],[0.2 0.8]
Hg2+,As3-,[4.58869168],[0.6 0.4]
Am4+,Os2-,[4.58834093],[0.33333333 0.66666667]
Th2+,P3-,[4.5867656],[0.6 0.4]
Si1+,Bi3-,[4.58640403],[0.75 0.25]
Bi3+,Si1-,[4.58640403],[0.25 0.75]
Rh2+,Mo1-,[4.58619257],[0.33333333 0.66666667]
Th2+,Re3-,[4.58546721],[0.6 0.4]
Np4+,Si3-,[4.58470427],[0.42857143 0.57142857]
Ga2+,P2-,[4.58437661],[0.5 0.5]
Ir6+,Si4-,[4.58411647],[0.4 0.6]
Nb5+,As3-,[4.58395947],[0.375 0.625]
Lu3+,C3-,[4.58390543],[0.5 0.5]
P5+,Sn4-,[4.58330527],[0.44444444 0.55555556]
Rh1+,Mo2-,[4.58200737],[0.66666667 0.33333333]
Mo2+,Rh1-,[4.58200737],[0.33333333 0.66666667]
Ir6+,N2-,[4.58192632],[0.25 0.75]
Xe2+,Co1-,[4.58148302],[0.33333333 0.66666667]
Gd2+,At1-,[4.58100024],[0.33333333 0.66666667]
Fe5+,Ge4-,[4.58094337],[0.44444444 0.55555556]
Ga2+,S2-,[4.58083739],[0.5 0.5]
Xe2+,Au1-,[4.58009875],[0.33333333 0.66666667]
Ga3+,P3-,[4.57950802],[0.5 0.5]
Re2+,Re1-,[4.57931569],[0.33333333 0.66666667]
Pa5+,Co1-,[4.57893089],[0.16666667 0.83333333]
Ge3+,C3-,[4.57787997],[0.5 0.5]
Rh2+,Si1-,[4.57773489],[0.33333333 0.66666667]
Ga1+,At1-,[4.57758868],[0.5 0.5]
Rh3+,W1-,[4.57740858],[0.25 0.75]
Ge4+,Re1-,[4.5770888],[0.2 0.8]
Re1+,Ge4-,[4.5770888],[0.8 0.2]
Mn4+,N2-,[4.5769801],[0.33333333 0.66666667]
Fe2+,Si3-,[4.57685594],[0.6 0.4]
Ru6+,Ge4-,[4.57670579],[0.4 0.6]
Pt6+,Se2-,[4.57605043],[0.25 0.75]
Sm3+,Si3-,[4.57592908],[0.5 0.5]
Nd2+,Tc1-,[4.57551297],[0.33333333 0.66666667]
V1+,S2-,[4.5739017],[0.66666667 0.33333333]
P4+,Au1-,[4.57373592],[0.2 0.8]
Ga1+,Si1-,[4.5734829],[0.5 0.5]
Rn4+,Ru2-,[4.5730952],[0.33333333 0.66666667]
Co1+,P3-,[4.57302366],[0.75 0.25]
P3+,Co1-,[4.57302366],[0.25 0.75]
Fe3+,Si3-,[4.57289629],[0.5 0.5]
S4+,Co1-,[4.57195614],[0.2 0.8]
Th3+,Re1-,[4.57133605],[0.25 0.75]
Np3+,Co1-,[4.57129828],[0.25 0.75]
Sc3+,Re3-,[4.57120307],[0.5 0.5]
As3+,B3-,[4.57071747],[0.5 0.5]
B3+,As3-,[4.57071747],[0.5 0.5]
Am3+,Re1-,[4.57024924],[0.25 0.75]
Gd3+,Tc1-,[4.56997166],[0.25 0.75]
Am4+,Bi3-,[4.56827956],[0.42857143 0.57142857]
Tb1+,Se2-,[4.56811108],[0.66666667 0.33333333]
Pt5+,Se2-,[4.56763574],[0.28571429 0.71428571]
Sm2+,Nb1-,[4.5666365],[0.33333333 0.66666667]
Fe3+,Ge4-,[4.56653295],[0.57142857 0.42857143]
Ir8+,S2-,[4.56633985],[0.2 0.8]
Am6+,Si3-,[4.56592862],[0.33333333 0.66666667]
Pt4+,B3-,[4.56588164],[0.42857143 0.57142857]
Er3+,I1-,[4.56565197],[0.25 0.75]
Xe6+,W1-,[4.56534637],[0.14285714 0.85714286]
Os3+,O2-,[4.56525504],[0.4 0.6]
Pm3+,Tc1-,[4.56436908],[0.25 0.75]
Cm3+,P3-,[4.56416295],[0.5 0.5]
Mn3+,N2-,[4.56386427],[0.4 0.6]
Br3+,Ir3-,[4.56383533],[0.5 0.5]
Br1+,Ir1-,[4.56383533],[0.5 0.5]
Ir1+,Br1-,[4.56383533],[0.5 0.5]
Cm3+,Sn4-,[4.56336518],[0.57142857 0.42857143]
Tm3+,C3-,[4.56318536],[0.5 0.5]
Si1+,Co1-,[4.56292211],[0.5 0.5]
Co1+,Si1-,[4.56292211],[0.5 0.5]
Ta2+,O1-,[4.56233409],[0.33333333 0.66666667]
Fe2+,Te2-,[4.56185277],[0.5 0.5]
Rb1+,Re1-,[4.56091036],[0.5 0.5]
Th2+,Re1-,[4.55968568],[0.33333333 0.66666667]
In1+,P3-,[4.55968111],[0.75 0.25]
Ge2+,C2-,[4.55964241],[0.5 0.5]
Ru6+,Se2-,[4.55902405],[0.25 0.75]
Pr2+,Ge4-,[4.55888492],[0.66666667 0.33333333]
Ru2+,W1-,[4.55883593],[0.33333333 0.66666667]
W1+,Ru2-,[4.55883593],[0.66666667 0.33333333]
Fe2+,Co1-,[4.55872531],[0.33333333 0.66666667]
Nd2+,B1-,[4.55855987],[0.33333333 0.66666667]
I1+,Re3-,[4.55838005],[0.75 0.25]
Re3+,I1-,[4.55838005],[0.25 0.75]
Co3+,I1-,[4.55829111],[0.25 0.75]
Am4+,Co1-,[4.5570279],[0.2 0.8]
Fe2+,Si2-,[4.55694039],[0.5 0.5]
Th2+,S2-,[4.55684098],[0.5 0.5]
Ir7+,S2-,[4.55549943],[0.22222222 0.77777778]
Mn6+,At1-,[4.55521288],[0.14285714 0.85714286]
Co3+,C3-,[4.55497096],[0.5 0.5]
S6+,Sn4-,[4.55494204],[0.4 0.6]
Ga3+,Si4-,[4.55460521],[0.57142857 0.42857143]
Zr2+,Sn4-,[4.55305682],[0.66666667 0.33333333]
Pt6+,I1-,[4.55173541],[0.14285714 0.85714286]
Tc6+,Ge4-,[4.55157047],[0.4 0.6]
Dy3+,I1-,[4.55143254],[0.25 0.75]
Cu1+,Se2-,[4.55139519],[0.66666667 0.33333333]
Tm3+,I1-,[4.55009987],[0.25 0.75]
Ta4+,P1-,[4.55006845],[0.2 0.8]
Ac3+,Po2-,[4.54925571],[0.4 0.6]
Pu3+,Sn4-,[4.54869031],[0.57142857 0.42857143]
Mo2+,Os1-,[4.54867291],[0.33333333 0.66666667]
Os1+,Mo2-,[4.54867291],[0.66666667 0.33333333]
Sc1+,Re1-,[4.54773304],[0.5 0.5]
Hf3+,P2-,[4.54725915],[0.4 0.6]
Ti3+,Tc3-,[4.54665586],[0.5 0.5]
Zn2+,At1-,[4.54523229],[0.33333333 0.66666667]
Ho3+,P2-,[4.54494468],[0.4 0.6]
Ir5+,Si3-,[4.54343365],[0.375 0.625]
I5+,Sb3-,[4.54328674],[0.375 0.625]
Cs1+,Os1-,[4.54317004],[0.5 0.5]
Rn6+,Os1-,[4.54299614],[0.14285714 0.85714286]
Np3+,Si2-,[4.5429423],[0.4 0.6]
Br7+,Ir3-,[4.54204753],[0.3 0.7]
Ir7+,N3-,[4.54118587],[0.3 0.7]
Am4+,Si1-,[4.54080984],[0.2 0.8]
Am2+,Os2-,[4.5397726],[0.5 0.5]
S4+,Ir1-,[4.53901246],[0.2 0.8]
Tc7+,P3-,[4.53895161],[0.3 0.7]
Rh5+,Mo2-,[4.5388256],[0.28571429 0.71428571]
Lu3+,Mo1-,[4.53878502],[0.25 0.75]
P3+,Mo1-,[4.5386606],[0.25 0.75]
Mo1+,P3-,[4.5386606],[0.75 0.25]
S3+,Co1-,[4.53822646],[0.25 0.75]
Tc7+,Ru2-,[4.53803974],[0.22222222 0.77777778]
Mn1+,Mo2-,[4.53800751],[0.66666667 0.33333333]
Co3+,N2-,[4.53781285],[0.4 0.6]
Rn6+,Rh1-,[4.53695427],[0.14285714 0.85714286]
Zr1+,Se2-,[4.53683169],[0.66666667 0.33333333]
Po4+,Se2-,[4.53675454],[0.33333333 0.66666667]
Sr2+,Te2-,[4.53621226],[0.5 0.5]
Ni3+,Tc1-,[4.53600742],[0.25 0.75]
S4+,Sb3-,[4.53548143],[0.42857143 0.57142857]
Cr4+,Tc1-,[4.53535411],[0.2 0.8]
Re3+,P2-,[4.53412621],[0.4 0.6]
P2+,Re3-,[4.53412621],[0.6 0.4]
Y1+,S1-,[4.53405815],[0.5 0.5]
P5+,Re1-,[4.53373157],[0.16666667 0.83333333]
Cr3+,Nb1-,[4.53328988],[0.25 0.75]
Ir8+,P3-,[4.53319946],[0.27272727 0.72727273]
Y2+,Ge4-,[4.53313237],[0.66666667 0.33333333]
Rn6+,Os2-,[4.53273592],[0.25 0.75]
Xe6+,Ru2-,[4.53246311],[0.25 0.75]
Am2+,S2-,[4.53226681],[0.5 0.5]
Hf2+,B3-,[4.53226204],[0.6 0.4]
Ta3+,I1-,[4.53214816],[0.25 0.75]
Au5+,Si1-,[4.53145483],[0.16666667 0.83333333]
U6+,Sn4-,[4.53129129],[0.4 0.6]
Ho3+,Tc1-,[4.53107647],[0.25 0.75]
Y1+,As3-,[4.528987],[0.75 0.25]
Os1+,O0.5-,[4.52889471],[0.33333333 0.66666667]
O0.5+,Os1-,[4.52889471],[0.66666667 0.33333333]
Co2+,C2-,[4.52870622],[0.5 0.5]
Re2+,P1-,[4.52853136],[0.33333333 0.66666667]
Pu4+,Sn4-,[4.52796575],[0.57142857 0.42857143]
Cr1+,Po2-,[4.52754532],[0.66666667 0.33333333]
Ag2+,Tc1-,[4.52734347],[0.33333333 0.66666667]
Ca2+,Ir3-,[4.52632358],[0.6 0.4]
Hg1+,Se2-,[4.52573469],[0.66666667 0.33333333]
Lu3+,C4-,[4.52484326],[0.57142857 0.42857143]
Pt6+,S2-,[4.5246612],[0.25 0.75]
Y1+,Si1-,[4.52368207],[0.5 0.5]
Tc2+,P1-,[4.52364517],[0.33333333 0.66666667]
Bk4+,W1-,[4.52314229],[0.2 0.8]
La3+,At1-,[4.52292685],[0.25 0.75]
Ni3+,I1-,[4.52244568],[0.25 0.75]
Sm2+,I1-,[4.52231098],[0.33333333 0.66666667]
P3+,Nb1-,[4.52119827],[0.25 0.75]
Ni3+,N2-,[4.52047031],[0.4 0.6]
Tl1+,Si2-,[4.51957246],[0.66666667 0.33333333]
Mo5+,B3-,[4.51935598],[0.375 0.625]
Mg1+,Nb1-,[4.51900104],[0.5 0.5]
Mn6+,Bi3-,[4.51807505],[0.33333333 0.66666667]
Am2+,Re3-,[4.51715289],[0.6 0.4]
Se6+,Ir3-,[4.51660678],[0.33333333 0.66666667]
Ag2+,C4-,[4.51628039],[0.66666667 0.33333333]
Se2+,Ir1-,[4.5161337],[0.33333333 0.66666667]
Ir1+,Se2-,[4.5161337],[0.66666667 0.33333333]
Xe6+,W2-,[4.51520974],[0.25 0.75]
Cr4+,O2-,[4.51515071],[0.33333333 0.66666667]
Er3+,B3-,[4.51152706],[0.5 0.5]
Xe8+,W2-,[4.51133829],[0.2 0.8]
Zr2+,Si2-,[4.51130938],[0.5 0.5]
Re5+,O2-,[4.51089104],[0.28571429 0.71428571]
Pu5+,Sn4-,[4.51084382],[0.57142857 0.42857143]
V1+,Nb1-,[4.50962791],[0.5 0.5]
Ga3+,S2-,[4.50920767],[0.4 0.6]
W1+,W1-,[4.50918377],[0.5 0.5]
W2+,W2-,[4.50918377],[0.5 0.5]
Nb5+,P3-,[4.5085431],[0.375 0.625]
Ra2+,Mo1-,[4.50823813],[0.33333333 0.66666667]
Tc5+,I1-,[4.50741633],[0.16666667 0.83333333]
Fe5+,Mo2-,[4.50735323],[0.28571429 0.71428571]
Na1+,Se2-,[4.50731488],[0.66666667 0.33333333]
O1+,Os2-,[4.50691225],[0.66666667 0.33333333]
Os2+,O1-,[4.50691225],[0.33333333 0.66666667]
Pa4+,Co1-,[4.50662504],[0.2 0.8]
Hg2+,Mo1-,[4.50632596],[0.33333333 0.66666667]
Ta3+,Ru2-,[4.50608943],[0.4 0.6]
N2+,Ir3-,[4.50597706],[0.6 0.4]
Ir3+,N2-,[4.50597706],[0.4 0.6]
Xe8+,Ir3-,[4.50582155],[0.27272727 0.72727273]
Np6+,Te2-,[4.50579038],[0.25 0.75]
W4+,I1-,[4.5057832],[0.2 0.8]
Ir3+,Cl1-,[4.50544732],[0.25 0.75]
Cl1+,Ir3-,[4.50544732],[0.75 0.25]
Os8+,P2-,[4.50482599],[0.2 0.8]
Re6+,Re1-,[4.5037971],[0.14285714 0.85714286]
Zr3+,Rh1-,[4.50355098],[0.25 0.75]
Rh3+,O2-,[4.50329454],[0.4 0.6]
Po2+,Se2-,[4.50324152],[0.5 0.5]
Se2+,Po2-,[4.50324152],[0.5 0.5]
Ru5+,W2-,[4.50302024],[0.28571429 0.71428571]
Zr3+,Si3-,[4.50291946],[0.5 0.5]
Mn2+,Mo1-,[4.50222013],[0.33333333 0.66666667]
Mo4+,P2-,[4.50173353],[0.33333333 0.66666667]
Fe3+,Co1-,[4.50130689],[0.25 0.75]
Re5+,Re1-,[4.50062176],[0.16666667 0.83333333]
P4+,Os2-,[4.50015922],[0.33333333 0.66666667]
U5+,As3-,[4.49986435],[0.375 0.625]
Pr3+,P2-,[4.49982711],[0.4 0.6]
In1+,B1-,[4.49974115],[0.5 0.5]
Ga2+,Se2-,[4.49961641],[0.5 0.5]
Re1+,S2-,[4.49916754],[0.66666667 0.33333333]
S2+,Re1-,[4.49916754],[0.33333333 0.66666667]
Tm2+,Mo1-,[4.49859495],[0.33333333 0.66666667]
Ru6+,W2-,[4.49800298],[0.25 0.75]
Cu1+,S2-,[4.49789559],[0.66666667 0.33333333]
Os2+,Tc1-,[4.49691175],[0.33333333 0.66666667]
Tc1+,Os2-,[4.49691175],[0.66666667 0.33333333]
Tc2+,Rh1-,[4.49682011],[0.33333333 0.66666667]
Eu2+,Ge4-,[4.49672495],[0.66666667 0.33333333]
Au5+,Se2-,[4.49621331],[0.28571429 0.71428571]
Au3+,B1-,[4.49557097],[0.25 0.75]
V5+,At1-,[4.49508392],[0.16666667 0.83333333]
Ce2+,Ge4-,[4.4947084],[0.66666667 0.33333333]
Nb4+,B3-,[4.49457572],[0.42857143 0.57142857]
U4+,Sb3-,[4.49449782],[0.42857143 0.57142857]
Np7+,Te2-,[4.49384434],[0.22222222 0.77777778]
S5+,Mo2-,[4.49374455],[0.28571429 0.71428571]
Sc1+,Tc1-,[4.4931424],[0.5 0.5]
Mn4+,W1-,[4.49288706],[0.2 0.8]
Pu6+,Sn4-,[4.49216356],[0.57142857 0.42857143]
Ce3+,Tc1-,[4.49201156],[0.25 0.75]
Sb5+,Nb1-,[4.49171021],[0.16666667 0.83333333]
Dy2+,Mo1-,[4.49075224],[0.33333333 0.66666667]
Tb4+,Mo1-,[4.48997217],[0.2 0.8]
Ir4+,S1-,[4.48976402],[0.2 0.8]
Se2+,Ir3-,[4.48974499],[0.6 0.4]
Ir3+,Se2-,[4.48974499],[0.4 0.6]
Bk4+,Bi3-,[4.4896743],[0.42857143 0.57142857]
Ge3+,At1-,[4.48931825],[0.25 0.75]
Mn7+,W2-,[4.48847578],[0.22222222 0.77777778]
Nd3+,Ru2-,[4.48842714],[0.4 0.6]
As2+,Bi3-,[4.48826529],[0.6 0.4]
Hf4+,P2-,[4.48799042],[0.33333333 0.66666667]
In2+,I1-,[4.48794041],[0.33333333 0.66666667]
Pr4+,P3-,[4.48780131],[0.42857143 0.57142857]
