material1,material2,material3,pred_temp,weights
Ag1+,Tm3+,Po2+,[6.08448355],[0.25 0.5  0.25]
Sc3+,Ni2+,Nb5+,[6.08444708],[0.25 0.5  0.25]
Rb1+,Mo4+,Pm3+,[6.08423175],[0.25 0.5  0.25]
Al3+,Dy3+,Ac3+,[6.08414716],[0.25 0.5  0.25]
V5+,Sm3+,W6+,[6.08410715],[0.25 0.5  0.25]
Rh3+,Eu3+,Ac3+,[6.08395984],[0.25 0.5  0.25]
Li1+,Dy3+,Tl1+,[6.08395439],[0.25 0.5  0.25]
Co3+,Cu2+,Zn2+,[6.08393595],[0.25 0.5  0.25]
Cr3+,Sr2+,Ag1+,[6.08390559],[0.25 0.5  0.25]
In3+,Er3+,Fr1+,[6.08378987],[0.25 0.5  0.25]
Cd2+,Nd3+,Re4+,[6.0837402],[0.25 0.5  0.25]
Pr3+,Eu3+,Pu4+,[6.08363923],[0.25 0.5  0.25]
Rb1+,W6+,Np5+,[6.08345912],[0.25 0.5  0.25]
Er3+,W6+,Pb2+,[6.08340484],[0.25 0.5  0.25]
Ti4+,Cd2+,Sb3+,[6.08312101],[0.25 0.5  0.25]
Rb1+,Pr3+,Ir3+,[6.08299094],[0.25 0.5  0.25]
Zr4+,Eu3+,Tb3+,[6.08282403],[0.25 0.5  0.25]
Nd3+,Tm3+,Np5+,[6.08261301],[0.25 0.5  0.25]
Be2+,K1+,Pt2+,[6.0826035],[0.25 0.5  0.25]
Tb3+,Ho3+,Ta5+,[6.08258719],[0.25 0.5  0.25]
Pr3+,Os4+,Np5+,[6.08238805],[0.25 0.5  0.25]
Cu2+,Zr4+,Nb5+,[6.08237921],[0.25 0.5  0.25]
Tb3+,W6+,Pu4+,[6.08227216],[0.25 0.5  0.25]
In3+,Eu3+,Am3+,[6.08224552],[0.25 0.5  0.25]
Fe3+,Ho3+,Ta5+,[6.08217688],[0.25 0.5  0.25]
Ca2+,Nb5+,Ag1+,[6.08213852],[0.25 0.5  0.25]
K1+,Cr3+,U6+,[6.08210742],[0.25 0.5  0.25]
Pm3+,Os4+,Ac3+,[6.08184111],[0.25 0.5  0.25]
Cr3+,Zr4+,Sn2+,[6.08174432],[0.25 0.5  0.25]
Rb1+,Ta5+,Np5+,[6.08170268],[0.25 0.5  0.25]
Mo4+,La3+,Lu3+,[6.0816957],[0.25 0.5  0.25]
Cd2+,Pm3+,Os4+,[6.08169109],[0.25 0.5  0.25]
Cu2+,Dy3+,Yb3+,[6.08168689],[0.25 0.5  0.25]
Co3+,Sm3+,W6+,[6.08163098],[0.25 0.5  0.25]
Ru3+,Dy3+,W6+,[6.08161779],[0.25 0.5  0.25]
Cr3+,Zr4+,Te2+,[6.0815233],[0.25 0.5  0.25]
Ru3+,Eu3+,Hg1+,[6.08146111],[0.25 0.5  0.25]
Rb1+,Ru3+,Sm3+,[6.081099],[0.25 0.5  0.25]
Li1+,Tm3+,Cm3+,[6.08108159],[0.25 0.5  0.25]
Zr4+,Ce3+,Tm3+,[6.0808962],[0.25 0.5  0.25]
Ti4+,Mo4+,Pm3+,[6.08067063],[0.25 0.5  0.25]
Nd3+,Gd3+,Pu4+,[6.08049127],[0.25 0.5  0.25]
Nd3+,Er3+,W6+,[6.08042236],[0.25 0.5  0.25]
In3+,Dy3+,Th4+,[6.08039126],[0.25 0.5  0.25]
Gd3+,W6+,Np5+,[6.08029689],[0.25 0.5  0.25]
Mg2+,Tb3+,Ho3+,[6.08022346],[0.25 0.5  0.25]
K1+,Pm3+,Ac3+,[6.0802204],[0.25 0.5  0.25]
Li1+,Ra2+,Pa5+,[6.08014719],[0.25 0.5  0.25]
Zn2+,Ba2+,Th4+,[6.07992859],[0.25 0.5  0.25]
Li1+,Yb3+,Cm3+,[6.07992068],[0.25 0.5  0.25]
Zr4+,Ag1+,Cd2+,[6.0797873],[0.25 0.5  0.25]
Sb3+,Gd3+,Re4+,[6.07966992],[0.25 0.5  0.25]
Cd2+,Sm3+,Np5+,[6.0794483],[0.25 0.5  0.25]
Na1+,Nb5+,Ag1+,[6.07944023],[0.25 0.5  0.25]
Pr3+,W6+,Tl1+,[6.07907251],[0.25 0.5  0.25]
Li1+,Hf4+,Th4+,[6.07905128],[0.25 0.5  0.25]
Cr3+,Co3+,Sb3+,[6.07901915],[0.25 0.5  0.25]
Cr3+,Tb3+,W6+,[6.07900775],[0.25 0.5  0.25]
Sn2+,Ba2+,Gd3+,[6.07893242],[0.25 0.5  0.25]
Tb3+,W6+,U6+,[6.07874017],[0.25 0.5  0.25]
Mn2+,Sr2+,Re4+,[6.07856653],[0.25 0.5  0.25]
Gd3+,W6+,Pb2+,[6.0784823],[0.25 0.5  0.25]
Ti4+,Nb5+,Pt2+,[6.07834431],[0.25 0.5  0.25]
Sn2+,Hf4+,W6+,[6.07808887],[0.25 0.5  0.25]
Rb1+,Tm3+,Yb3+,[6.07807194],[0.25 0.5  0.25]
Y3+,Pr3+,Re4+,[6.07797053],[0.25 0.5  0.25]
Mg2+,Tm3+,Yb3+,[6.0778862],[0.25 0.5  0.25]
Cs1+,Ho3+,Pu4+,[6.07781943],[0.25 0.5  0.25]
Pm3+,Tm3+,Pu4+,[6.07777894],[0.25 0.5  0.25]
Er3+,W6+,Tl1+,[6.07738041],[0.25 0.5  0.25]
K1+,Ce3+,Lu3+,[6.07716458],[0.25 0.5  0.25]
Rb1+,Ru3+,Ce3+,[6.07715007],[0.25 0.5  0.25]
Mo4+,Hf4+,Fr1+,[6.07712528],[0.25 0.5  0.25]
Sr2+,Tc4+,Hf4+,[6.07705871],[0.25 0.5  0.25]
V5+,Cr3+,Ni2+,[6.07697055],[0.25 0.5  0.25]
Ag1+,Sn2+,Nd3+,[6.07692983],[0.25 0.5  0.25]
Ba2+,Re4+,Am3+,[6.0767202],[0.25 0.5  0.25]
Pd4+,Tm3+,Pa5+,[6.07650489],[0.25 0.5  0.25]
Sc3+,Ti4+,Re4+,[6.07636323],[0.25 0.5  0.25]
K1+,Hg1+,Ra2+,[6.07630131],[0.25 0.5  0.25]
W6+,Fr1+,U6+,[6.07627884],[0.25 0.5  0.25]
Ho3+,W6+,Tl1+,[6.07622495],[0.25 0.5  0.25]
Ti4+,Zn2+,Gd3+,[6.07587632],[0.25 0.5  0.25]
Rb1+,Sm3+,W6+,[6.0758395],[0.25 0.5  0.25]
In3+,Eu3+,Ir3+,[6.07581998],[0.25 0.5  0.25]
K1+,Pr3+,Np5+,[6.07567591],[0.25 0.5  0.25]
Ca2+,Gd3+,Bi3+,[6.07566012],[0.25 0.5  0.25]
Lu3+,W6+,Ra2+,[6.07560299],[0.25 0.5  0.25]
Tb3+,Ta5+,Pt2+,[6.07553866],[0.25 0.5  0.25]
Sb3+,Eu3+,Pa5+,[6.07548151],[0.25 0.5  0.25]
Mg2+,Zr4+,Ta5+,[6.07519877],[0.25 0.5  0.25]
Li1+,Na1+,Hf4+,[6.07519509],[0.25 0.5  0.25]
Y3+,Nb5+,La3+,[6.07509752],[0.25 0.5  0.25]
Eu3+,Er3+,Hf4+,[6.07494189],[0.25 0.5  0.25]
Al3+,Nd3+,Lu3+,[6.07463389],[0.25 0.5  0.25]
Ba2+,Nd3+,Os4+,[6.07444929],[0.25 0.5  0.25]
Ti4+,Pd4+,Ba2+,[6.0742532],[0.25 0.5  0.25]
Li1+,Sm3+,Ir3+,[6.07423991],[0.25 0.5  0.25]
Cd2+,Er3+,W6+,[6.074219],[0.25 0.5  0.25]
Zn2+,Ag1+,Pm3+,[6.07405887],[0.25 0.5  0.25]
K1+,Pm3+,Lu3+,[6.07391381],[0.25 0.5  0.25]
K1+,Ra2+,Bk3+,[6.07380374],[0.25 0.5  0.25]
Sr2+,La3+,Lu3+,[6.07340211],[0.25 0.5  0.25]
Y3+,Tm3+,Pa5+,[6.07336174],[0.25 0.5  0.25]
Mg2+,Sm3+,Tm3+,[6.07320611],[0.25 0.5  0.25]
Zr4+,Cd2+,Fr1+,[6.07316313],[0.25 0.5  0.25]
Al3+,Ga3+,Pu4+,[6.07306863],[0.25 0.5  0.25]
Sc3+,Mo4+,Pm3+,[6.07299721],[0.25 0.5  0.25]
Be2+,Dy3+,Au3+,[6.07284192],[0.25 0.5  0.25]
Ba2+,Hf4+,Np5+,[6.0728258],[0.25 0.5  0.25]
Nb5+,Pm3+,Pu4+,[6.07281201],[0.25 0.5  0.25]
Ti4+,Tc4+,Nd3+,[6.07277509],[0.25 0.5  0.25]
Mo4+,Pr3+,Nd3+,[6.07261094],[0.25 0.5  0.25]
Zr4+,Ru3+,Pd4+,[6.07258512],[0.25 0.5  0.25]
Fe3+,Co3+,Pd4+,[6.07253931],[0.25 0.5  0.25]
Dy3+,Tm3+,Ac3+,[6.07237466],[0.25 0.5  0.25]
Be2+,Dy3+,Tm3+,[6.07231742],[0.25 0.5  0.25]
Gd3+,Tb3+,Yb3+,[6.07220809],[0.25 0.5  0.25]
Na1+,Pr3+,Ir3+,[6.07213716],[0.25 0.5  0.25]
In3+,Pm3+,Hf4+,[6.07204903],[0.25 0.5  0.25]
Li1+,Ho3+,Pu4+,[6.07194878],[0.25 0.5  0.25]
Mo4+,La3+,Pr3+,[6.07184728],[0.25 0.5  0.25]
Be2+,Nb5+,Tb3+,[6.07173654],[0.25 0.5  0.25]
Sn2+,Sm3+,Pa5+,[6.07163981],[0.25 0.5  0.25]
Na1+,Nd3+,Bk3+,[6.07145349],[0.25 0.5  0.25]
Ti4+,In3+,Te2+,[6.07135755],[0.25 0.5  0.25]
Mg2+,Sm3+,Lu3+,[6.07119271],[0.25 0.5  0.25]
Er3+,Yb3+,Am3+,[6.07116747],[0.25 0.5  0.25]
Ru3+,Pr3+,Re4+,[6.07077309],[0.25 0.5  0.25]
Ca2+,Tb3+,Po2+,[6.07072929],[0.25 0.5  0.25]
Ba2+,Re4+,Cm3+,[6.07069654],[0.25 0.5  0.25]
Rh3+,Cs1+,Ho3+,[6.07064871],[0.25 0.5  0.25]
Po2+,Fr1+,Pu4+,[6.07062739],[0.25 0.5  0.25]
Ba2+,W6+,Au3+,[6.07056415],[0.25 0.5  0.25]
Cr3+,Ni2+,Bi3+,[6.07045667],[0.25 0.5  0.25]
K1+,Re4+,Au3+,[6.07043953],[0.25 0.5  0.25]
Ru3+,Sm3+,Cm3+,[6.070353],[0.25 0.5  0.25]
Ti4+,Pd4+,Fr1+,[6.0702588],[0.25 0.5  0.25]
Mg2+,Eu3+,Au3+,[6.07017539],[0.25 0.5  0.25]
Y3+,Ce3+,W6+,[6.07014419],[0.25 0.5  0.25]
Y3+,Ag1+,Sb3+,[6.07008751],[0.25 0.5  0.25]
Zr4+,Nd3+,Sm3+,[6.07001691],[0.25 0.5  0.25]
K1+,Cd2+,Er3+,[6.06973113],[0.25 0.5  0.25]
Cu2+,Zn2+,Ir3+,[6.06969426],[0.25 0.5  0.25]
Zn2+,Ba2+,Hf4+,[6.06965712],[0.25 0.5  0.25]
Cr3+,Gd3+,W6+,[6.06959898],[0.25 0.5  0.25]
Na1+,Fr1+,Bk3+,[6.06946939],[0.25 0.5  0.25]
Nb5+,Pr3+,Re4+,[6.06942911],[0.25 0.5  0.25]
Lu3+,Fr1+,Th4+,[6.06941866],[0.25 0.5  0.25]
Rb1+,Gd3+,Ta5+,[6.06941472],[0.25 0.5  0.25]
La3+,Eu3+,W6+,[6.06937747],[0.25 0.5  0.25]
Hf4+,Ta5+,Ac3+,[6.06935591],[0.25 0.5  0.25]
Sr2+,La3+,Hf4+,[6.06925056],[0.25 0.5  0.25]
V5+,Sm3+,Yb3+,[6.0691656],[0.25 0.5  0.25]
Pd4+,Dy3+,Au3+,[6.06909315],[0.25 0.5  0.25]
Sr2+,Yb3+,Bk3+,[6.06903722],[0.25 0.5  0.25]
Ga3+,Tb3+,Yb3+,[6.06898448],[0.25 0.5  0.25]
Y3+,Ag1+,Yb3+,[6.06894799],[0.25 0.5  0.25]
Cr3+,Co3+,Hf4+,[6.06892062],[0.25 0.5  0.25]
V5+,Tc4+,Eu3+,[6.0688667],[0.25 0.5  0.25]
Cr3+,Ta5+,Ir3+,[6.06885124],[0.25 0.5  0.25]
Mg2+,Eu3+,Th4+,[6.06876209],[0.25 0.5  0.25]
K1+,Ce3+,Pu4+,[6.06861031],[0.25 0.5  0.25]
Li1+,Lu3+,Ac3+,[6.06844505],[0.25 0.5  0.25]
Li1+,Ni2+,Pd4+,[6.06843099],[0.25 0.5  0.25]
Ba2+,Dy3+,W6+,[6.06830131],[0.25 0.5  0.25]
Mo4+,Ba2+,Ce3+,[6.06827505],[0.25 0.5  0.25]
V5+,Y3+,Bk3+,[6.06805519],[0.25 0.5  0.25]
Nb5+,Ba2+,Cm3+,[6.06802448],[0.25 0.5  0.25]
Nb5+,Pr3+,Hg1+,[6.06797363],[0.25 0.5  0.25]
K1+,Hf4+,Ac3+,[6.06786904],[0.25 0.5  0.25]
Li1+,Eu3+,Am3+,[6.06783076],[0.25 0.5  0.25]
Ho3+,Er3+,Pu4+,[6.06754624],[0.25 0.5  0.25]
Mo4+,Ce3+,Ho3+,[6.06737371],[0.25 0.5  0.25]
Rh3+,Sm3+,Pa5+,[6.06733256],[0.25 0.5  0.25]
Na1+,Y3+,Mo4+,[6.06707943],[0.25 0.5  0.25]
Ti4+,Tc4+,Sm3+,[6.06699292],[0.25 0.5  0.25]
Te2+,Sm3+,Cm3+,[6.06697727],[0.25 0.5  0.25]
V5+,Gd3+,Tb3+,[6.0668662],[0.25 0.5  0.25]
Os4+,Hg1+,Fr1+,[6.06659745],[0.25 0.5  0.25]
Ca2+,Dy3+,W6+,[6.06652311],[0.25 0.5  0.25]
Mg2+,Ni2+,Cd2+,[6.06645284],[0.25 0.5  0.25]
Ta5+,Os4+,Ac3+,[6.06645109],[0.25 0.5  0.25]
Gd3+,W6+,Pu4+,[6.06637222],[0.25 0.5  0.25]
Zr4+,Os4+,Th4+,[6.06618254],[0.25 0.5  0.25]
K1+,W6+,U6+,[6.06609569],[0.25 0.5  0.25]
Na1+,Dy3+,Th4+,[6.06604556],[0.25 0.5  0.25]
W6+,Ac3+,Th4+,[6.06598091],[0.25 0.5  0.25]
Cu2+,Dy3+,U6+,[6.06597861],[0.25 0.5  0.25]
Ca2+,Zn2+,Rh3+,[6.06576431],[0.25 0.5  0.25]
Be2+,Y3+,Ta5+,[6.06568744],[0.25 0.5  0.25]
K1+,Pr3+,Ir3+,[6.06563795],[0.25 0.5  0.25]
Co3+,Sr2+,Pb2+,[6.06562197],[0.25 0.5  0.25]
Gd3+,Tb3+,W6+,[6.06538094],[0.25 0.5  0.25]
Tb3+,Ta5+,Ir3+,[6.06533302],[0.25 0.5  0.25]
V5+,Co3+,Pa5+,[6.06532926],[0.25 0.5  0.25]
Sm3+,Re4+,Th4+,[6.06522858],[0.25 0.5  0.25]
Ni2+,Ag1+,La3+,[6.06510125],[0.25 0.5  0.25]
Yb3+,W6+,Ra2+,[6.06502718],[0.25 0.5  0.25]
Na1+,Ta5+,Pb2+,[6.06500642],[0.25 0.5  0.25]
Na1+,Pd4+,Er3+,[6.06492897],[0.25 0.5  0.25]
Mg2+,Fe3+,Pd4+,[6.06489878],[0.25 0.5  0.25]
V5+,Tb3+,Po2+,[6.06465846],[0.25 0.5  0.25]
Ag1+,Pr3+,Eu3+,[6.06463127],[0.25 0.5  0.25]
Cu2+,Sr2+,Tl1+,[6.06456817],[0.25 0.5  0.25]
Sc3+,Ta5+,Cm3+,[6.06452616],[0.25 0.5  0.25]
K1+,Rh3+,Gd3+,[6.06442008],[0.25 0.5  0.25]
K1+,Dy3+,Tl1+,[6.06434244],[0.25 0.5  0.25]
Tc4+,Ba2+,Hg1+,[6.0642742],[0.25 0.5  0.25]
Mg2+,Ba2+,Hf4+,[6.06420884],[0.25 0.5  0.25]
Cr3+,Fr1+,Pa5+,[6.0641678],[0.25 0.5  0.25]
Sc3+,Ho3+,Th4+,[6.06400085],[0.25 0.5  0.25]
Li1+,Zr4+,Am3+,[6.06395817],[0.25 0.5  0.25]
Ti4+,Ru3+,Gd3+,[6.06390989],[0.25 0.5  0.25]
Sn2+,Tm3+,Pu4+,[6.06386792],[0.25 0.5  0.25]
Cr3+,Sm3+,W6+,[6.06363867],[0.25 0.5  0.25]
Nb5+,Eu3+,Re4+,[6.0635849],[0.25 0.5  0.25]
Na1+,Ru3+,Ce3+,[6.06357227],[0.25 0.5  0.25]
Zr4+,Tb3+,Am3+,[6.06354772],[0.25 0.5  0.25]
Nb5+,Mo4+,Pr3+,[6.06324358],[0.25 0.5  0.25]
Ga3+,Ba2+,Np5+,[6.06312181],[0.25 0.5  0.25]
Nb5+,Lu3+,Ir3+,[6.06306544],[0.25 0.5  0.25]
Cr3+,Fe3+,Hf4+,[6.06282502],[0.25 0.5  0.25]
Rh3+,Pr3+,Pa5+,[6.06269454],[0.25 0.5  0.25]
Tc4+,Ru3+,Hf4+,[6.06268729],[0.25 0.5  0.25]
Be2+,Zr4+,Lu3+,[6.06263313],[0.25 0.5  0.25]
Li1+,Gd3+,Pb2+,[6.06235701],[0.25 0.5  0.25]
Nb5+,Ir3+,Am3+,[6.06229701],[0.25 0.5  0.25]
V5+,Hf4+,Th4+,[6.06213868],[0.25 0.5  0.25]
Rb1+,Dy3+,Hf4+,[6.06210645],[0.25 0.5  0.25]
Ho3+,Lu3+,Pt2+,[6.06168621],[0.25 0.5  0.25]
Rb1+,Fr1+,Pa5+,[6.06160106],[0.25 0.5  0.25]
La3+,Ra2+,Ac3+,[6.06158497],[0.25 0.5  0.25]
Rb1+,Ru3+,Pm3+,[6.06148762],[0.25 0.5  0.25]
Mo4+,Ba2+,Nd3+,[6.06130274],[0.25 0.5  0.25]
Mo4+,Ba2+,Pm3+,[6.06130274],[0.25 0.5  0.25]
Na1+,Nb5+,Sm3+,[6.06129713],[0.25 0.5  0.25]
Ni2+,Tc4+,Ho3+,[6.06125035],[0.25 0.5  0.25]
Sm3+,W6+,Np5+,[6.06113697],[0.25 0.5  0.25]
Te2+,Er3+,Cm3+,[6.06109622],[0.25 0.5  0.25]
Mn2+,Sr2+,Pa5+,[6.06109504],[0.25 0.5  0.25]
Sn2+,Gd3+,U6+,[6.06104263],[0.25 0.5  0.25]
K1+,Os4+,Pb2+,[6.06101651],[0.25 0.5  0.25]
Pb2+,Fr1+,Th4+,[6.06088117],[0.25 0.5  0.25]
Na1+,Sm3+,Am3+,[6.06073654],[0.25 0.5  0.25]
Eu3+,Ho3+,Hf4+,[6.06073601],[0.25 0.5  0.25]
Rb1+,Zr4+,Hg1+,[6.06053589],[0.25 0.5  0.25]
Mo4+,Ce3+,Lu3+,[6.06048925],[0.25 0.5  0.25]
K1+,Tc4+,Lu3+,[6.06042546],[0.25 0.5  0.25]
Sr2+,La3+,Er3+,[6.06032597],[0.25 0.5  0.25]
Nb5+,Tm3+,Yb3+,[6.06017112],[0.25 0.5  0.25]
Ag1+,Pr3+,Bi3+,[6.06016484],[0.25 0.5  0.25]
Na1+,Lu3+,Tl1+,[6.06006488],[0.25 0.5  0.25]
K1+,Ca2+,W6+,[6.06003968],[0.25 0.5  0.25]
Ca2+,Yb3+,Pb2+,[6.05999221],[0.25 0.5  0.25]
Sr2+,Pr3+,Re4+,[6.05996933],[0.25 0.5  0.25]
Fe3+,Ni2+,Rh3+,[6.05976019],[0.25 0.5  0.25]
Pr3+,Gd3+,Ho3+,[6.05974677],[0.25 0.5  0.25]
Mo4+,Ag1+,Tm3+,[6.05974188],[0.25 0.5  0.25]
Ni2+,Ba2+,Th4+,[6.05961388],[0.25 0.5  0.25]
K1+,Tb3+,Hg1+,[6.05953058],[0.25 0.5  0.25]
Cr3+,Gd3+,Tb3+,[6.05929739],[0.25 0.5  0.25]
K1+,Rh3+,Tm3+,[6.0591226],[0.25 0.5  0.25]
Co3+,Rb1+,Pu4+,[6.05910995],[0.25 0.5  0.25]
Rb1+,Ba2+,Au3+,[6.0590667],[0.25 0.5  0.25]
Fe3+,Ho3+,Tm3+,[6.05898536],[0.25 0.5  0.25]
Mg2+,Pm3+,Tm3+,[6.05895694],[0.25 0.5  0.25]
Tb3+,Re4+,Bk3+,[6.05893709],[0.25 0.5  0.25]
Al3+,Dy3+,Lu3+,[6.05889953],[0.25 0.5  0.25]
Tb3+,Dy3+,Pa5+,[6.05883777],[0.25 0.5  0.25]
Li1+,Gd3+,Ac3+,[6.05879026],[0.25 0.5  0.25]
Ba2+,Dy3+,Lu3+,[6.05874115],[0.25 0.5  0.25]
Pm3+,Gd3+,W6+,[6.05865428],[0.25 0.5  0.25]
Cu2+,Gd3+,U6+,[6.05856726],[0.25 0.5  0.25]
Pr3+,W6+,Au3+,[6.05853178],[0.25 0.5  0.25]
Dy3+,Tm3+,Pu4+,[6.05846885],[0.25 0.5  0.25]
Li1+,Er3+,Pb2+,[6.05846414],[0.25 0.5  0.25]
Fe3+,Y3+,Nb5+,[6.0584554],[0.25 0.5  0.25]
Al3+,Ti4+,Nb5+,[6.05838434],[0.25 0.5  0.25]
Tb3+,Re4+,Th4+,[6.05830965],[0.25 0.5  0.25]
Mo4+,Ba2+,Pr3+,[6.05824094],[0.25 0.5  0.25]
Tc4+,Pr3+,Bi3+,[6.05820392],[0.25 0.5  0.25]
Na1+,Rb1+,Nb5+,[6.05810533],[0.25 0.5  0.25]
Ni2+,Er3+,Tm3+,[6.05802952],[0.25 0.5  0.25]
Rb1+,Rh3+,Th4+,[6.05800545],[0.25 0.5  0.25]
Sn2+,Lu3+,Ta5+,[6.05798201],[0.25 0.5  0.25]
In3+,Yb3+,Pu4+,[6.05791638],[0.25 0.5  0.25]
In3+,Tm3+,Am3+,[6.05769511],[0.25 0.5  0.25]
Eu3+,W6+,Am3+,[6.05766395],[0.25 0.5  0.25]
V5+,Mn2+,Ta5+,[6.05762858],[0.25 0.5  0.25]
Te2+,Ba2+,Lu3+,[6.05762407],[0.25 0.5  0.25]
Zn2+,Sm3+,Eu3+,[6.0575813],[0.25 0.5  0.25]
Sb3+,Tb3+,Bk3+,[6.05750134],[0.25 0.5  0.25]
Y3+,Zr4+,Os4+,[6.05749986],[0.25 0.5  0.25]
W6+,Fr1+,Bk3+,[6.0574523],[0.25 0.5  0.25]
Pd4+,Pr3+,Po2+,[6.05739615],[0.25 0.5  0.25]
Pr3+,W6+,Pb2+,[6.05737387],[0.25 0.5  0.25]
Eu3+,Ta5+,Fr1+,[6.05727399],[0.25 0.5  0.25]
Sc3+,Ta5+,Bk3+,[6.05725348],[0.25 0.5  0.25]
Co3+,Ag1+,La3+,[6.05713622],[0.25 0.5  0.25]
Na1+,Cs1+,Np5+,[6.05712773],[0.25 0.5  0.25]
Rh3+,Cs1+,Tb3+,[6.057089],[0.25 0.5  0.25]
In3+,Tb3+,Th4+,[6.05703738],[0.25 0.5  0.25]
Li1+,Eu3+,Hg1+,[6.05650093],[0.25 0.5  0.25]
Mg2+,Zr4+,W6+,[6.05649335],[0.25 0.5  0.25]
Ba2+,Lu3+,Pa5+,[6.05646232],[0.25 0.5  0.25]
Gd3+,Os4+,Pu4+,[6.05644859],[0.25 0.5  0.25]
Mo4+,La3+,Tm3+,[6.05642695],[0.25 0.5  0.25]
Li1+,Tb3+,Hg1+,[6.05621373],[0.25 0.5  0.25]
Sm3+,Gd3+,Lu3+,[6.05615226],[0.25 0.5  0.25]
Tc4+,Ag1+,Sb3+,[6.05581052],[0.25 0.5  0.25]
Sc3+,Co3+,Nb5+,[6.05577867],[0.25 0.5  0.25]
Gd3+,Tb3+,Pa5+,[6.0557459],[0.25 0.5  0.25]
Ag1+,Tb3+,Po2+,[6.05571451],[0.25 0.5  0.25]
K1+,Cu2+,Tb3+,[6.05561267],[0.25 0.5  0.25]
Li1+,Rh3+,In3+,[6.05560455],[0.25 0.5  0.25]
Li1+,Er3+,Cm3+,[6.05552929],[0.25 0.5  0.25]
Zr4+,Rh3+,Fr1+,[6.05545408],[0.25 0.5  0.25]
Be2+,Ca2+,Pu4+,[6.05541332],[0.25 0.5  0.25]
Li1+,Dy3+,U6+,[6.05527912],[0.25 0.5  0.25]
Cd2+,Tb3+,Os4+,[6.05517235],[0.25 0.5  0.25]
Ti4+,Rh3+,Ho3+,[6.05503091],[0.25 0.5  0.25]
Sc3+,Tl1+,Fr1+,[6.05499269],[0.25 0.5  0.25]
Sc3+,Tm3+,Yb3+,[6.05487053],[0.25 0.5  0.25]
Na1+,Rb1+,Ac3+,[6.05485227],[0.25 0.5  0.25]
Pr3+,Nd3+,Pb2+,[6.05483639],[0.25 0.5  0.25]
Mg2+,Tm3+,W6+,[6.05481785],[0.25 0.5  0.25]
Ce3+,Gd3+,W6+,[6.0547828],[0.25 0.5  0.25]
Ru3+,Er3+,Pu4+,[6.05476099],[0.25 0.5  0.25]
Mo4+,Ce3+,Er3+,[6.05473541],[0.25 0.5  0.25]
Na1+,Tb3+,Ac3+,[6.05458567],[0.25 0.5  0.25]
Rb1+,Tc4+,Au3+,[6.05457386],[0.25 0.5  0.25]
Tc4+,Ho3+,Pa5+,[6.05448365],[0.25 0.5  0.25]
Co3+,Tm3+,Cm3+,[6.0542983],[0.25 0.5  0.25]
K1+,Re4+,Fr1+,[6.05404631],[0.25 0.5  0.25]
Ca2+,Hf4+,Th4+,[6.05404341],[0.25 0.5  0.25]
Rh3+,Ta5+,Re4+,[6.05403515],[0.25 0.5  0.25]
Ni2+,Ba2+,Eu3+,[6.05384621],[0.25 0.5  0.25]
In3+,Eu3+,Ac3+,[6.05374361],[0.25 0.5  0.25]
K1+,Cs1+,U6+,[6.05356998],[0.25 0.5  0.25]
Ba2+,Sm3+,Dy3+,[6.05354794],[0.25 0.5  0.25]
Fe3+,Ni2+,Pd4+,[6.05354501],[0.25 0.5  0.25]
Li1+,Eu3+,Cm3+,[6.05328047],[0.25 0.5  0.25]
Cu2+,Zr4+,Eu3+,[6.05322863],[0.25 0.5  0.25]
Zn2+,Yb3+,Ra2+,[6.05299679],[0.25 0.5  0.25]
Al3+,Pm3+,Lu3+,[6.05296162],[0.25 0.5  0.25]
K1+,Pr3+,Ac3+,[6.05293876],[0.25 0.5  0.25]
K1+,Y3+,Cm3+,[6.05292681],[0.25 0.5  0.25]
Pm3+,Hf4+,Np5+,[6.05273103],[0.25 0.5  0.25]
Li1+,Yb3+,Am3+,[6.05269145],[0.25 0.5  0.25]
Ti4+,Sr2+,Bk3+,[6.05264113],[0.25 0.5  0.25]
Na1+,Tb3+,Th4+,[6.05261717],[0.25 0.5  0.25]
In3+,Ho3+,Os4+,[6.05261695],[0.25 0.5  0.25]
Cr3+,Mn2+,Zn2+,[6.05250783],[0.25 0.5  0.25]
K1+,Tc4+,Bi3+,[6.05247375],[0.25 0.5  0.25]
Mo4+,Eu3+,Hf4+,[6.05244386],[0.25 0.5  0.25]
K1+,Cd2+,Tm3+,[6.05233996],[0.25 0.5  0.25]
Cr3+,Co3+,Pd4+,[6.05216823],[0.25 0.5  0.25]
Li1+,Sc3+,Pt2+,[6.05213141],[0.25 0.5  0.25]
Rb1+,Rh3+,Pt2+,[6.05211764],[0.25 0.5  0.25]
Cr3+,Ba2+,Tm3+,[6.05204833],[0.25 0.5  0.25]
K1+,Gd3+,Tl1+,[6.05196858],[0.25 0.5  0.25]
Co3+,Ag1+,Ce3+,[6.05189783],[0.25 0.5  0.25]
Sc3+,Zn2+,Ac3+,[6.05165727],[0.25 0.5  0.25]
K1+,Ta5+,Ra2+,[6.05148847],[0.25 0.5  0.25]
Co3+,Cu2+,Mo4+,[6.05148431],[0.25 0.5  0.25]
Na1+,Tb3+,Tl1+,[6.051464],[0.25 0.5  0.25]
Li1+,Tc4+,W6+,[6.05145355],[0.25 0.5  0.25]
Pm3+,Er3+,W6+,[6.05129649],[0.25 0.5  0.25]
