material1,material2,pred_temp,weights
Hg1+,U6+,[4.76266542],[0.6 0.4]
Co3+,Cs1+,[4.76119267],[0.6 0.4]
Cu2+,Cs1+,[4.75952231],[0.6 0.4]
K1+,Np5+,[4.75896065],[0.6 0.4]
Si4+,Rh3+,[4.75785207],[0.6 0.4]
Np5+,Am3+,[4.75765311],[0.6 0.4]
Si4+,La3+,[4.75698102],[0.6 0.4]
Cu2+,Sr2+,[4.7569608],[0.6 0.4]
Pr3+,Ta5+,[4.75664432],[0.6 0.4]
Nb5+,Rh3+,[4.75482561],[0.6 0.4]
K1+,Th4+,[4.75439948],[0.6 0.4]
Ga3+,Po2+,[4.7530621],[0.6 0.4]
Fe3+,Y3+,[4.75203874],[0.6 0.4]
Rh3+,Ba2+,[4.75057099],[0.6 0.4]
Ca2+,Bk3+,[4.75043717],[0.6 0.4]
Ni2+,Hg1+,[4.75002778],[0.6 0.4]
Sb3+,Po2+,[4.74989808],[0.6 0.4]
Os4+,Hg1+,[4.7491386],[0.6 0.4]
Mo4+,Tb3+,[4.74760123],[0.6 0.4]
Ho3+,Am3+,[4.7475339],[0.6 0.4]
Cs1+,Bi3+,[4.74649516],[0.6 0.4]
Rb1+,Pb2+,[4.74179581],[0.6 0.4]
Ba2+,Tb3+,[4.74164904],[0.6 0.4]
Na1+,Sb3+,[4.74077368],[0.6 0.4]
Ho3+,Cm3+,[4.73868998],[0.6 0.4]
Ce3+,Pr3+,[4.73721318],[0.6 0.4]
Rb1+,Lu3+,[4.73585366],[0.6 0.4]
V5+,Ta5+,[4.73289329],[0.6 0.4]
Nb5+,Bi3+,[4.73251396],[0.6 0.4]
Lu3+,Np5+,[4.73188592],[0.6 0.4]
U6+,Cm3+,[4.72630494],[0.6 0.4]
Ba2+,Ta5+,[4.72061838],[0.6 0.4]
Nd3+,Pa5+,[4.7201413],[0.6 0.4]
Pb2+,Bk3+,[4.71990421],[0.6 0.4]
Mo4+,Dy3+,[4.71578658],[0.6 0.4]
In3+,Tm3+,[4.71470093],[0.6 0.4]
Tl1+,U6+,[4.71159096],[0.6 0.4]
Cr3+,Sn2+,[4.71108185],[0.6 0.4]
Te2+,Np5+,[4.71031196],[0.6 0.4]
Pb2+,Np5+,[4.70966546],[0.6 0.4]
Dy3+,Bk3+,[4.70280253],[0.6 0.4]
Sr2+,Po2+,[4.70061865],[0.6 0.4]
Rb1+,Tm3+,[4.69964313],[0.6 0.4]
Sc3+,V5+,[4.69907532],[0.6 0.4]
Ta5+,Tl1+,[4.69436012],[0.6 0.4]
V5+,Zn2+,[4.69409336],[0.6 0.4]
Sc3+,Mo4+,[4.69053186],[0.6 0.4]
Cr3+,Os4+,[4.69008557],[0.6 0.4]
Rb1+,Sr2+,[4.68881992],[0.6 0.4]
Ac3+,Pa5+,[4.68746425],[0.6 0.4]
Nd3+,Pb2+,[4.68584521],[0.6 0.4]
Gd3+,Yb3+,[4.68409095],[0.6 0.4]
Re4+,Am3+,[4.68241943],[0.6 0.4]
K1+,Sm3+,[4.68130295],[0.6 0.4]
Re4+,U6+,[4.68022211],[0.6 0.4]
Sr2+,Nb5+,[4.67866074],[0.6 0.4]
Ga3+,Hf4+,[4.67645231],[0.6 0.4]
K1+,Sr2+,[4.67583178],[0.6 0.4]
Mo4+,Po2+,[4.67449017],[0.6 0.4]
In3+,Pa5+,[4.6725525],[0.6 0.4]
Mn2+,Re4+,[4.67095808],[0.6 0.4]
Hg1+,Po2+,[4.67019723],[0.6 0.4]
Ru3+,Ce3+,[4.66849674],[0.6 0.4]
Hf4+,Pb2+,[4.66570366],[0.6 0.4]
Mo4+,Bi3+,[4.66265063],[0.6 0.4]
Cs1+,Th4+,[4.66259597],[0.6 0.4]
Cd2+,Pr3+,[4.66258183],[0.6 0.4]
U6+,Am3+,[4.66251574],[0.6 0.4]
Tm3+,Cm3+,[4.6603075],[0.6 0.4]
K1+,La3+,[4.6590063],[0.6 0.4]
Al3+,Tl1+,[4.65522662],[0.6 0.4]
Ho3+,Lu3+,[4.65241299],[0.6 0.4]
Pm3+,Th4+,[4.65205796],[0.6 0.4]
Cd2+,Sm3+,[4.65140477],[0.6 0.4]
Pr3+,Np5+,[4.6479205],[0.6 0.4]
Zr4+,Pb2+,[4.64751044],[0.6 0.4]
Ba2+,Bi3+,[4.64697517],[0.6 0.4]
Ce3+,Am3+,[4.64229524],[0.6 0.4]
Ga3+,U6+,[4.64025422],[0.6 0.4]
Si4+,Ho3+,[4.63953342],[0.6 0.4]
Ta5+,Ra2+,[4.63620336],[0.6 0.4]
Sr2+,Pd4+,[4.63563403],[0.6 0.4]
V5+,Tl1+,[4.635009],[0.6 0.4]
Sr2+,Pu4+,[4.6327747],[0.6 0.4]
Re4+,Tl1+,[4.62942281],[0.6 0.4]
Ce3+,Hg1+,[4.62512781],[0.6 0.4]
Ru3+,Hf4+,[4.62383226],[0.6 0.4]
Y3+,Ac3+,[4.6218106],[0.6 0.4]
Gd3+,Pu4+,[4.61781442],[0.6 0.4]
Ac3+,Th4+,[4.61223892],[0.6 0.4]
Si4+,Gd3+,[4.61132052],[0.6 0.4]
Cs1+,Cm3+,[4.60970222],[0.6 0.4]
Y3+,Er3+,[4.60881097],[0.6 0.4]
Ni2+,Rb1+,[4.60555931],[0.6 0.4]
Cs1+,Hg1+,[4.6042731],[0.6 0.4]
Ac3+,Bk3+,[4.60202835],[0.6 0.4]
Zr4+,Dy3+,[4.59973418],[0.6 0.4]
Cs1+,Am3+,[4.5986529],[0.6 0.4]
Cs1+,Er3+,[4.59745755],[0.6 0.4]
Sn2+,Pu4+,[4.59706988],[0.6 0.4]
K1+,Eu3+,[4.59697006],[0.6 0.4]
Rb1+,Er3+,[4.59624743],[0.6 0.4]
Si4+,Rb1+,[4.59549631],[0.6 0.4]
Tm3+,Am3+,[4.59549477],[0.6 0.4]
Al3+,Dy3+,[4.59410808],[0.6 0.4]
Be2+,Hg1+,[4.59371092],[0.6 0.4]
Ce3+,Th4+,[4.59162892],[0.6 0.4]
Yb3+,Ta5+,[4.58992491],[0.6 0.4]
K1+,Ce3+,[4.58922566],[0.6 0.4]
K1+,U6+,[4.58869712],[0.6 0.4]
K1+,Cm3+,[4.58786278],[0.6 0.4]
Hf4+,Np5+,[4.58606115],[0.6 0.4]
Rb1+,Np5+,[4.5836832],[0.6 0.4]
Pd4+,Cs1+,[4.58344712],[0.6 0.4]
Hg1+,Np5+,[4.58331638],[0.6 0.4]
Cs1+,Pu4+,[4.58318669],[0.6 0.4]
K1+,Pu4+,[4.57987292],[0.6 0.4]
Zr4+,Gd3+,[4.57623024],[0.6 0.4]
Sc3+,Cu2+,[4.57489854],[0.6 0.4]
Sc3+,Os4+,[4.57464375],[0.6 0.4]
Po2+,Ac3+,[4.57422004],[0.6 0.4]
V5+,Te2+,[4.57387014],[0.6 0.4]
Ba2+,Ac3+,[4.57282654],[0.6 0.4]
Ba2+,W6+,[4.57263057],[0.6 0.4]
Zn2+,Fr1+,[4.57223841],[0.6 0.4]
Mn2+,Cu2+,[4.56737138],[0.6 0.4]
Cs1+,Np5+,[4.56699786],[0.6 0.4]
Sr2+,Th4+,[4.56609604],[0.6 0.4]
Sn2+,U6+,[4.56384852],[0.6 0.4]
Zr4+,Th4+,[4.56360993],[0.6 0.4]
In3+,Ho3+,[4.56014746],[0.6 0.4]
Cs1+,Bk3+,[4.55669868],[0.6 0.4]
Mo4+,Hg1+,[4.55631353],[0.6 0.4]
Nb5+,Ba2+,[4.55485851],[0.6 0.4]
Hf4+,Tl1+,[4.55456243],[0.6 0.4]
Ga3+,Bi3+,[4.5544829],[0.6 0.4]
Cr3+,Mn2+,[4.55298188],[0.6 0.4]
Si4+,Ir3+,[4.55144094],[0.6 0.4]
Tm3+,Pu4+,[4.5489971],[0.6 0.4]
Ti4+,Zn2+,[4.54836523],[0.6 0.4]
Si4+,Mo4+,[4.54807896],[0.6 0.4]
Ni2+,Nb5+,[4.54727999],[0.6 0.4]
Cd2+,Ba2+,[4.54718836],[0.6 0.4]
Nd3+,Ac3+,[4.54711539],[0.6 0.4]
Fe3+,Hg1+,[4.54430333],[0.6 0.4]
Hg1+,Bi3+,[4.54384708],[0.6 0.4]
Sr2+,Ac3+,[4.5432223],[0.6 0.4]
Ta5+,Hg1+,[4.54274023],[0.6 0.4]
Rb1+,Pu4+,[4.54216753],[0.6 0.4]
Sc3+,Hg1+,[4.53747116],[0.6 0.4]
Pr3+,W6+,[4.53734418],[0.6 0.4]
Ga3+,Np5+,[4.532059],[0.6 0.4]
Be2+,Au3+,[4.52494744],[0.6 0.4]
Ti4+,Mn2+,[4.51862391],[0.6 0.4]
Re4+,Th4+,[4.51845537],[0.6 0.4]
Co3+,Hg1+,[4.51745833],[0.6 0.4]
Zr4+,Ir3+,[4.51705831],[0.6 0.4]
Sc3+,Bk3+,[4.51245585],[0.6 0.4]
Ga3+,Os4+,[4.51212652],[0.6 0.4]
Ce3+,Os4+,[4.50804315],[0.6 0.4]
Zr4+,La3+,[4.50731873],[0.6 0.4]
Rb1+,U6+,[4.50560264],[0.6 0.4]
Cr3+,Ni2+,[4.50415396],[0.6 0.4]
Cs1+,U6+,[4.50406262],[0.6 0.4]
W6+,Am3+,[4.50128047],[0.6 0.4]
Nd3+,Re4+,[4.50062637],[0.6 0.4]
Be2+,Ra2+,[4.4993277],[0.6 0.4]
Yb3+,W6+,[4.49922523],[0.6 0.4]
Pb2+,Am3+,[4.49678617],[0.6 0.4]
Ac3+,Np5+,[4.49408427],[0.6 0.4]
Hf4+,Hg1+,[4.49401219],[0.6 0.4]
Re4+,Pu4+,[4.49204691],[0.6 0.4]
Tl1+,Bk3+,[4.49203694],[0.6 0.4]
Tl1+,Ac3+,[4.48828359],[0.6 0.4]
Tc4+,Ba2+,[4.48702587],[0.6 0.4]
In3+,Hf4+,[4.48596904],[0.6 0.4]
Sr2+,Pa5+,[4.48494591],[0.6 0.4]
V5+,Bi3+,[4.4837761],[0.6 0.4]
Pt2+,Th4+,[4.48312324],[0.6 0.4]
Cd2+,Yb3+,[4.48165442],[0.6 0.4]
Ru3+,La3+,[4.48100631],[0.6 0.4]
Sr2+,Re4+,[4.48059531],[0.6 0.4]
Ca2+,Pb2+,[4.47977944],[0.6 0.4]
Te2+,Fr1+,[4.47855195],[0.6 0.4]
Pt2+,Hg1+,[4.47817349],[0.6 0.4]
Tb3+,Ta5+,[4.47130321],[0.6 0.4]
Ba2+,Er3+,[4.47082139],[0.6 0.4]
Dy3+,Am3+,[4.46889849],[0.6 0.4]
Na1+,Pt2+,[4.46801904],[0.6 0.4]
K1+,Gd3+,[4.46702791],[0.6 0.4]
Tc4+,Sb3+,[4.46695198],[0.6 0.4]
Hg1+,Pu4+,[4.46519773],[0.6 0.4]
Zr4+,Ce3+,[4.46483541],[0.6 0.4]
Ni2+,Cu2+,[4.46358047],[0.6 0.4]
Gd3+,Tm3+,[4.46280218],[0.6 0.4]
K1+,Bk3+,[4.46102288],[0.6 0.4]
Sr2+,Bk3+,[4.46068507],[0.6 0.4]
Np5+,Bk3+,[4.46048674],[0.6 0.4]
V5+,Cu2+,[4.45844343],[0.6 0.4]
Gd3+,Bk3+,[4.45704615],[0.6 0.4]
Cu2+,Fr1+,[4.45633193],[0.6 0.4]
Be2+,Lu3+,[4.45349835],[0.6 0.4]
Sc3+,Pt2+,[4.45142632],[0.6 0.4]
Zr4+,Eu3+,[4.44861719],[0.6 0.4]
K1+,Am3+,[4.447368],[0.6 0.4]
Ru3+,Ba2+,[4.4473628],[0.6 0.4]
Sn2+,Po2+,[4.44725163],[0.6 0.4]
Eu3+,Ta5+,[4.44629287],[0.6 0.4]
Y3+,Rh3+,[4.44577355],[0.6 0.4]
Pa5+,Am3+,[4.44355978],[0.6 0.4]
Mn2+,Tl1+,[4.44068145],[0.6 0.4]
Pu4+,Am3+,[4.44052916],[0.6 0.4]
Tc4+,Ce3+,[4.4390842],[0.6 0.4]
Ce3+,Nd3+,[4.43870953],[0.6 0.4]
Sr2+,Pb2+,[4.43487055],[0.6 0.4]
In3+,Pu4+,[4.43356833],[0.6 0.4]
Sb3+,Te2+,[4.43162427],[0.6 0.4]
Zn2+,Ba2+,[4.43025977],[0.6 0.4]
Bi3+,Am3+,[4.42942767],[0.6 0.4]
Cr3+,Re4+,[4.42802429],[0.6 0.4]
Te2+,Pu4+,[4.42483952],[0.6 0.4]
In3+,Sb3+,[4.42408913],[0.6 0.4]
Na1+,Bi3+,[4.42405084],[0.6 0.4]
Ga3+,W6+,[4.42334824],[0.6 0.4]
Si4+,Bi3+,[4.42230106],[0.6 0.4]
K1+,Nd3+,[4.4220881],[0.6 0.4]
Sc3+,W6+,[4.42084083],[0.6 0.4]
Zr4+,Yb3+,[4.41957391],[0.6 0.4]
Si4+,U6+,[4.41626489],[0.6 0.4]
Sb3+,Bi3+,[4.41602152],[0.6 0.4]
Zr4+,Tb3+,[4.41554042],[0.6 0.4]
Cd2+,In3+,[4.41414791],[0.6 0.4]
Al3+,Pu4+,[4.4137556],[0.6 0.4]
Pb2+,U6+,[4.41330622],[0.6 0.4]
Tm3+,Pa5+,[4.41322206],[0.6 0.4]
Co3+,Tm3+,[4.41075862],[0.6 0.4]
Tm3+,Lu3+,[4.40947804],[0.6 0.4]
Ga3+,Tb3+,[4.40925556],[0.6 0.4]
Nb5+,Yb3+,[4.4090499],[0.6 0.4]
Sr2+,Bi3+,[4.40407731],[0.6 0.4]
Dy3+,Lu3+,[4.40163674],[0.6 0.4]
Mn2+,Zn2+,[4.4005651],[0.6 0.4]
Cs1+,Fr1+,[4.40006898],[0.6 0.4]
Hf4+,Bk3+,[4.3996779],[0.6 0.4]
K1+,Ac3+,[4.39957922],[0.6 0.4]
Cr3+,Fe3+,[4.39735567],[0.6 0.4]
Pb2+,Cm3+,[4.3970376],[0.6 0.4]
Rb1+,Bi3+,[4.39517674],[0.6 0.4]
In3+,Pt2+,[4.39224449],[0.6 0.4]
Pr3+,Tl1+,[4.39181596],[0.6 0.4]
Zr4+,Tl1+,[4.38998532],[0.6 0.4]
Pr3+,Os4+,[4.38765635],[0.6 0.4]
K1+,Pm3+,[4.38537008],[0.6 0.4]
Li1+,Bi3+,[4.38450804],[0.6 0.4]
La3+,Ir3+,[4.38269395],[0.6 0.4]
Gd3+,Ta5+,[4.38247321],[0.6 0.4]
Ba2+,Ho3+,[4.38123955],[0.6 0.4]
Gd3+,Cm3+,[4.37576664],[0.6 0.4]
Dy3+,Pu4+,[4.3741997],[0.6 0.4]
Nd3+,Os4+,[4.37226977],[0.6 0.4]
Si4+,Np5+,[4.37170687],[0.6 0.4]
Os4+,Am3+,[4.36784538],[0.6 0.4]
Bi3+,Ac3+,[4.36739188],[0.6 0.4]
Ni2+,Zn2+,[4.36489558],[0.6 0.4]
Co3+,Zn2+,[4.36485776],[0.6 0.4]
K1+,Tb3+,[4.36392644],[0.6 0.4]
Si4+,Tb3+,[4.35910431],[0.6 0.4]
Ce3+,Cm3+,[4.35479238],[0.6 0.4]
Mo4+,Ag1+,[4.35429751],[0.6 0.4]
Pr3+,Re4+,[4.3515666],[0.6 0.4]
Sc3+,Tl1+,[4.34498254],[0.6 0.4]
Ni2+,Nd3+,[4.34463425],[0.6 0.4]
Rb1+,Cm3+,[4.33887729],[0.6 0.4]
Ca2+,Pt2+,[4.33701462],[0.6 0.4]
Sm3+,Re4+,[4.3357942],[0.6 0.4]
Tl1+,Th4+,[4.33517765],[0.6 0.4]
Y3+,Pu4+,[4.33462239],[0.6 0.4]
Li1+,Te2+,[4.33437772],[0.6 0.4]
Cr3+,Bi3+,[4.33284777],[0.6 0.4]
Na1+,Mg2+,[4.33089658],[0.6 0.4]
Bi3+,Cm3+,[4.33005209],[0.6 0.4]
Rb1+,Pa5+,[4.32382129],[0.6 0.4]
Te2+,Ra2+,[4.32286323],[0.6 0.4]
Mn2+,Lu3+,[4.32229674],[0.6 0.4]
Re4+,Bk3+,[4.32203206],[0.6 0.4]
Yb3+,Bk3+,[4.32102032],[0.6 0.4]
Nb5+,Pr3+,[4.31811066],[0.6 0.4]
Hf4+,Ra2+,[4.31564908],[0.6 0.4]
Pd4+,Hg1+,[4.31564549],[0.6 0.4]
Fe3+,Ba2+,[4.31538588],[0.6 0.4]
Pd4+,Ho3+,[4.31259472],[0.6 0.4]
Pt2+,Ac3+,[4.31228438],[0.6 0.4]
Pm3+,Re4+,[4.31208147],[0.6 0.4]
W6+,Hg1+,[4.31171691],[0.6 0.4]
K1+,Sb3+,[4.30952377],[0.6 0.4]
Os4+,Ac3+,[4.30910331],[0.6 0.4]
Fe3+,Pb2+,[4.30810114],[0.6 0.4]
Y3+,Pa5+,[4.30709666],[0.6 0.4]
Er3+,Th4+,[4.30601171],[0.6 0.4]
Sb3+,U6+,[4.30366095],[0.6 0.4]
Ba2+,Re4+,[4.30192763],[0.6 0.4]
Mg2+,Pb2+,[4.30140464],[0.6 0.4]
Ni2+,Y3+,[4.29988542],[0.6 0.4]
Sm3+,Ac3+,[4.29820978],[0.6 0.4]
Nd3+,Pu4+,[4.29749685],[0.6 0.4]
Rb1+,Am3+,[4.29732267],[0.6 0.4]
Si4+,Dy3+,[4.29666424],[0.6 0.4]
K1+,Dy3+,[4.29617126],[0.6 0.4]
Bi3+,Bk3+,[4.2957273],[0.6 0.4]
Ho3+,Pu4+,[4.29541959],[0.6 0.4]
Ga3+,Ho3+,[4.29536828],[0.6 0.4]
K1+,V5+,[4.29365967],[0.6 0.4]
Dy3+,Ta5+,[4.29356859],[0.6 0.4]
Ni2+,Ce3+,[4.29279158],[0.6 0.4]
Cr3+,Te2+,[4.29197576],[0.6 0.4]
Be2+,Pb2+,[4.29114691],[0.6 0.4]
Rb1+,Ac3+,[4.29098835],[0.6 0.4]
Ce3+,Pm3+,[4.29056777],[0.6 0.4]
Sr2+,Am3+,[4.28951202],[0.6 0.4]
Ba2+,Tm3+,[4.28917706],[0.6 0.4]
Rb1+,Zr4+,[4.28876103],[0.6 0.4]
Ce3+,Bk3+,[4.28856714],[0.6 0.4]
Fe3+,Mo4+,[4.28535857],[0.6 0.4]
W6+,Ra2+,[4.28391924],[0.6 0.4]
Ba2+,Pb2+,[4.28295893],[0.6 0.4]
Be2+,K1+,[4.28231036],[0.6 0.4]
Ru3+,Pb2+,[4.28192448],[0.6 0.4]
Rb1+,Bk3+,[4.28157165],[0.6 0.4]
Tb3+,Ac3+,[4.28001565],[0.6 0.4]
Ir3+,Hg1+,[4.27556387],[0.6 0.4]
Ta5+,W6+,[4.27502891],[0.6 0.4]
Ho3+,Pa5+,[4.27114341],[0.6 0.4]
Th4+,Pa5+,[4.26957434],[0.6 0.4]
Mn2+,Nb5+,[4.26888586],[0.6 0.4]
Ti4+,Fe3+,[4.26626166],[0.6 0.4]
K1+,Lu3+,[4.25972939],[0.6 0.4]
Co3+,Nb5+,[4.25962946],[0.6 0.4]
Si4+,K1+,[4.25962601],[0.6 0.4]
Al3+,Lu3+,[4.25778011],[0.6 0.4]
Au3+,Hg1+,[4.25747147],[0.6 0.4]
Eu3+,Pa5+,[4.25603479],[0.6 0.4]
Th4+,U6+,[4.25573233],[0.6 0.4]
Ce3+,Hf4+,[4.25549377],[0.6 0.4]
Be2+,Pa5+,[4.25427509],[0.6 0.4]
Nb5+,Dy3+,[4.25159066],[0.6 0.4]
Li1+,Au3+,[4.25135487],[0.6 0.4]
Ag1+,Yb3+,[4.24975779],[0.6 0.4]
Hf4+,Cm3+,[4.2487336],[0.6 0.4]
V5+,W6+,[4.24575281],[0.6 0.4]
Mo4+,Rh3+,[4.24361066],[0.6 0.4]
Ba2+,Po2+,[4.24264222],[0.6 0.4]
Fe3+,Cd2+,[4.24208833],[0.6 0.4]
Eu3+,Bk3+,[4.2415481],[0.6 0.4]
K1+,Po2+,[4.24114907],[0.6 0.4]
Pt2+,Am3+,[4.23644799],[0.6 0.4]
K1+,Nb5+,[4.23553097],[0.6 0.4]
Ni2+,Tm3+,[4.23414104],[0.6 0.4]
Mn2+,Cd2+,[4.23368794],[0.6 0.4]
Er3+,Am3+,[4.23177606],[0.6 0.4]
Dy3+,Ac3+,[4.23002863],[0.6 0.4]
Te2+,Bi3+,[4.22768954],[0.6 0.4]
Pm3+,Ac3+,[4.2275356],[0.6 0.4]
Eu3+,Ac3+,[4.227505],[0.6 0.4]
Ni2+,Pb2+,[4.22679766],[0.6 0.4]
Ti4+,Pu4+,[4.22658973],[0.6 0.4]
Fe3+,Ta5+,[4.2265013],[0.6 0.4]
Hf4+,Pa5+,[4.22534607],[0.6 0.4]
Pm3+,Hg1+,[4.22525992],[0.6 0.4]
Er3+,Cm3+,[4.22429581],[0.6 0.4]
Cr3+,Hg1+,[4.22354188],[0.6 0.4]
Zr4+,Sm3+,[4.22243821],[0.6 0.4]
V5+,Pu4+,[4.22148306],[0.6 0.4]
Ti4+,Cu2+,[4.22135359],[0.6 0.4]
Na1+,La3+,[4.2205234],[0.6 0.4]
Ba2+,Lu3+,[4.21996275],[0.6 0.4]
Mn2+,Mo4+,[4.21750912],[0.6 0.4]
Fe3+,Pm3+,[4.21731172],[0.6 0.4]
Ga3+,Hg1+,[4.21675715],[0.6 0.4]
Sm3+,W6+,[4.21665378],[0.6 0.4]
Rb1+,Sn2+,[4.21559369],[0.6 0.4]
Sm3+,Yb3+,[4.21238615],[0.6 0.4]
Ga3+,Cs1+,[4.20848147],[0.6 0.4]
Re4+,Ra2+,[4.20612343],[0.6 0.4]
Tb3+,Bi3+,[4.20598252],[0.6 0.4]
Er3+,Pu4+,[4.20447105],[0.6 0.4]
Ti4+,Bk3+,[4.20407206],[0.6 0.4]
Tc4+,Pr3+,[4.2036436],[0.6 0.4]
In3+,Tl1+,[4.20229911],[0.6 0.4]
Sb3+,Pb2+,[4.20111087],[0.6 0.4]
Rb1+,Th4+,[4.20046262],[0.6 0.4]
Mo4+,Te2+,[4.2001322],[0.6 0.4]
Be2+,Re4+,[4.19863586],[0.6 0.4]
Cr3+,Ta5+,[4.19706426],[0.6 0.4]
Pm3+,Cm3+,[4.19533924],[0.6 0.4]
Nb5+,Th4+,[4.19515077],[0.6 0.4]
In3+,Po2+,[4.19202645],[0.6 0.4]
La3+,Pr3+,[4.19128488],[0.6 0.4]
W6+,Bk3+,[4.19015527],[0.6 0.4]
Eu3+,W6+,[4.18805388],[0.6 0.4]
Pt2+,Cm3+,[4.18777758],[0.6 0.4]
Pd4+,Tm3+,[4.18516282],[0.6 0.4]
Cr3+,Tl1+,[4.18484392],[0.6 0.4]
Bi3+,Fr1+,[4.17977406],[0.6 0.4]
Cu2+,Dy3+,[4.17651226],[0.6 0.4]
Ba2+,Os4+,[4.1760328],[0.6 0.4]
Fe3+,Sn2+,[4.17536563],[0.6 0.4]
Ra2+,Pu4+,[4.17307126],[0.6 0.4]
Zr4+,Pa5+,[4.16988764],[0.6 0.4]
Yb3+,Th4+,[4.16942713],[0.6 0.4]
Te2+,Po2+,[4.16927812],[0.6 0.4]
In3+,Cm3+,[4.16918999],[0.6 0.4]
Ta5+,Po2+,[4.16855989],[0.6 0.4]
W6+,Po2+,[4.16265878],[0.6 0.4]
Sr2+,Np5+,[4.16225945],[0.6 0.4]
Cu2+,Pr3+,[4.16137274],[0.6 0.4]
K1+,Cr3+,[4.16094053],[0.6 0.4]
Mg2+,Ac3+,[4.15804092],[0.6 0.4]
In3+,Te2+,[4.15703242],[0.6 0.4]
Na1+,Ni2+,[4.15593083],[0.6 0.4]
Tl1+,Np5+,[4.15401789],[0.6 0.4]
Bi3+,Th4+,[4.15331683],[0.6 0.4]
Ba2+,Tl1+,[4.15142466],[0.6 0.4]
La3+,Pm3+,[4.15070631],[0.6 0.4]
Ni2+,Tl1+,[4.14988203],[0.6 0.4]
Co3+,Y3+,[4.1489595],[0.6 0.4]
Zn2+,Sb3+,[4.14772063],[0.6 0.4]
Nd3+,Cm3+,[4.14662],[0.6 0.4]
Ni2+,Eu3+,[4.14320987],[0.6 0.4]
Tb3+,Po2+,[4.1400701],[0.6 0.4]
Tm3+,Ac3+,[4.13889897],[0.6 0.4]
Ta5+,Pu4+,[4.13877531],[0.6 0.4]
Ni2+,Ga3+,[4.13856759],[0.6 0.4]
Be2+,Ba2+,[4.1350164],[0.6 0.4]
Rb1+,Pt2+,[4.13497458],[0.6 0.4]
Pm3+,Os4+,[4.13391993],[0.6 0.4]
Gd3+,W6+,[4.13275254],[0.6 0.4]
Os4+,Th4+,[4.12904853],[0.6 0.4]
Y3+,Tl1+,[4.12473619],[0.6 0.4]
Zr4+,Pr3+,[4.12407506],[0.6 0.4]
Tb3+,Th4+,[4.12235712],[0.6 0.4]
Cu2+,Sm3+,[4.12212875],[0.6 0.4]
Nd3+,Th4+,[4.12112053],[0.6 0.4]
Pd4+,Gd3+,[4.11990518],[0.6 0.4]
Pd4+,Er3+,[4.11954678],[0.6 0.4]
La3+,Yb3+,[4.11624398],[0.6 0.4]
V5+,Os4+,[4.1151593],[0.6 0.4]
Hf4+,Po2+,[4.11403708],[0.6 0.4]
Hf4+,Am3+,[4.11225849],[0.6 0.4]
Tc4+,Tl1+,[4.11140426],[0.6 0.4]
Cr3+,Cd2+,[4.11095204],[0.6 0.4]
Na1+,Po2+,[4.11036407],[0.6 0.4]
Tc4+,Cm3+,[4.10805713],[0.6 0.4]
Tc4+,Eu3+,[4.10403223],[0.6 0.4]
Pd4+,Pa5+,[4.10180572],[0.6 0.4]
Ni2+,Bi3+,[4.09949855],[0.6 0.4]
Sr2+,Cm3+,[4.09928955],[0.6 0.4]
Mn2+,W6+,[4.09615387],[0.6 0.4]
Mn2+,Cs1+,[4.09306311],[0.6 0.4]
Be2+,Tl1+,[4.09114153],[0.6 0.4]
Ra2+,Ac3+,[4.09043826],[0.6 0.4]
Co3+,Cu2+,[4.0893575],[0.6 0.4]
Nb5+,Gd3+,[4.08908832],[0.6 0.4]
Ga3+,Pb2+,[4.08856357],[0.6 0.4]
Te2+,Pb2+,[4.08796337],[0.6 0.4]
Cd2+,Eu3+,[4.08744496],[0.6 0.4]
Cu2+,Hg1+,[4.08327728],[0.6 0.4]
Sm3+,Pa5+,[4.08278702],[0.6 0.4]
Nd3+,Am3+,[4.08232354],[0.6 0.4]
Er3+,Bk3+,[4.07956764],[0.6 0.4]
Pr3+,Bk3+,[4.07877695],[0.6 0.4]
Rb1+,Po2+,[4.07806807],[0.6 0.4]
Re4+,Cm3+,[4.07760158],[0.6 0.4]
Ru3+,Hg1+,[4.0772679],[0.6 0.4]
Pt2+,Bk3+,[4.077029],[0.6 0.4]
Tc4+,Os4+,[4.07697216],[0.6 0.4]
Tl1+,Am3+,[4.07616778],[0.6 0.4]
In3+,Th4+,[4.07419808],[0.6 0.4]
Sn2+,Np5+,[4.07418638],[0.6 0.4]
Dy3+,Po2+,[4.0737815],[0.6 0.4]
Pm3+,Am3+,[4.07310336],[0.6 0.4]
Cu2+,Zr4+,[4.06971341],[0.6 0.4]
Lu3+,Bk3+,[4.06649905],[0.6 0.4]
Mo4+,Fr1+,[4.06630107],[0.6 0.4]
Co3+,Tl1+,[4.06161753],[0.6 0.4]
Rb1+,Sm3+,[4.06140546],[0.6 0.4]
Mn2+,Hf4+,[4.06124248],[0.6 0.4]
Ti4+,Te2+,[4.0610105],[0.6 0.4]
Eu3+,Re4+,[4.05933764],[0.6 0.4]
Pt2+,Pb2+,[4.05416714],[0.6 0.4]
V5+,Po2+,[4.0536484],[0.6 0.4]
Ga3+,Dy3+,[4.05346948],[0.6 0.4]
La3+,Nd3+,[4.05172037],[0.6 0.4]
Nb5+,Ra2+,[4.05150392],[0.6 0.4]
Rb1+,Pr3+,[4.05089525],[0.6 0.4]
Zr4+,Ac3+,[4.05041062],[0.6 0.4]
