material1,material2,material3,pred_temp,weights
Co3+,Pm3+,Pb2+,[3.14682637],[0.25 0.25 0.5 ]
Cu2+,Re4+,Am3+,[3.14677972],[0.25 0.25 0.5 ]
Rh3+,Pr3+,Pb2+,[3.14670559],[0.25 0.25 0.5 ]
Fe3+,Cd2+,Pt2+,[3.14669855],[0.25 0.25 0.5 ]
Ni2+,Zn2+,Cm3+,[3.14663775],[0.25 0.25 0.5 ]
Tc4+,Ru3+,Sn2+,[3.14654201],[0.25 0.25 0.5 ]
Na1+,Te2+,Pt2+,[3.14651064],[0.25 0.25 0.5 ]
Re4+,Tl1+,Pb2+,[3.1464841],[0.25 0.25 0.5 ]
Mg2+,Lu3+,Pb2+,[3.14648082],[0.25 0.25 0.5 ]
Cr3+,Lu3+,Pb2+,[3.14644446],[0.25 0.25 0.5 ]
Al3+,V5+,Am3+,[3.14643814],[0.25 0.25 0.5 ]
Ba2+,W6+,U6+,[3.14640843],[0.25 0.25 0.5 ]
Y3+,Sn2+,Pu4+,[3.1463658],[0.25 0.25 0.5 ]
Ag1+,In3+,La3+,[3.14630171],[0.25 0.25 0.5 ]
Ni2+,Ru3+,Am3+,[3.14623348],[0.25 0.25 0.5 ]
Co3+,Au3+,Bk3+,[3.14610284],[0.25 0.25 0.5 ]
Mo4+,Yb3+,Po2+,[3.14602281],[0.25 0.25 0.5 ]
Cd2+,Te2+,Hg1+,[3.14597821],[0.25 0.25 0.5 ]
Al3+,Ga3+,Tl1+,[3.14597404],[0.25 0.25 0.5 ]
Cu2+,Ta5+,Pb2+,[3.14595942],[0.25 0.25 0.5 ]
Zn2+,Tc4+,Am3+,[3.14580678],[0.25 0.25 0.5 ]
Co3+,Lu3+,Cm3+,[3.14574731],[0.25 0.25 0.5 ]
Cr3+,Co3+,Am3+,[3.14561361],[0.25 0.25 0.5 ]
Sr2+,Tm3+,Po2+,[3.14560461],[0.25 0.25 0.5 ]
Tc4+,Tb3+,Pa5+,[3.14556453],[0.25 0.25 0.5 ]
Dy3+,Yb3+,Bi3+,[3.14543892],[0.25 0.25 0.5 ]
Cr3+,Ta5+,U6+,[3.14538557],[0.25 0.25 0.5 ]
Al3+,Nd3+,Np5+,[3.14538142],[0.25 0.25 0.5 ]
Ca2+,Po2+,U6+,[3.14535299],[0.25 0.25 0.5 ]
In3+,W6+,U6+,[3.14533644],[0.25 0.25 0.5 ]
Be2+,Pa5+,U6+,[3.14533561],[0.25 0.25 0.5 ]
Rh3+,Sn2+,Tl1+,[3.14529624],[0.25 0.25 0.5 ]
Cd2+,Ta5+,Pt2+,[3.14524081],[0.25 0.25 0.5 ]
Be2+,Mo4+,Np5+,[3.14514662],[0.25 0.25 0.5 ]
Ca2+,Te2+,W6+,[3.14510309],[0.25 0.25 0.5 ]
In3+,Ba2+,Pb2+,[3.14509448],[0.25 0.25 0.5 ]
Ga3+,Ba2+,Pa5+,[3.14500373],[0.25 0.25 0.5 ]
Nb5+,Rh3+,Bi3+,[3.14494696],[0.25 0.25 0.5 ]
Cd2+,Re4+,Ac3+,[3.14494673],[0.25 0.25 0.5 ]
V5+,Cd2+,Sb3+,[3.1449111],[0.25 0.25 0.5 ]
Tc4+,Ta5+,Po2+,[3.144775],[0.25 0.25 0.5 ]
Nd3+,Ta5+,Np5+,[3.14477376],[0.25 0.25 0.5 ]
Mn2+,Lu3+,Cm3+,[3.14473833],[0.25 0.25 0.5 ]
Al3+,Dy3+,Tl1+,[3.14465046],[0.25 0.25 0.5 ]
Cr3+,Hf4+,Tl1+,[3.1446365],[0.25 0.25 0.5 ]
Mg2+,Dy3+,Ir3+,[3.14462499],[0.25 0.25 0.5 ]
Zn2+,Pd4+,U6+,[3.14454001],[0.25 0.25 0.5 ]
Te2+,Tm3+,Au3+,[3.14441705],[0.25 0.25 0.5 ]
Ni2+,Sn2+,Cm3+,[3.14438158],[0.25 0.25 0.5 ]
Co3+,Pm3+,Pu4+,[3.1442903],[0.25 0.25 0.5 ]
Mn2+,Rh3+,U6+,[3.14417291],[0.25 0.25 0.5 ]
Rh3+,Tl1+,Am3+,[3.14412495],[0.25 0.25 0.5 ]
Al3+,Po2+,Pu4+,[3.14411133],[0.25 0.25 0.5 ]
Sn2+,Re4+,Am3+,[3.14405069],[0.25 0.25 0.5 ]
Co3+,La3+,Bk3+,[3.14394078],[0.25 0.25 0.5 ]
Sb3+,La3+,Hg1+,[3.14391656],[0.25 0.25 0.5 ]
Mo4+,Pr3+,Po2+,[3.14387731],[0.25 0.25 0.5 ]
Cu2+,Ra2+,Bk3+,[3.14375902],[0.25 0.25 0.5 ]
Mo4+,Ta5+,Bi3+,[3.14374293],[0.25 0.25 0.5 ]
Rh3+,Te2+,Hf4+,[3.14371465],[0.25 0.25 0.5 ]
Y3+,La3+,Pa5+,[3.14350688],[0.25 0.25 0.5 ]
Mg2+,In3+,Hf4+,[3.14345642],[0.25 0.25 0.5 ]
Ni2+,Lu3+,Pu4+,[3.14328986],[0.25 0.25 0.5 ]
Co3+,Ga3+,Cm3+,[3.14327878],[0.25 0.25 0.5 ]
Ag1+,Dy3+,Po2+,[3.1432746],[0.25 0.25 0.5 ]
Mn2+,Nd3+,Po2+,[3.1431952],[0.25 0.25 0.5 ]
Mo4+,Sn2+,Ac3+,[3.14318115],[0.25 0.25 0.5 ]
Al3+,Ru3+,Pd4+,[3.1431659],[0.25 0.25 0.5 ]
Nd3+,Tl1+,Bi3+,[3.14312473],[0.25 0.25 0.5 ]
Mo4+,Hf4+,Bi3+,[3.14301071],[0.25 0.25 0.5 ]
V5+,Cu2+,Tl1+,[3.14300348],[0.25 0.25 0.5 ]
Cr3+,Ru3+,Pu4+,[3.14299894],[0.25 0.25 0.5 ]
Tc4+,Tl1+,Po2+,[3.14299307],[0.25 0.25 0.5 ]
In3+,La3+,Am3+,[3.14295105],[0.25 0.25 0.5 ]
Be2+,Ag1+,Yb3+,[3.1429227],[0.25 0.25 0.5 ]
Na1+,Ni2+,Cm3+,[3.14290998],[0.25 0.25 0.5 ]
Na1+,Th4+,U6+,[3.14290572],[0.25 0.25 0.5 ]
Al3+,Nb5+,Np5+,[3.14286508],[0.25 0.25 0.5 ]
Co3+,Ir3+,Cm3+,[3.14285806],[0.25 0.25 0.5 ]
Zn2+,Pd4+,Pa5+,[3.14283179],[0.25 0.25 0.5 ]
Na1+,Pm3+,U6+,[3.14279209],[0.25 0.25 0.5 ]
Zn2+,Zr4+,Cm3+,[3.14277116],[0.25 0.25 0.5 ]
Sb3+,Ir3+,Ac3+,[3.1426195],[0.25 0.25 0.5 ]
Co3+,Ir3+,Tl1+,[3.14261654],[0.25 0.25 0.5 ]
Ga3+,Pt2+,Am3+,[3.14260354],[0.25 0.25 0.5 ]
Ni2+,In3+,Cm3+,[3.14258764],[0.25 0.25 0.5 ]
Ti4+,Ir3+,Po2+,[3.14256671],[0.25 0.25 0.5 ]
In3+,Ce3+,Np5+,[3.1424385],[0.25 0.25 0.5 ]
V5+,Zn2+,Bi3+,[3.14240114],[0.25 0.25 0.5 ]
Al3+,Dy3+,Po2+,[3.1423931],[0.25 0.25 0.5 ]
Fe3+,Nb5+,Cm3+,[3.1423586],[0.25 0.25 0.5 ]
Al3+,Ga3+,Pt2+,[3.1423444],[0.25 0.25 0.5 ]
Al3+,Bi3+,Ac3+,[3.14233352],[0.25 0.25 0.5 ]
Ir3+,Ac3+,U6+,[3.1423004],[0.25 0.25 0.5 ]
Rh3+,Po2+,Bk3+,[3.14224913],[0.25 0.25 0.5 ]
Na1+,Co3+,Np5+,[3.14217255],[0.25 0.25 0.5 ]
Cu2+,Sn2+,La3+,[3.14214203],[0.25 0.25 0.5 ]
Tc4+,Pd4+,Tl1+,[3.14209552],[0.25 0.25 0.5 ]
Zr4+,Po2+,Pa5+,[3.14193702],[0.25 0.25 0.5 ]
Cu2+,Po2+,Cm3+,[3.14191507],[0.25 0.25 0.5 ]
Al3+,Bi3+,Pa5+,[3.14191471],[0.25 0.25 0.5 ]
Ni2+,Ba2+,Pa5+,[3.14190743],[0.25 0.25 0.5 ]
Al3+,Cr3+,Hg1+,[3.14187152],[0.25 0.25 0.5 ]
In3+,Pt2+,Np5+,[3.14176695],[0.25 0.25 0.5 ]
Y3+,Mo4+,Tl1+,[3.1417554],[0.25 0.25 0.5 ]
Ca2+,Os4+,Pa5+,[3.14175295],[0.25 0.25 0.5 ]
Fe3+,Tm3+,Pb2+,[3.14171321],[0.25 0.25 0.5 ]
Zn2+,Ir3+,Pu4+,[3.14168319],[0.25 0.25 0.5 ]
Co3+,Sn2+,Hg1+,[3.14167721],[0.25 0.25 0.5 ]
Co3+,Nb5+,Ce3+,[3.1415776],[0.25 0.25 0.5 ]
Cu2+,Ir3+,Hg1+,[3.14151548],[0.25 0.25 0.5 ]
Cd2+,Ba2+,Po2+,[3.1414041],[0.25 0.25 0.5 ]
In3+,W6+,Am3+,[3.14138665],[0.25 0.25 0.5 ]
Mn2+,Mo4+,La3+,[3.1412362],[0.25 0.25 0.5 ]
Zn2+,Hf4+,Pb2+,[3.14120713],[0.25 0.25 0.5 ]
Co3+,Ho3+,Pb2+,[3.14114081],[0.25 0.25 0.5 ]
V5+,Ni2+,Am3+,[3.14108378],[0.25 0.25 0.5 ]
Al3+,Ga3+,Re4+,[3.1410165],[0.25 0.25 0.5 ]
Ti4+,Zn2+,Th4+,[3.1410129],[0.25 0.25 0.5 ]
Hf4+,W6+,Tl1+,[3.14097867],[0.25 0.25 0.5 ]
Ca2+,Er3+,U6+,[3.14096391],[0.25 0.25 0.5 ]
Be2+,Al3+,Os4+,[3.14095985],[0.25 0.25 0.5 ]
Rh3+,La3+,Np5+,[3.1408334],[0.25 0.25 0.5 ]
Mn2+,La3+,Ce3+,[3.14076384],[0.25 0.25 0.5 ]
Sc3+,Ni2+,Pa5+,[3.14073999],[0.25 0.25 0.5 ]
Dy3+,W6+,Pb2+,[3.14071903],[0.25 0.25 0.5 ]
Pm3+,Hg1+,Pa5+,[3.14071514],[0.25 0.25 0.5 ]
Zn2+,Os4+,Pa5+,[3.14069403],[0.25 0.25 0.5 ]
Nb5+,Ho3+,Po2+,[3.14067973],[0.25 0.25 0.5 ]
Rh3+,Au3+,Hg1+,[3.14056496],[0.25 0.25 0.5 ]
Zr4+,Os4+,Pa5+,[3.140475],[0.25 0.25 0.5 ]
V5+,Zr4+,Pt2+,[3.14047198],[0.25 0.25 0.5 ]
Al3+,Rh3+,Bk3+,[3.14046583],[0.25 0.25 0.5 ]
Ni2+,Ru3+,Cm3+,[3.14045343],[0.25 0.25 0.5 ]
Cd2+,Tl1+,Ac3+,[3.14042626],[0.25 0.25 0.5 ]
Zn2+,Yb3+,Hg1+,[3.14040631],[0.25 0.25 0.5 ]
Be2+,Tm3+,Pa5+,[3.14025676],[0.25 0.25 0.5 ]
Mo4+,Te2+,Hf4+,[3.14025265],[0.25 0.25 0.5 ]
Te2+,Er3+,Au3+,[3.14024241],[0.25 0.25 0.5 ]
Cr3+,Te2+,Yb3+,[3.14017708],[0.25 0.25 0.5 ]
Nd3+,W6+,Pu4+,[3.14011728],[0.25 0.25 0.5 ]
Al3+,Lu3+,Np5+,[3.14010366],[0.25 0.25 0.5 ]
Ag1+,Ho3+,Po2+,[3.1400662],[0.25 0.25 0.5 ]
Ag1+,Tm3+,Po2+,[3.1400662],[0.25 0.25 0.5 ]
Ni2+,Sn2+,Ra2+,[3.14005563],[0.25 0.25 0.5 ]
Ga3+,Ag1+,Pb2+,[3.14003694],[0.25 0.25 0.5 ]
Tc4+,Ba2+,Po2+,[3.139979],[0.25 0.25 0.5 ]
Zr4+,Sb3+,Th4+,[3.13985406],[0.25 0.25 0.5 ]
Mo4+,Ru3+,Pa5+,[3.13977312],[0.25 0.25 0.5 ]
Ga3+,Tb3+,Hg1+,[3.13976499],[0.25 0.25 0.5 ]
Mo4+,Tc4+,Bi3+,[3.13967802],[0.25 0.25 0.5 ]
Tc4+,Au3+,Hg1+,[3.13959752],[0.25 0.25 0.5 ]
Sc3+,Cd2+,U6+,[3.1395442],[0.25 0.25 0.5 ]
Fe3+,Er3+,Tl1+,[3.13951901],[0.25 0.25 0.5 ]
Pd4+,Os4+,U6+,[3.1393217],[0.25 0.25 0.5 ]
Fe3+,Zr4+,Po2+,[3.1393124],[0.25 0.25 0.5 ]
Ni2+,Pm3+,Po2+,[3.13931098],[0.25 0.25 0.5 ]
Cu2+,Pt2+,Hg1+,[3.13929441],[0.25 0.25 0.5 ]
Y3+,Zr4+,Pb2+,[3.13920254],[0.25 0.25 0.5 ]
Cu2+,Ba2+,Pu4+,[3.13918062],[0.25 0.25 0.5 ]
Al3+,Re4+,Bk3+,[3.13916726],[0.25 0.25 0.5 ]
Y3+,Rh3+,Cd2+,[3.13912581],[0.25 0.25 0.5 ]
Ca2+,Sn2+,Np5+,[3.13911176],[0.25 0.25 0.5 ]
Ga3+,Rh3+,Pb2+,[3.13910876],[0.25 0.25 0.5 ]
Te2+,Nd3+,Bk3+,[3.13910297],[0.25 0.25 0.5 ]
Zr4+,In3+,Hg1+,[3.13909616],[0.25 0.25 0.5 ]
Y3+,Sb3+,Bk3+,[3.13905258],[0.25 0.25 0.5 ]
Cd2+,Ta5+,Pa5+,[3.13893922],[0.25 0.25 0.5 ]
Zn2+,W6+,Bk3+,[3.1388371],[0.25 0.25 0.5 ]
Be2+,Sc3+,Os4+,[3.13879799],[0.25 0.25 0.5 ]
In3+,Po2+,Th4+,[3.13879287],[0.25 0.25 0.5 ]
Zn2+,Ce3+,Am3+,[3.13877558],[0.25 0.25 0.5 ]
Yb3+,Os4+,Tl1+,[3.13873308],[0.25 0.25 0.5 ]
In3+,Er3+,Pu4+,[3.1387146],[0.25 0.25 0.5 ]
Cu2+,Po2+,Bk3+,[3.1386878],[0.25 0.25 0.5 ]
Tc4+,Po2+,Pa5+,[3.13863331],[0.25 0.25 0.5 ]
Al3+,Ru3+,Bk3+,[3.13861299],[0.25 0.25 0.5 ]
Al3+,Ni2+,Am3+,[3.13859248],[0.25 0.25 0.5 ]
Mg2+,Eu3+,Hg1+,[3.13858411],[0.25 0.25 0.5 ]
Ni2+,Mo4+,Re4+,[3.13841319],[0.25 0.25 0.5 ]
Os4+,Pa5+,U6+,[3.1383808],[0.25 0.25 0.5 ]
Ca2+,Fe3+,Np5+,[3.13836798],[0.25 0.25 0.5 ]
Tc4+,Cd2+,Tl1+,[3.1383559],[0.25 0.25 0.5 ]
Sc3+,Pd4+,Pt2+,[3.13833967],[0.25 0.25 0.5 ]
Cu2+,Rh3+,Pm3+,[3.13829542],[0.25 0.25 0.5 ]
Mo4+,Pm3+,Po2+,[3.13827865],[0.25 0.25 0.5 ]
Zn2+,Pa5+,Bk3+,[3.13826957],[0.25 0.25 0.5 ]
V5+,Pm3+,Bk3+,[3.13824105],[0.25 0.25 0.5 ]
Li1+,Ir3+,Hg1+,[3.13819809],[0.25 0.25 0.5 ]
Ru3+,Hf4+,U6+,[3.13817586],[0.25 0.25 0.5 ]
Ga3+,Hf4+,Ac3+,[3.13814522],[0.25 0.25 0.5 ]
Zn2+,Nb5+,Ce3+,[3.13804496],[0.25 0.25 0.5 ]
Rh3+,Tm3+,Hg1+,[3.13801678],[0.25 0.25 0.5 ]
Ti4+,Pt2+,Pb2+,[3.13797],[0.25 0.25 0.5 ]
Mo4+,Tl1+,Ac3+,[3.13796527],[0.25 0.25 0.5 ]
Ru3+,Ag1+,Nd3+,[3.13792568],[0.25 0.25 0.5 ]
Ru3+,Ag1+,Pm3+,[3.13792568],[0.25 0.25 0.5 ]
Na1+,Cu2+,Tl1+,[3.13787246],[0.25 0.25 0.5 ]
Cu2+,Rh3+,Cm3+,[3.1378494],[0.25 0.25 0.5 ]
Dy3+,W6+,Tl1+,[3.13783148],[0.25 0.25 0.5 ]
Zn2+,W6+,Pa5+,[3.13781763],[0.25 0.25 0.5 ]
Fe3+,Mo4+,Pu4+,[3.13776416],[0.25 0.25 0.5 ]
Yb3+,Au3+,Tl1+,[3.13759303],[0.25 0.25 0.5 ]
Ni2+,Pm3+,Pu4+,[3.13757068],[0.25 0.25 0.5 ]
Zn2+,Ru3+,Pm3+,[3.13755734],[0.25 0.25 0.5 ]
Ru3+,Rh3+,Np5+,[3.1375184],[0.25 0.25 0.5 ]
Mg2+,Mo4+,Po2+,[3.1373545],[0.25 0.25 0.5 ]
Fe3+,Ce3+,Ac3+,[3.13721129],[0.25 0.25 0.5 ]
Co3+,In3+,Np5+,[3.13703442],[0.25 0.25 0.5 ]
Co3+,Ce3+,Pb2+,[3.13702292],[0.25 0.25 0.5 ]
Y3+,Sn2+,Th4+,[3.13701714],[0.25 0.25 0.5 ]
Zn2+,Lu3+,U6+,[3.13693993],[0.25 0.25 0.5 ]
Cd2+,Po2+,Pa5+,[3.13685515],[0.25 0.25 0.5 ]
Al3+,Ru3+,Hf4+,[3.13683277],[0.25 0.25 0.5 ]
Na1+,Mo4+,Cm3+,[3.13676431],[0.25 0.25 0.5 ]
Ga3+,Pd4+,U6+,[3.1367003],[0.25 0.25 0.5 ]
Ni2+,In3+,Bk3+,[3.1366645],[0.25 0.25 0.5 ]
Mn2+,Pm3+,Tl1+,[3.13664044],[0.25 0.25 0.5 ]
Co3+,Nb5+,Th4+,[3.13663022],[0.25 0.25 0.5 ]
Tc4+,Tl1+,Bi3+,[3.13662234],[0.25 0.25 0.5 ]
Ga3+,Ru3+,Tl1+,[3.13657184],[0.25 0.25 0.5 ]
Sc3+,Ru3+,Tl1+,[3.13651355],[0.25 0.25 0.5 ]
Be2+,Ru3+,Bi3+,[3.13647969],[0.25 0.25 0.5 ]
Y3+,Pb2+,Bi3+,[3.13644289],[0.25 0.25 0.5 ]
Zn2+,Pb2+,Ac3+,[3.13644088],[0.25 0.25 0.5 ]
Ni2+,Nb5+,U6+,[3.13643626],[0.25 0.25 0.5 ]
Na1+,Tb3+,Tl1+,[3.13629099],[0.25 0.25 0.5 ]
Ga3+,Dy3+,Os4+,[3.13622173],[0.25 0.25 0.5 ]
Cu2+,Pd4+,Tl1+,[3.13621988],[0.25 0.25 0.5 ]
Cd2+,La3+,Am3+,[3.13616959],[0.25 0.25 0.5 ]
Pd4+,Te2+,W6+,[3.13616334],[0.25 0.25 0.5 ]
Co3+,Pb2+,Po2+,[3.13612827],[0.25 0.25 0.5 ]
Al3+,Zn2+,Re4+,[3.13584929],[0.25 0.25 0.5 ]
Zn2+,Nd3+,W6+,[3.13581007],[0.25 0.25 0.5 ]
Mn2+,Pm3+,Po2+,[3.13576744],[0.25 0.25 0.5 ]
Ni2+,Pd4+,Ac3+,[3.13573126],[0.25 0.25 0.5 ]
Zn2+,Ga3+,Er3+,[3.13572298],[0.25 0.25 0.5 ]
Li1+,W6+,Cm3+,[3.13571955],[0.25 0.25 0.5 ]
Zr4+,Rh3+,Cd2+,[3.13555701],[0.25 0.25 0.5 ]
Ti4+,Sn2+,Pa5+,[3.13553918],[0.25 0.25 0.5 ]
Mn2+,Pd4+,Pt2+,[3.13548161],[0.25 0.25 0.5 ]
Fe3+,Zn2+,Am3+,[3.13546954],[0.25 0.25 0.5 ]
Tc4+,Ce3+,U6+,[3.13546705],[0.25 0.25 0.5 ]
Ga3+,Pd4+,Cm3+,[3.13539668],[0.25 0.25 0.5 ]
Mg2+,Nb5+,Am3+,[3.13538959],[0.25 0.25 0.5 ]
Zn2+,Er3+,Cm3+,[3.13533828],[0.25 0.25 0.5 ]
Be2+,Nb5+,Pa5+,[3.13531094],[0.25 0.25 0.5 ]
Ag1+,Te2+,Tl1+,[3.13526462],[0.25 0.25 0.5 ]
Sr2+,Ru3+,Pu4+,[3.13524064],[0.25 0.25 0.5 ]
Te2+,Ir3+,Bk3+,[3.13521855],[0.25 0.25 0.5 ]
Zn2+,Ce3+,Ac3+,[3.13518585],[0.25 0.25 0.5 ]
V5+,Sn2+,Am3+,[3.13507606],[0.25 0.25 0.5 ]
Co3+,Er3+,Pb2+,[3.13503796],[0.25 0.25 0.5 ]
Ca2+,Er3+,Tl1+,[3.13486328],[0.25 0.25 0.5 ]
Sn2+,Ba2+,Pa5+,[3.13484537],[0.25 0.25 0.5 ]
Zn2+,Te2+,Er3+,[3.13483966],[0.25 0.25 0.5 ]
Al3+,Pd4+,Lu3+,[3.13481287],[0.25 0.25 0.5 ]
Ni2+,Nb5+,Po2+,[3.13471621],[0.25 0.25 0.5 ]
Sr2+,Ce3+,Bi3+,[3.13468957],[0.25 0.25 0.5 ]
Cr3+,Ni2+,Am3+,[3.1346193],[0.25 0.25 0.5 ]
Ca2+,Mn2+,Bk3+,[3.1345955],[0.25 0.25 0.5 ]
Sn2+,Hf4+,Bi3+,[3.13459032],[0.25 0.25 0.5 ]
Ca2+,Tc4+,Pb2+,[3.1345882],[0.25 0.25 0.5 ]
Fe3+,Ga3+,Pd4+,[3.13455071],[0.25 0.25 0.5 ]
Mg2+,Au3+,Pb2+,[3.13453956],[0.25 0.25 0.5 ]
Ni2+,Ce3+,Pu4+,[3.1344975],[0.25 0.25 0.5 ]
Al3+,La3+,Ir3+,[3.13449558],[0.25 0.25 0.5 ]
Mn2+,Dy3+,Pu4+,[3.1343943],[0.25 0.25 0.5 ]
Zn2+,Nb5+,Po2+,[3.13438876],[0.25 0.25 0.5 ]
Mn2+,Ru3+,Tl1+,[3.13434264],[0.25 0.25 0.5 ]
Sr2+,Pd4+,In3+,[3.13433594],[0.25 0.25 0.5 ]
Cr3+,Cu2+,Hf4+,[3.13431989],[0.25 0.25 0.5 ]
Pd4+,Ir3+,Pa5+,[3.13431754],[0.25 0.25 0.5 ]
Sr2+,Os4+,Tl1+,[3.13428458],[0.25 0.25 0.5 ]
Sb3+,Ir3+,Bi3+,[3.13425034],[0.25 0.25 0.5 ]
V5+,Zn2+,Np5+,[3.13414927],[0.25 0.25 0.5 ]
Be2+,Pt2+,Cm3+,[3.13403144],[0.25 0.25 0.5 ]
Be2+,Rh3+,Bi3+,[3.13398529],[0.25 0.25 0.5 ]
Be2+,Pt2+,Am3+,[3.13397556],[0.25 0.25 0.5 ]
Cd2+,Sb3+,La3+,[3.13396779],[0.25 0.25 0.5 ]
Cu2+,Sn2+,Pm3+,[3.13395806],[0.25 0.25 0.5 ]
Al3+,V5+,Cd2+,[3.13390716],[0.25 0.25 0.5 ]
Mg2+,Ce3+,U6+,[3.1339046],[0.25 0.25 0.5 ]
Cu2+,Tl1+,Bk3+,[3.13383708],[0.25 0.25 0.5 ]
Cr3+,Ho3+,Pb2+,[3.13381024],[0.25 0.25 0.5 ]
Be2+,Re4+,Bi3+,[3.13378602],[0.25 0.25 0.5 ]
Mg2+,Ir3+,Pu4+,[3.13371518],[0.25 0.25 0.5 ]
Be2+,Ru3+,Bk3+,[3.13369836],[0.25 0.25 0.5 ]
Ni2+,Ga3+,Yb3+,[3.13362784],[0.25 0.25 0.5 ]
Cu2+,Ba2+,Pa5+,[3.13358765],[0.25 0.25 0.5 ]
Ni2+,W6+,Hg1+,[3.13349438],[0.25 0.25 0.5 ]
Zn2+,Lu3+,Bi3+,[3.13347147],[0.25 0.25 0.5 ]
Be2+,Mn2+,Ir3+,[3.13346562],[0.25 0.25 0.5 ]
Ni2+,Sm3+,Pa5+,[3.13345802],[0.25 0.25 0.5 ]
Ru3+,Ta5+,Pb2+,[3.13345393],[0.25 0.25 0.5 ]
Na1+,Co3+,Cu2+,[3.13340526],[0.25 0.25 0.5 ]
Co3+,Ni2+,Hg1+,[3.13333168],[0.25 0.25 0.5 ]
Eu3+,Ta5+,Np5+,[3.13327242],[0.25 0.25 0.5 ]
W6+,Pt2+,Hg1+,[3.13323269],[0.25 0.25 0.5 ]
Tc4+,Yb3+,Pa5+,[3.13319386],[0.25 0.25 0.5 ]
Cu2+,Ru3+,Am3+,[3.13317479],[0.25 0.25 0.5 ]
Zn2+,Pb2+,Ra2+,[3.13313822],[0.25 0.25 0.5 ]
Cu2+,Sm3+,U6+,[3.13306706],[0.25 0.25 0.5 ]
Cd2+,Os4+,Po2+,[3.13303787],[0.25 0.25 0.5 ]
V5+,Bi3+,Ac3+,[3.13295981],[0.25 0.25 0.5 ]
Co3+,Hf4+,Pb2+,[3.13290911],[0.25 0.25 0.5 ]
Ru3+,Po2+,Th4+,[3.13282205],[0.25 0.25 0.5 ]
Co3+,Ho3+,Tl1+,[3.13281989],[0.25 0.25 0.5 ]
Mg2+,Nb5+,Cm3+,[3.13263767],[0.25 0.25 0.5 ]
Ti4+,Bi3+,Ac3+,[3.13263297],[0.25 0.25 0.5 ]
Cu2+,Ce3+,Nd3+,[3.13254657],[0.25 0.25 0.5 ]
Cu2+,Lu3+,Np5+,[3.13239283],[0.25 0.25 0.5 ]
Tc4+,W6+,Bi3+,[3.13235637],[0.25 0.25 0.5 ]
Ni2+,Au3+,Hg1+,[3.13230531],[0.25 0.25 0.5 ]
Ti4+,Ga3+,Pa5+,[3.13229174],[0.25 0.25 0.5 ]
Sb3+,Tm3+,Th4+,[3.13225531],[0.25 0.25 0.5 ]
Pt2+,Tl1+,Pb2+,[3.13221116],[0.25 0.25 0.5 ]
Tc4+,Sm3+,Po2+,[3.13218495],[0.25 0.25 0.5 ]
Nb5+,Te2+,Bi3+,[3.13212909],[0.25 0.25 0.5 ]
Be2+,Mn2+,Tl1+,[3.13202805],[0.25 0.25 0.5 ]
Mg2+,Pt2+,Bi3+,[3.13198837],[0.25 0.25 0.5 ]
Ga3+,Sb3+,Ta5+,[3.13197642],[0.25 0.25 0.5 ]
Fe3+,Ac3+,Pu4+,[3.1319564],[0.25 0.25 0.5 ]
Tc4+,Ag1+,Po2+,[3.13195417],[0.25 0.25 0.5 ]
Zr4+,Ag1+,La3+,[3.13195125],[0.25 0.25 0.5 ]
Ni2+,Cd2+,Nd3+,[3.13180183],[0.25 0.25 0.5 ]
Zn2+,Ru3+,Bi3+,[3.13177096],[0.25 0.25 0.5 ]
Mg2+,Pm3+,Hg1+,[3.13174934],[0.25 0.25 0.5 ]
Fe3+,Ir3+,Ac3+,[3.13173568],[0.25 0.25 0.5 ]
Sb3+,Hg1+,Tl1+,[3.13172433],[0.25 0.25 0.5 ]
Ni2+,Sn2+,Hg1+,[3.1317194],[0.25 0.25 0.5 ]
Ru3+,In3+,Pu4+,[3.13168022],[0.25 0.25 0.5 ]
Sc3+,Cu2+,Pb2+,[3.13165559],[0.25 0.25 0.5 ]
Cr3+,In3+,Pt2+,[3.13164386],[0.25 0.25 0.5 ]
Zn2+,Hf4+,Tl1+,[3.13161449],[0.25 0.25 0.5 ]
Zn2+,Ru3+,Pu4+,[3.13159852],[0.25 0.25 0.5 ]
Mn2+,Cu2+,Cm3+,[3.13154345],[0.25 0.25 0.5 ]
Fe3+,Sb3+,Yb3+,[3.13150674],[0.25 0.25 0.5 ]
Fe3+,Yb3+,Ir3+,[3.13150073],[0.25 0.25 0.5 ]
Al3+,Mn2+,Th4+,[3.13144491],[0.25 0.25 0.5 ]
Sb3+,Ta5+,Tl1+,[3.13139866],[0.25 0.25 0.5 ]
Be2+,Nb5+,Po2+,[3.13137105],[0.25 0.25 0.5 ]
Tc4+,Eu3+,Bi3+,[3.13130549],[0.25 0.25 0.5 ]
Co3+,Dy3+,Pb2+,[3.13124198],[0.25 0.25 0.5 ]
Fe3+,Tb3+,Pu4+,[3.13122111],[0.25 0.25 0.5 ]
Y3+,Ir3+,Po2+,[3.13111024],[0.25 0.25 0.5 ]
Pd4+,In3+,Nd3+,[3.13098702],[0.25 0.25 0.5 ]
Ni2+,Ir3+,Po2+,[3.13097871],[0.25 0.25 0.5 ]
Tc4+,Sb3+,Pa5+,[3.13094841],[0.25 0.25 0.5 ]
Mn2+,Au3+,Hg1+,[3.13091569],[0.25 0.25 0.5 ]
