material1,material2,pred_temp,weights
C2+,Se2-,[6.11847537],[0.5 0.5]
Se2+,C2-,[6.11847537],[0.5 0.5]
C4+,Co1-,[6.11793878],[0.2 0.8]
Pd2+,O1-,[6.11639738],[0.33333333 0.66666667]
Hg1+,Br1-,[6.11562921],[0.5 0.5]
Fe2+,O1-,[6.11454905],[0.33333333 0.66666667]
Tc4+,O2-,[6.11451991],[0.33333333 0.66666667]
Tl1+,B3-,[6.11286469],[0.75 0.25]
Se6+,Ge4-,[6.11226396],[0.4 0.6]
Sr2+,P1-,[6.11094404],[0.33333333 0.66666667]
Br7+,Mo1-,[6.10657068],[0.125 0.875]
C2+,As3-,[6.10198782],[0.6 0.4]
As3+,C2-,[6.10198782],[0.4 0.6]
Mo4+,Re1-,[6.09966685],[0.2 0.8]
Se6+,Nb1-,[6.09787859],[0.14285714 0.85714286]
Bi3+,C1-,[6.09671753],[0.25 0.75]
Po2+,N2-,[6.09611935],[0.5 0.5]
W4+,Nb1-,[6.09499451],[0.2 0.8]
Xe6+,Sn4-,[6.09163619],[0.4 0.6]
H1+,W1-,[6.09118394],[0.5 0.5]
Ir3+,C1-,[6.09032873],[0.25 0.75]
Li1+,Rh1-,[6.08872731],[0.5 0.5]
Te6+,Te2-,[6.0876448],[0.25 0.75]
Rb1+,Se2-,[6.08743385],[0.66666667 0.33333333]
Se6+,As3-,[6.085754],[0.33333333 0.66666667]
Ta5+,N3-,[6.08569238],[0.375 0.625]
Tl3+,Ge4-,[6.08335217],[0.57142857 0.42857143]
La3+,Mo1-,[6.08229465],[0.25 0.75]
Ti4+,N2-,[6.08110844],[0.33333333 0.66666667]
Ce4+,Mo1-,[6.08063237],[0.2 0.8]
Ca2+,C4-,[6.08019983],[0.66666667 0.33333333]
Ce3+,Re1-,[6.07662518],[0.25 0.75]
Nb5+,Si4-,[6.07245531],[0.44444444 0.55555556]
Hf4+,C3-,[6.07181382],[0.42857143 0.57142857]
Tc7+,C4-,[6.07042337],[0.36363636 0.63636364]
Hf4+,C2-,[6.06970378],[0.33333333 0.66666667]
Po2+,Bi3-,[6.06927213],[0.6 0.4]
Bi3+,Po2-,[6.06927213],[0.4 0.6]
P3+,Bi3-,[6.06890635],[0.5 0.5]
Bi3+,P3-,[6.06890635],[0.5 0.5]
Fe3+,C4-,[6.06829418],[0.57142857 0.42857143]
Co2+,Mo2-,[6.06337116],[0.5 0.5]
Ni2+,Sb3-,[6.05674908],[0.6 0.4]
Pb2+,B1-,[6.05425979],[0.33333333 0.66666667]
Lu3+,P1-,[6.05247089],[0.25 0.75]
Pu4+,Si1-,[6.05054694],[0.25 0.75]
Sn2+,C4-,[6.04911406],[0.66666667 0.33333333]
In3+,N2-,[6.04839443],[0.4 0.6]
Mg2+,P2-,[6.0482027],[0.5 0.5]
Nb5+,B3-,[6.04700755],[0.375 0.625]
Br1+,Re3-,[6.04476625],[0.75 0.25]
Sn4+,C3-,[6.04283377],[0.42857143 0.57142857]
Co3+,Mo2-,[6.04012713],[0.4 0.6]
Th4+,S1-,[6.03913871],[0.2 0.8]
Y3+,Mo1-,[6.03882494],[0.25 0.75]
Ce4+,Nb1-,[6.03833724],[0.2 0.8]
Ca2+,C1-,[6.03772107],[0.33333333 0.66666667]
Mn7+,I1-,[6.03666593],[0.125 0.875]
Hg1+,S1-,[6.03569224],[0.5 0.5]
Hg2+,S2-,[6.03569224],[0.5 0.5]
Se4+,As3-,[6.03485584],[0.42857143 0.57142857]
Mg2+,Si4-,[6.03483291],[0.66666667 0.33333333]
Lu3+,Si2-,[6.0327415],[0.4 0.6]
Ru4+,Nb1-,[6.03067141],[0.2 0.8]
Fe2+,C1-,[6.02941998],[0.33333333 0.66666667]
Co3+,C4-,[6.02677281],[0.57142857 0.42857143]
Xe4+,Sn4-,[6.02514133],[0.5 0.5]
I7+,Nb1-,[6.02266213],[0.125 0.875]
Yb3+,Si2-,[6.02144815],[0.4 0.6]
Ru3+,Nb1-,[6.02094887],[0.25 0.75]
Pb2+,C4-,[6.01922875],[0.66666667 0.33333333]
Cl7+,Co1-,[6.0170313],[0.125 0.875]
La3+,Mo2-,[6.01326293],[0.4 0.6]
Xe6+,At1-,[6.01071919],[0.14285714 0.85714286]
Ce4+,Re1-,[6.01024726],[0.2 0.8]
U6+,O2-,[6.0092159],[0.25 0.75]
Fr1+,P3-,[6.0058877],[0.75 0.25]
Ti4+,B3-,[6.0048942],[0.42857143 0.57142857]
Ni2+,C4-,[6.00305126],[0.66666667 0.33333333]
Cr3+,N3-,[6.00130105],[0.5 0.5]
Xe4+,Tc1-,[5.99939899],[0.2 0.8]
W6+,Si1-,[5.99910583],[0.14285714 0.85714286]
Pd4+,Tc1-,[5.99802244],[0.2 0.8]
Xe6+,Nb1-,[5.99137708],[0.14285714 0.85714286]
Se4+,Si2-,[5.98651954],[0.33333333 0.66666667]
Ce4+,Mo2-,[5.98045919],[0.33333333 0.66666667]
As5+,Sb3-,[5.97976085],[0.375 0.625]
Br5+,Po2-,[5.97860764],[0.28571429 0.71428571]
Ru4+,Si1-,[5.97729258],[0.2 0.8]
Ru4+,B1-,[5.97373607],[0.2 0.8]
Sn2+,C1-,[5.97188745],[0.33333333 0.66666667]
U6+,At1-,[5.97166895],[0.14285714 0.85714286]
Ni2+,B3-,[5.97041397],[0.6 0.4]
Po4+,P3-,[5.9682963],[0.42857143 0.57142857]
Fe2+,C3-,[5.96663519],[0.6 0.4]
Ti4+,N3-,[5.96589732],[0.42857143 0.57142857]
Co2+,C1-,[5.96506093],[0.33333333 0.66666667]
Mo6+,Re1-,[5.96452666],[0.14285714 0.85714286]
Au3+,O1-,[5.96377995],[0.25 0.75]
Y3+,C1-,[5.96234682],[0.25 0.75]
Mn4+,Tc1-,[5.95995934],[0.2 0.8]
Nb5+,Se2-,[5.95901503],[0.28571429 0.71428571]
Yb3+,Mo2-,[5.95878801],[0.4 0.6]
Mn7+,Ge4-,[5.95818393],[0.36363636 0.63636364]
Pb4+,P1-,[5.95715788],[0.2 0.8]
Yb3+,Nb1-,[5.95644514],[0.25 0.75]
Na1+,Sb3-,[5.95638346],[0.75 0.25]
Sb5+,N3-,[5.95267819],[0.375 0.625]
Tl1+,C2-,[5.95185047],[0.66666667 0.33333333]
Sn2+,Si4-,[5.95000629],[0.66666667 0.33333333]
Bk3+,P1-,[5.94988405],[0.25 0.75]
Cs1+,Re3-,[5.9498534],[0.75 0.25]
Hg2+,B1-,[5.9490847],[0.33333333 0.66666667]
Lu3+,Co1-,[5.94862199],[0.25 0.75]
Na1+,Os1-,[5.94851988],[0.5 0.5]
Ir4+,Cl1-,[5.94842609],[0.2 0.8]
Po2+,Po2-,[5.94649769],[0.5 0.5]
Cs1+,Te2-,[5.94604874],[0.66666667 0.33333333]
Cs1+,Mo2-,[5.94546519],[0.66666667 0.33333333]
Rb1+,Te2-,[5.94545125],[0.66666667 0.33333333]
Ta5+,S1-,[5.94381677],[0.16666667 0.83333333]
Tc4+,C2-,[5.94340407],[0.33333333 0.66666667]
Sc3+,Tc1-,[5.94233006],[0.25 0.75]
Li1+,Os2-,[5.94102897],[0.66666667 0.33333333]
Nd3+,C1-,[5.93655309],[0.25 0.75]
Rb1+,Re3-,[5.93393817],[0.75 0.25]
H1+,Rh1-,[5.93097673],[0.5 0.5]
Pd4+,O2-,[5.92872121],[0.33333333 0.66666667]
K1+,C3-,[5.92817377],[0.75 0.25]
Kr2+,P2-,[5.92794068],[0.5 0.5]
I7+,Tc1-,[5.92592103],[0.125 0.875]
Li1+,Mo1-,[5.92485507],[0.5 0.5]
Lu3+,C1-,[5.9232852],[0.25 0.75]
C2+,Si3-,[5.92259423],[0.6 0.4]
Sb5+,At1-,[5.92242189],[0.16666667 0.83333333]
W4+,O1-,[5.92163993],[0.2 0.8]
K1+,P3-,[5.92077016],[0.75 0.25]
Fr1+,Se2-,[5.91915474],[0.66666667 0.33333333]
Xe2+,Re1-,[5.91673256],[0.33333333 0.66666667]
Cl7+,Re3-,[5.91465588],[0.3 0.7]
Xe2+,S2-,[5.91401501],[0.5 0.5]
Np5+,I1-,[5.91394496],[0.16666667 0.83333333]
N5+,Os2-,[5.91167115],[0.28571429 0.71428571]
K1+,Si3-,[5.90963006],[0.75 0.25]
Am3+,B1-,[5.90951674],[0.25 0.75]
Mn4+,N3-,[5.90560564],[0.42857143 0.57142857]
Ir4+,Br1-,[5.90439462],[0.2 0.8]
Pu4+,P2-,[5.90270736],[0.4 0.6]
U6+,P3-,[5.90234146],[0.33333333 0.66666667]
Xe6+,Re3-,[5.90193993],[0.33333333 0.66666667]
Kr2+,Os1-,[5.90181847],[0.33333333 0.66666667]
P5+,As3-,[5.89899876],[0.375 0.625]
In3+,C4-,[5.89892097],[0.57142857 0.42857143]
U6+,C3-,[5.89732825],[0.33333333 0.66666667]
Eu3+,S2-,[5.89687751],[0.4 0.6]
Ni2+,C3-,[5.89595517],[0.6 0.4]
Pd4+,P1-,[5.89365162],[0.2 0.8]
Th4+,Mo2-,[5.89351211],[0.33333333 0.66666667]
Li1+,Bi3-,[5.89182669],[0.75 0.25]
Ce3+,Re3-,[5.89144555],[0.5 0.5]
Hg2+,At1-,[5.88963781],[0.33333333 0.66666667]
Xe2+,P2-,[5.88917813],[0.5 0.5]
Be2+,Te2-,[5.88814235],[0.5 0.5]
Fe2+,C4-,[5.88786569],[0.66666667 0.33333333]
Te6+,Nb1-,[5.88548457],[0.14285714 0.85714286]
Co3+,O2-,[5.88534756],[0.4 0.6]
Dy3+,Co1-,[5.88287451],[0.25 0.75]
Xe2+,Tc1-,[5.88270404],[0.33333333 0.66666667]
Nb5+,Si3-,[5.8825013],[0.375 0.625]
Xe4+,Te2-,[5.88002851],[0.33333333 0.66666667]
Ni2+,C1-,[5.87852127],[0.33333333 0.66666667]
Tc7+,As3-,[5.87615441],[0.3 0.7]
As3+,O2-,[5.87607083],[0.4 0.6]
N5+,Rh1-,[5.87469315],[0.16666667 0.83333333]
Po4+,Po2-,[5.87413171],[0.33333333 0.66666667]
Te4+,At1-,[5.87392074],[0.2 0.8]
Pd4+,N3-,[5.87387404],[0.42857143 0.57142857]
Zr4+,O1-,[5.87225195],[0.2 0.8]
Ga3+,C2-,[5.87209636],[0.4 0.6]
Cd2+,C4-,[5.87200691],[0.66666667 0.33333333]
Zn2+,O1-,[5.87141009],[0.33333333 0.66666667]
U6+,S2-,[5.87101786],[0.25 0.75]
Np5+,At1-,[5.87073717],[0.16666667 0.83333333]
Kr2+,W1-,[5.86846877],[0.33333333 0.66666667]
Po4+,Co1-,[5.86816411],[0.2 0.8]
Sn4+,B3-,[5.86585359],[0.42857143 0.57142857]
B3+,Sn4-,[5.86585359],[0.57142857 0.42857143]
N5+,Po2-,[5.86577249],[0.28571429 0.71428571]
Al3+,Mo2-,[5.8655954],[0.4 0.6]
Os4+,S1-,[5.86396418],[0.2 0.8]
Cl7+,Rh1-,[5.86329058],[0.125 0.875]
Tl1+,P2-,[5.86141295],[0.66666667 0.33333333]
Pt4+,B1-,[5.85663879],[0.2 0.8]
Fe3+,B3-,[5.85595736],[0.5 0.5]
Sn2+,Si3-,[5.85432432],[0.6 0.4]
Bi3+,P2-,[5.85069391],[0.4 0.6]
Na1+,Rh1-,[5.84823177],[0.5 0.5]
Rh3+,N3-,[5.8475484],[0.5 0.5]
Np5+,B3-,[5.84566751],[0.375 0.625]
In3+,Sn4-,[5.84566472],[0.57142857 0.42857143]
Co3+,Mo1-,[5.84502659],[0.25 0.75]
Au3+,N3-,[5.84404297],[0.5 0.5]
Cs1+,Mo1-,[5.8373806],[0.5 0.5]
Tl3+,As3-,[5.83644778],[0.5 0.5]
Th4+,P1-,[5.83631042],[0.2 0.8]
Tl3+,P2-,[5.83213198],[0.4 0.6]
Ba2+,P1-,[5.82947264],[0.33333333 0.66666667]
Pr3+,Mo1-,[5.82850451],[0.25 0.75]
Ac3+,B1-,[5.82832099],[0.25 0.75]
Cs1+,B3-,[5.82804869],[0.75 0.25]
Pu4+,P3-,[5.8258931],[0.5 0.5]
Am3+,C1-,[5.82430707],[0.25 0.75]
Pu4+,B3-,[5.8219901],[0.5 0.5]
Pa5+,Br1-,[5.81996165],[0.16666667 0.83333333]
B3+,P2-,[5.81828882],[0.4 0.6]
U6+,Bi3-,[5.81662154],[0.33333333 0.66666667]
Ir4+,B1-,[5.81372024],[0.2 0.8]
Sn4+,N2-,[5.81252248],[0.33333333 0.66666667]
Na1+,Tc1-,[5.81092881],[0.5 0.5]
Cd2+,Os2-,[5.80978293],[0.5 0.5]
C2+,Tc3-,[5.80914501],[0.6 0.4]
Pb4+,As3-,[5.80891902],[0.42857143 0.57142857]
S6+,As3-,[5.80469112],[0.33333333 0.66666667]
Ir4+,P1-,[5.80422125],[0.2 0.8]
K1+,Si4-,[5.80329751],[0.8 0.2]
Po2+,P2-,[5.80215765],[0.5 0.5]
Os4+,B1-,[5.79958527],[0.2 0.8]
Pm3+,S2-,[5.79957825],[0.4 0.6]
Lu3+,S2-,[5.79931404],[0.4 0.6]
V5+,Nb1-,[5.7989406],[0.16666667 0.83333333]
Tc4+,Si1-,[5.79877601],[0.2 0.8]
K1+,C1-,[5.79696344],[0.5 0.5]
Tc4+,Re3-,[5.79624502],[0.42857143 0.57142857]
Hg1+,B3-,[5.79559236],[0.75 0.25]
U6+,Po2-,[5.79523267],[0.25 0.75]
S2+,Sb3-,[5.7872149],[0.6 0.4]
Sb3+,S2-,[5.7872149],[0.4 0.6]
Cl5+,Ir3-,[5.7863541],[0.375 0.625]
Cs1+,I1-,[5.78416503],[0.5 0.5]
Os4+,C3-,[5.78407033],[0.42857143 0.57142857]
Pa5+,P1-,[5.78327229],[0.16666667 0.83333333]
Pr3+,Mo2-,[5.7832301],[0.4 0.6]
Cr3+,C4-,[5.78261937],[0.57142857 0.42857143]
Co2+,Mo1-,[5.78158932],[0.33333333 0.66666667]
Hf4+,C4-,[5.78142308],[0.5 0.5]
Ge4+,N2-,[5.77912227],[0.33333333 0.66666667]
Xe6+,Tc3-,[5.77886595],[0.33333333 0.66666667]
Xe4+,Nb1-,[5.77877937],[0.2 0.8]
Au3+,Cl1-,[5.77685421],[0.25 0.75]
Yb3+,S2-,[5.77555097],[0.4 0.6]
W4+,S1-,[5.77553541],[0.2 0.8]
Li1+,Nb1-,[5.7734959],[0.5 0.5]
Bk3+,Nb1-,[5.77272571],[0.25 0.75]
S4+,As3-,[5.77197785],[0.42857143 0.57142857]
H1+,Ir1-,[5.77107907],[0.5 0.5]
Ba2+,Se2-,[5.77053861],[0.5 0.5]
Ce3+,N2-,[5.77026764],[0.4 0.6]
Pb4+,P3-,[5.76998297],[0.42857143 0.57142857]
Bi3+,S1-,[5.76946448],[0.25 0.75]
Zn2+,B3-,[5.7693623],[0.6 0.4]
Cl7+,Re1-,[5.7682882],[0.125 0.875]
La3+,Os1-,[5.76700105],[0.25 0.75]
Pt4+,S1-,[5.76632663],[0.2 0.8]
Ba2+,B1-,[5.76545374],[0.33333333 0.66666667]
Br7+,Nb1-,[5.76477718],[0.125 0.875]
La3+,W2-,[5.76395262],[0.4 0.6]
Fr1+,Te2-,[5.76394343],[0.66666667 0.33333333]
Sb3+,Tc1-,[5.76223933],[0.25 0.75]
Pb4+,Ge4-,[5.76212392],[0.5 0.5]
Mn4+,N2-,[5.76072078],[0.33333333 0.66666667]
Gd3+,S2-,[5.75839735],[0.4 0.6]
K1+,Sb3-,[5.75771318],[0.75 0.25]
Am3+,Mo2-,[5.75686563],[0.4 0.6]
Cl5+,Re1-,[5.75633989],[0.16666667 0.83333333]
Fr1+,At1-,[5.75599168],[0.5 0.5]
Hg2+,B3-,[5.75261542],[0.6 0.4]
Xe4+,Mo2-,[5.75145015],[0.33333333 0.66666667]
Po4+,Bi3-,[5.74972321],[0.42857143 0.57142857]
Th4+,C3-,[5.74842507],[0.42857143 0.57142857]
H1+,Au1-,[5.7483838],[0.5 0.5]
Sb5+,Tc1-,[5.74747128],[0.16666667 0.83333333]
Se6+,Bi3-,[5.74719881],[0.33333333 0.66666667]
Cr3+,C3-,[5.74442089],[0.5 0.5]
Ir4+,C2-,[5.7441796],[0.33333333 0.66666667]
H1+,Os1-,[5.74275683],[0.5 0.5]
N5+,Se2-,[5.74230075],[0.28571429 0.71428571]
Pd4+,Si1-,[5.74091147],[0.2 0.8]
Pm3+,Mo1-,[5.73720597],[0.25 0.75]
Rb1+,Si4-,[5.7368539],[0.8 0.2]
U6+,C2-,[5.73571668],[0.25 0.75]
Nd3+,Nb1-,[5.73447621],[0.25 0.75]
Bi3+,C2-,[5.73383573],[0.4 0.6]
C2+,Bi3-,[5.73383573],[0.6 0.4]
Co2+,C3-,[5.73382297],[0.6 0.4]
Br1+,Ir3-,[5.73260106],[0.75 0.25]
Ir3+,Br1-,[5.73260106],[0.25 0.75]
Yb3+,Ge4-,[5.73242797],[0.57142857 0.42857143]
N5+,Re1-,[5.7314626],[0.16666667 0.83333333]
Ac3+,C1-,[5.72956925],[0.25 0.75]
Ge4+,B3-,[5.7289175],[0.42857143 0.57142857]
B3+,Ge4-,[5.7289175],[0.57142857 0.42857143]
Pb2+,Sn4-,[5.72571227],[0.66666667 0.33333333]
Ca2+,Os2-,[5.72309611],[0.5 0.5]
Cr3+,Te2-,[5.72294542],[0.4 0.6]
S4+,Bi3-,[5.72005915],[0.42857143 0.57142857]
K1+,C4-,[5.71967583],[0.8 0.2]
Br1+,Re1-,[5.71894927],[0.5 0.5]
Br3+,Re3-,[5.71894927],[0.5 0.5]
Hf4+,S2-,[5.71669792],[0.33333333 0.66666667]
Th4+,B1-,[5.71366972],[0.2 0.8]
Li1+,Tc1-,[5.70887474],[0.5 0.5]
Li1+,Te2-,[5.70625551],[0.66666667 0.33333333]
Ta5+,Sn4-,[5.70515657],[0.44444444 0.55555556]
Pd2+,N2-,[5.70387656],[0.5 0.5]
Eu2+,P1-,[5.70342827],[0.33333333 0.66666667]
Na1+,Nb1-,[5.7010646],[0.5 0.5]
Bk3+,Br1-,[5.69911601],[0.25 0.75]
W4+,B1-,[5.69734704],[0.2 0.8]
Cl3+,Ir3-,[5.6971991],[0.5 0.5]
Br1+,W2-,[5.69581836],[0.66666667 0.33333333]
Br7+,Co1-,[5.6951281],[0.125 0.875]
U6+,I1-,[5.69479821],[0.14285714 0.85714286]
Po2+,B3-,[5.69362809],[0.6 0.4]
B3+,Po2-,[5.69362809],[0.4 0.6]
Np5+,P1-,[5.69267879],[0.16666667 0.83333333]
Tc7+,Re3-,[5.68928387],[0.3 0.7]
Tm3+,C4-,[5.68454274],[0.57142857 0.42857143]
Cu2+,Sb3-,[5.68422472],[0.6 0.4]
P5+,Re3-,[5.6835765],[0.375 0.625]
I3+,Tc1-,[5.68315906],[0.25 0.75]
Fe2+,Si4-,[5.68308812],[0.66666667 0.33333333]
N5+,P3-,[5.68196616],[0.375 0.625]
Ir3+,Cl1-,[5.68071895],[0.25 0.75]
Np5+,C2-,[5.67972708],[0.28571429 0.71428571]
N5+,Te2-,[5.67839154],[0.28571429 0.71428571]
Bk3+,B3-,[5.67399208],[0.5 0.5]
Sn4+,Si4-,[5.67206208],[0.5 0.5]
Si4+,Sn4-,[5.67206208],[0.5 0.5]
Am3+,Br1-,[5.66885339],[0.25 0.75]
Tc4+,Re1-,[5.66862754],[0.2 0.8]
U6+,C4-,[5.66493509],[0.4 0.6]
Zn2+,As3-,[5.6647553],[0.6 0.4]
Pu4+,C1-,[5.66349049],[0.25 0.75]
Te4+,N2-,[5.6624228],[0.33333333 0.66666667]
Tm3+,C1-,[5.66105877],[0.25 0.75]
B3+,Bi3-,[5.66048764],[0.5 0.5]
Bi3+,B3-,[5.66048764],[0.5 0.5]
Ca2+,Mo1-,[5.65959013],[0.33333333 0.66666667]
Tm3+,B1-,[5.65934706],[0.25 0.75]
Na1+,Ir1-,[5.65841977],[0.5 0.5]
Bi3+,C3-,[5.65816168],[0.5 0.5]
In3+,Tc3-,[5.65606349],[0.5 0.5]
Ce4+,C2-,[5.65389366],[0.33333333 0.66666667]
N3+,W1-,[5.65357528],[0.25 0.75]
N3+,Os1-,[5.65327225],[0.25 0.75]
Cs1+,Co1-,[5.65304772],[0.5 0.5]
Cd2+,Os1-,[5.65271465],[0.33333333 0.66666667]
Fe3+,C2-,[5.65054461],[0.4 0.6]
K1+,Nb1-,[5.65032378],[0.5 0.5]
V5+,P3-,[5.64999],[0.375 0.625]
C4+,Mo2-,[5.64928145],[0.33333333 0.66666667]
I5+,Nb1-,[5.64782343],[0.16666667 0.83333333]
Te2+,N3-,[5.64648029],[0.6 0.4]
N3+,Te2-,[5.64648029],[0.4 0.6]
Ge4+,C3-,[5.64544134],[0.42857143 0.57142857]
Br3+,Po2-,[5.64535696],[0.4 0.6]
Tl1+,P3-,[5.64454293],[0.75 0.25]
Bk3+,P2-,[5.64430247],[0.4 0.6]
Mn2+,N2-,[5.64408694],[0.5 0.5]
Re4+,N2-,[5.63895345],[0.33333333 0.66666667]
Pb4+,Co1-,[5.63840732],[0.2 0.8]
Pb4+,I1-,[5.63833709],[0.2 0.8]
Ge2+,C2-,[5.63741011],[0.5 0.5]
Th4+,C2-,[5.63658697],[0.33333333 0.66666667]
Pu4+,I1-,[5.63658044],[0.25 0.75]
Ru4+,C2-,[5.63645292],[0.33333333 0.66666667]
Fe3+,O1-,[5.63578411],[0.25 0.75]
Cl3+,Os1-,[5.63571482],[0.25 0.75]
Pt4+,Cl1-,[5.63318001],[0.2 0.8]
Pt2+,C3-,[5.63293043],[0.6 0.4]
Gd3+,Co1-,[5.62862453],[0.25 0.75]
Cs1+,W2-,[5.62788217],[0.66666667 0.33333333]
Cr3+,C2-,[5.62673411],[0.4 0.6]
Ac3+,Br1-,[5.62618152],[0.25 0.75]
Sm3+,Mo1-,[5.62447738],[0.25 0.75]
Se4+,Ge4-,[5.61995062],[0.5 0.5]
Pu4+,Bi3-,[5.61988442],[0.5 0.5]
Fe2+,Sb3-,[5.61925949],[0.6 0.4]
Se6+,Mo1-,[5.6190151],[0.14285714 0.85714286]
Cs1+,Os2-,[5.61729044],[0.66666667 0.33333333]
Co3+,C2-,[5.6160836],[0.4 0.6]
Tl1+,C3-,[5.6130675],[0.75 0.25]
Pa5+,C2-,[5.6127727],[0.28571429 0.71428571]
Ta5+,N2-,[5.61000099],[0.28571429 0.71428571]
Tc4+,C3-,[5.6076722],[0.42857143 0.57142857]
Th4+,C4-,[5.60762908],[0.5 0.5]
Pu4+,C4-,[5.60539771],[0.57142857 0.42857143]
Pb4+,C4-,[5.60476743],[0.5 0.5]
Ce4+,N3-,[5.60445623],[0.42857143 0.57142857]
Xe6+,Bi3-,[5.60438877],[0.33333333 0.66666667]
La3+,N2-,[5.60397489],[0.4 0.6]
Cs1+,Re1-,[5.60370179],[0.5 0.5]
Rb1+,Si1-,[5.60345082],[0.5 0.5]
Tl3+,P1-,[5.5997441],[0.25 0.75]
Ca2+,Os1-,[5.59955959],[0.33333333 0.66666667]
Pu4+,At1-,[5.59813832],[0.25 0.75]
Si4+,C4-,[5.597538],[0.5 0.5]
C4+,Si4-,[5.597538],[0.5 0.5]
Tl1+,C4-,[5.59692302],[0.8 0.2]
Hg2+,C2-,[5.5967355],[0.5 0.5]
Hg1+,C1-,[5.5967355],[0.5 0.5]
Tm3+,C3-,[5.5949787],[0.5 0.5]
Cl7+,Os2-,[5.59480222],[0.22222222 0.77777778]
Np5+,Po2-,[5.5930399],[0.28571429 0.71428571]
Pb2+,C2-,[5.5900548],[0.5 0.5]
Bi3+,At1-,[5.59002539],[0.25 0.75]
At1+,Bi3-,[5.59002539],[0.75 0.25]
Ac3+,P1-,[5.58971511],[0.25 0.75]
Ca2+,P2-,[5.58942207],[0.5 0.5]
Al3+,Si4-,[5.58417531],[0.57142857 0.42857143]
N3+,Au1-,[5.58354965],[0.25 0.75]
Cl3+,Re1-,[5.5833542],[0.25 0.75]
C4+,Si3-,[5.58220076],[0.42857143 0.57142857]
Er3+,Nb1-,[5.58196635],[0.25 0.75]
Mo6+,P3-,[5.58087696],[0.33333333 0.66666667]
Sn2+,B3-,[5.57320867],[0.6 0.4]
Kr2+,Ir3-,[5.57012787],[0.6 0.4]
Kr2+,Au1-,[5.56962038],[0.33333333 0.66666667]
Ho3+,Nb1-,[5.56942988],[0.25 0.75]
Ac3+,B3-,[5.56923727],[0.5 0.5]
Br7+,Re3-,[5.5680499],[0.3 0.7]
La3+,W1-,[5.5669235],[0.25 0.75]
Li1+,W1-,[5.56598183],[0.5 0.5]
Bk3+,S2-,[5.56183243],[0.4 0.6]
Fe3+,C3-,[5.56140875],[0.5 0.5]
S6+,Nb1-,[5.5588587],[0.14285714 0.85714286]
S6+,Mo1-,[5.55831584],[0.14285714 0.85714286]
Th4+,B3-,[5.55796909],[0.42857143 0.57142857]
Au3+,O2-,[5.55418383],[0.4 0.6]
Ba2+,Co1-,[5.55274284],[0.33333333 0.66666667]
Br1+,Os2-,[5.55253437],[0.66666667 0.33333333]
Bi3+,C4-,[5.55108594],[0.57142857 0.42857143]
C4+,Bi3-,[5.55108594],[0.42857143 0.57142857]
Ca2+,P3-,[5.5507529],[0.6 0.4]
Pt4+,P1-,[5.55059787],[0.2 0.8]
Tl3+,P3-,[5.54970164],[0.5 0.5]
Tl1+,P1-,[5.54970164],[0.5 0.5]
Pm3+,N3-,[5.54893073],[0.5 0.5]
Ce4+,As3-,[5.54812482],[0.42857143 0.57142857]
Ru3+,Tc3-,[5.54793212],[0.5 0.5]
Te4+,Mo1-,[5.54734515],[0.2 0.8]
Na1+,Si1-,[5.54576741],[0.5 0.5]
Na1+,Bi3-,[5.54562479],[0.75 0.25]
Cl5+,Os2-,[5.5448527],[0.28571429 0.71428571]
Pt4+,C2-,[5.54308766],[0.33333333 0.66666667]
Am3+,P1-,[5.53992934],[0.25 0.75]
Ba2+,Si2-,[5.53934374],[0.5 0.5]
Cm3+,Br1-,[5.5378945],[0.25 0.75]
Hg2+,C1-,[5.53767469],[0.33333333 0.66666667]
H1+,W2-,[5.53325113],[0.66666667 0.33333333]
Mg2+,Ge4-,[5.52874223],[0.66666667 0.33333333]
Pb4+,Tc1-,[5.52708459],[0.2 0.8]
N3+,Se2-,[5.52663196],[0.4 0.6]
Se2+,N3-,[5.52663196],[0.6 0.4]
Br7+,Bi3-,[5.52383197],[0.3 0.7]
As3+,N3-,[5.52342549],[0.5 0.5]
N3+,As3-,[5.52342549],[0.5 0.5]
Tl3+,C4-,[5.52339207],[0.57142857 0.42857143]
Cl5+,Os1-,[5.52289116],[0.16666667 0.83333333]
Sb5+,Mo2-,[5.52254106],[0.28571429 0.71428571]
Al3+,Si3-,[5.52105796],[0.5 0.5]
Pa5+,B3-,[5.52058996],[0.375 0.625]
Rb1+,B3-,[5.51746519],[0.75 0.25]
S4+,Nb1-,[5.51677854],[0.2 0.8]
N3+,Ge4-,[5.51502575],[0.57142857 0.42857143]
Ge4+,N3-,[5.51502575],[0.42857143 0.57142857]
K1+,Te2-,[5.5132696],[0.66666667 0.33333333]
Nd3+,Mo2-,[5.51024324],[0.4 0.6]
Kr2+,Te2-,[5.50994135],[0.5 0.5]
Ge2+,N3-,[5.50814369],[0.6 0.4]
Xe2+,Re3-,[5.50590349],[0.6 0.4]
Cr3+,Si3-,[5.50573715],[0.5 0.5]
Nd3+,Se2-,[5.50476649],[0.4 0.6]
Kr2+,W2-,[5.50409991],[0.5 0.5]
Tb3+,Co1-,[5.50133076],[0.25 0.75]
Ba2+,Mo1-,[5.49912608],[0.33333333 0.66666667]
Sm3+,Mo2-,[5.4980736],[0.4 0.6]
Np5+,C3-,[5.4974312],[0.375 0.625]
Ni2+,C2-,[5.49727984],[0.5 0.5]
